cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
2,0.0,1,20.0,0.0,0,1,-7.27,-0.107,0.526,0.798,34.0,28.11,0,19.0,0.0,11.0,-6.12,-0.11,-1.0,-0.15,1.73,3.28,2.83,0,1,0,100.0
2,1.0,1,20.0,0.0,0,1,-7.3092500000000005,-0.10229,0.39412,0.955785,34.785,28.11,0,19.0,0.0,11.0,-6.3398,-0.11,-1.0,-0.15,1.9811999999999999,2.91105,1.51905,0,1,0,100.0
2,2.0,1,20.0,0.0,0,1,-7.421866666666666,-0.10490666666666666,0.11096,0.0,35.0,28.14,0,12.0,0.0,11.0,-6.691400000000001,-0.12,-0.99,-0.16,3.068,1.6029333333333333,-1.9797333333333331,0,1,0,100.0
2,3.0,1,20.0,0.0,0,1,-7.4428,-0.10386,0.13293999999999997,0.0,35.0,28.14,0,12.0,0.0,11.0,-6.7071,-0.12,-0.99,-0.16,3.382,1.2994,-2.6496,0,1,0,100.0
2,4.0,1,20.0,0.0,0,1,-7.5328,-0.0956,0.30895999999999996,0.0,35.0,28.1688,0,12.0,0.0,11.0,-6.6204,-0.1172,-0.99,-0.16,5.0864,0.08320000000000008,-5.530399999999999,0,1,0,100.0
2,5.0,1,20.0,0.0,0,1,-7.5485,-0.08689999999999999,0.28175,0.0,35.0,28.14,0,12.0,0.0,11.0,-6.4935,-0.11,-0.99,-0.16,6.067,-0.3355,-6.9905,0,1,0,100.0
2,6.0,1,20.0,0.0,0,1,-7.55,-0.08316,0.23357000000000003,0.0,35.0,28.14,0,12.0,0.0,11.0,-6.409,-0.11,-0.99,-0.1529,6.6072999999999995,-0.5190999999999999,-7.790299999999999,0,1,0,100.0
2,7.0,1,20.0,0.0,0,1,-7.530200000000001,-0.07804,0.12500000000000008,0.0,35.0,28.14,0,12.0,0.0,11.0,-6.2711,-0.11,-0.99,-0.15,7.4434,-0.7680999999999999,-8.990599999999999,0,1,0,100.0
2,8.0,1,20.0,0.0,0,1,-7.4432,-0.06848,0.3797199999999999,0.0,35.0,28.1512,0,12.0,0.0,11.0,-5.9864,-0.1,-0.9928,-0.15,9.2292,-1.166,-11.3712,0,1,0,100.0
2,9.0,1,20.0,0.0,0,1,-7.307,-0.04718000000000003,0.9492499999999997,0.0,35.0,28.14,0,12.0,0.0,11.0,-5.777,-0.1,-1.0,-0.14870000000000003,11.003899999999998,-1.5585999999999995,-14.257299999999997,0,1,0,100.0
2,10.0,1,20.0,0.0,0,1,-7.143,-0.021,1.2353,0.0,35.0,28.14,0,12.0,0.0,11.0,-5.613,-0.1,-1.0,-0.14,12.572,-1.82,-18.161,0,1,0,100.0
2,11.0,1,20.0,0.0,0,1,-6.966500000000001,0.004449999999999998,0.8784400000000003,0.0,35.0,28.1764,0,12.0,0.0,11.0,-5.4129,-0.09910000000000001,-1.0009,-0.14,13.5716,-1.3666000000000005,-22.647699999999997,0,1,0,100.0
