cycle_index,start_row,end_row,start_ms,end_ms,state_path,segment_type,step_type,step_code,walk_out_values,walk_out_pattern,cycle_ms,stance_ms,swing_ms,swing_phase_ms,confirmation_wrap_ms,stance_percent,swing_percent,has_full_phase_timing,cluster_size,cluster_stance_median_ms,cluster_swing_median_ms,cluster_stance_percent_median,quality_status,accepted,user_decision,reason
17,3447,3521,68940.0,70460.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,1520.0,1040.0,480.0,300.0,180.0,68.42105263157895,31.57894736842105,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_stance_ms robust z=-5.7; log_swing_ms robust z=-10.1
18,3522,3701,70460.0,74060.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,3600.0,2540.0,1060.0,60.0,1000.0,70.55555555555556,29.444444444444443,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
19,3702,3841,74060.0,76840.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2780.0,1820.0,960.0,120.0,840.0,65.46762589928058,34.53237410071942,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
20,3842,3977,76840.0,79560.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2720.0,2260.0,460.0,200.0,260.0,83.08823529411765,16.91176470588235,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_swing_ms robust z=-10.7
21,3978,4154,79560.0,83120.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,3560.0,2680.0,880.0,260.0,620.0,75.28089887640449,24.719101123595507,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
22,4155,4291,83120.0,85840.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2720.0,2340.0,380.0,140.0,240.0,86.02941176470588,13.970588235294118,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_swing_ms robust z=-13.7; stance_percent robust z=4.1
23,4292,4418,85840.0,88380.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2540.0,2480.0,60.0,40.0,20.0,97.63779527559055,2.3622047244094486,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_swing_ms robust z=-42.3; stance_percent robust z=7.0
24,4419,4495,88380.0,89940.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,1560.0,1400.0,160.0,80.0,80.0,89.74358974358974,10.256410256410257,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_swing_ms robust z=-27.1; stance_percent robust z=5.0
25,4496,4805,89940.0,96140.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,6200.0,5680.0,520.0,60.0,460.0,91.61290322580645,8.387096774193548,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_stance_ms robust z=6.7; log_swing_ms robust z=-8.8; stance_percent robust z=5.5
26,4806,4911,96140.0,98260.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2120.0,1220.0,900.0,200.0,700.0,57.54716981132076,42.45283018867924,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_stance_ms robust z=-4.5
27,4912,5063,98260.0,101300.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,3040.0,2120.0,920.0,200.0,720.0,69.73684210526316,30.263157894736842,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
28,5064,5204,101300.0,104100.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2800.0,2260.0,540.0,280.0,260.0,80.71428571428571,19.285714285714285,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_swing_ms robust z=-8.3
29,5205,5378,104100.0,107620.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,3520.0,2380.0,1140.0,140.0,1000.0,67.61363636363636,32.38636363636363,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
30,5379,5518,107620.0,110380.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2760.0,1680.0,1080.0,120.0,960.0,60.869565217391305,39.130434782608695,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
31,5519,5647,110380.0,112980.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2600.0,1740.0,860.0,120.0,740.0,66.92307692307692,33.07692307692308,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
32,5648,5807,112980.0,116180.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,3200.0,2280.0,920.0,300.0,620.0,71.25,28.75,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
33,5808,5973,116180.0,119500.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,3320.0,2420.0,900.0,260.0,640.0,72.89156626506023,27.10843373493976,True,10,2259.911502692084,920.0000000000003,70.14619883040936,accepted,True,auto,matches patient timing cluster (10 cycles)
34,5974,6114,119500.0,122320.0,1→2→5→6→7,full_cycle,standard,,"0,1,3,6",0→6→1→3,2820.0,2360.0,460.0,220.0,240.0,83.68794326241135,16.31205673758865,True,10,2259.911502692084,920.0000000000003,70.14619883040936,review,False,auto,timing review required: log_swing_ms robust z=-10.7
35,6115,6224,122320.0,,1→2,full_cycle,standard,,"0,6",0→6,,,,,,,,False,,,,,rejected,False,auto,"incomplete suffix after [1, 2]"
