t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
0,1,walk,walk,6788,,6788.0,20.0,0.0,0.0,1.0,-13.36,-0.369,-0.025,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.53,0.15,1.01,311.0,1.0,1.0,0.0,50.0
60,1,walk,walk,6789,,6789.0,20.0,0.0,0.0,1.0,-13.36,-0.368,0.048,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.53,0.15,1.0,311.0,1.0,1.0,0.0,50.0
60,1,walk,walk,6790,,6790.0,20.0,0.0,0.0,1.0,-13.36,-0.369,-0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.52,0.15,1.0,311.0,1.0,1.0,0.0,50.0
100,1,walk,walk,6791,,6791.0,20.0,0.0,0.0,1.0,-13.35,-0.369,-0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.52,0.16,1.0,311.0,1.0,1.0,0.0,50.0
100,1,walk,walk,6792,,6792.0,20.0,0.0,0.0,1.0,-13.35,-0.369,-0.046,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.52,0.18,0.99,311.0,1.0,1.0,0.0,50.0
100,1,walk,walk,6793,,6793.0,20.0,0.0,0.0,1.0,-13.35,-0.369,0.029,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.52,0.19,0.99,311.0,1.0,1.0,0.0,50.0
160,1,walk,walk,6794,,6794.0,20.0,0.0,0.0,1.0,-13.35,-0.369,0.034,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.52,0.19,0.99,311.0,1.0,1.0,0.0,50.0
160,1,walk,walk,6795,,6795.0,20.0,0.0,0.0,1.0,-13.34,-0.368,0.015,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.52,0.18,0.99,311.0,1.0,1.0,0.0,50.0
200,1,walk,walk,6796,,6796.0,20.0,0.0,0.0,1.0,-13.34,-0.369,-0.058,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.52,0.18,0.99,311.0,1.0,1.0,0.0,50.0
200,1,walk,walk,6797,,6797.0,20.0,0.0,0.0,1.0,-13.34,-0.369,0.018,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.52,0.16,0.99,311.0,1.0,1.0,0.0,50.0
200,1,walk,walk,6798,,6798.0,20.0,0.0,0.0,1.0,-13.34,-0.369,0.057,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.51,0.13,0.99,311.0,1.0,1.0,0.0,50.0
260,1,walk,walk,6799,,6799.0,20.0,0.0,0.0,1.0,-13.33,-0.369,-0.009,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.51,0.1,0.99,311.0,1.0,1.0,0.0,50.0
260,1,walk,walk,6800,,6800.0,20.0,0.0,0.0,1.0,-13.33,-0.369,-0.091,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.25,-0.21,-0.98,0.08,-1.51,0.07,0.99,311.0,1.0,1.0,0.0,50.0
260,1,walk,walk,6801,,6801.0,20.0,0.0,0.0,1.0,-13.33,-0.369,0.029,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.24,-0.21,-0.98,0.08,-1.51,0.03,0.99,311.0,1.0,1.0,0.0,50.0
300,1,walk,walk,6802,,6802.0,20.0,0.0,0.0,1.0,-13.33,-0.369,-0.046,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.23,-0.21,-0.98,0.08,-1.52,0.0,0.99,311.0,1.0,1.0,0.0,50.0
300,1,walk,walk,6803,,6803.0,20.0,0.0,0.0,1.0,-13.33,-0.369,0.049,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.53,-0.02,0.99,311.0,1.0,1.0,0.0,50.0
360,1,walk,walk,6804,,6804.0,20.0,0.0,0.0,1.0,-13.32,-0.369,-0.056,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.54,-0.03,0.99,311.0,1.0,1.0,0.0,50.0
360,1,walk,walk,6805,,6805.0,20.0,0.0,0.0,1.0,-13.32,-0.369,-0.034,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.55,-0.04,1.0,311.0,1.0,1.0,0.0,50.0
360,1,walk,walk,6806,,6806.0,20.0,0.0,0.0,1.0,-13.32,-0.369,-0.025,0.0,28.0,26.46,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.56,-0.05,1.0,311.0,1.0,1.0,0.0,50.0
420,1,walk,walk,6807,,6807.0,20.0,0.0,0.0,1.0,-13.32,-0.369,-0.018,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.58,-0.06,1.01,311.0,1.0,1.0,0.0,50.0
420,1,walk,walk,6808,,6808.0,20.0,0.0,0.0,1.0,-13.31,-0.369,0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.58,-0.07,1.02,311.0,1.0,1.0,0.0,50.0
460,1,walk,walk,6809,,6809.0,20.0,0.0,0.0,1.0,-13.31,-0.369,0.029,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.59,-0.09,1.03,311.0,1.0,1.0,0.0,50.0
460,1,walk,walk,6810,,6810.0,20.0,0.0,0.0,1.0,-13.31,-0.369,-0.006,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.6,-0.11,1.04,311.0,1.0,1.0,0.0,50.0
460,1,walk,walk,6811,,6811.0,20.0,0.0,0.0,1.0,-13.31,-0.369,0.023,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.6,-0.13,1.05,311.0,1.0,1.0,0.0,50.0
520,1,walk,walk,6812,,6812.0,20.0,0.0,0.0,1.0,-13.31,-0.369,-0.052,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.61,-0.15,1.06,311.0,1.0,1.0,0.0,50.0
520,1,walk,walk,6813,,6813.0,20.0,0.0,0.0,1.0,-13.3,-0.369,-0.021,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.61,-0.16,1.07,311.0,1.0,1.0,0.0,50.0
520,1,walk,walk,6814,,6814.0,20.0,0.0,0.0,1.0,-13.3,-0.368,0.08,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.61,-0.17,1.07,311.0,1.0,1.0,0.0,50.0
580,1,walk,walk,6815,,6815.0,20.0,0.0,0.0,1.0,-13.3,-0.369,0.015,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.6,-0.18,1.07,311.0,1.0,1.0,0.0,50.0
580,1,walk,walk,6816,,6816.0,20.0,0.0,0.0,1.0,-13.3,-0.369,-0.013,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.59,-0.19,1.07,311.0,1.0,1.0,0.0,50.0
620,1,walk,walk,6817,,6817.0,20.0,0.0,0.0,1.0,-13.3,-0.369,0.011,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.58,-0.2,1.07,311.0,1.0,1.0,0.0,50.0
620,1,walk,walk,6818,,6818.0,20.0,0.0,0.0,1.0,-13.29,-0.369,0.089,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.58,-0.21,1.07,311.0,1.0,1.0,0.0,50.0
620,1,walk,walk,6819,,6819.0,20.0,0.0,0.0,1.0,-13.29,-0.369,-0.038,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.57,-0.21,1.07,311.0,1.0,1.0,0.0,50.0
680,1,walk,walk,6820,,6820.0,20.0,0.0,0.0,1.0,-13.29,-0.369,-0.089,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.56,-0.2,1.07,311.0,1.0,1.0,0.0,50.0
680,1,walk,walk,6821,,6821.0,20.0,0.0,0.0,1.0,-13.29,-0.369,-0.009,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.56,-0.2,1.07,311.0,1.0,1.0,0.0,50.0
680,1,walk,walk,6822,,6822.0,20.0,0.0,0.0,1.0,-13.29,-0.369,-0.096,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.56,-0.2,1.06,311.0,1.0,1.0,0.0,50.0
740,1,walk,walk,6823,,6823.0,20.0,0.0,0.0,1.0,-13.29,-0.369,0.015,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.56,-0.19,1.06,311.0,1.0,1.0,0.0,50.0
740,1,walk,walk,6824,,6824.0,20.0,0.0,0.0,1.0,-13.29,-0.369,0.083,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.57,-0.17,1.05,311.0,1.0,1.0,0.0,50.0
740,1,walk,walk,6825,,6825.0,20.0,0.0,0.0,1.0,-13.29,-0.369,0.054,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.57,-0.16,1.05,311.0,1.0,1.0,0.0,50.0
780,1,walk,walk,6826,,6826.0,20.0,0.0,0.0,1.0,-13.29,-0.368,-0.018,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.22,-0.21,-0.98,0.08,-1.57,-0.15,1.05,311.0,1.0,1.0,0.0,50.0
780,1,walk,walk,6827,,6827.0,20.0,0.0,0.0,1.0,-13.29,-0.369,0.002,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.58,-0.14,1.05,311.0,1.0,1.0,0.0,50.0
840,1,walk,walk,6828,,6828.0,20.0,0.0,0.0,1.0,-13.28,-0.369,0.022,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.58,-0.13,1.06,311.0,1.0,1.0,0.0,50.0
840,1,walk,walk,6829,,6829.0,20.0,0.0,0.0,1.0,-13.28,-0.369,-0.025,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.57,-0.12,1.07,311.0,1.0,1.0,0.0,50.0
840,1,walk,walk,6830,,6830.0,20.0,0.0,0.0,1.0,-13.28,-0.369,-0.028,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.57,-0.11,1.07,311.0,1.0,1.0,0.0,50.0
900,1,walk,walk,6831,,6831.0,20.0,0.0,0.0,1.0,-13.28,-0.368,0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.56,-0.11,1.07,311.0,1.0,1.0,0.0,50.0
900,1,walk,walk,6832,,6832.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.04,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.56,-0.1,1.07,311.0,1.0,1.0,0.0,50.0
940,1,walk,walk,6833,,6833.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.06,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.55,-0.09,1.06,311.0,1.0,1.0,0.0,50.0
940,1,walk,walk,6834,,6834.0,20.0,0.0,0.0,1.0,-13.28,-0.368,0.013,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.54,-0.09,1.05,311.0,1.0,1.0,0.0,50.0
940,1,walk,walk,6835,,6835.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.54,-0.08,1.04,311.0,1.0,1.0,0.0,50.0
1000,1,walk,walk,6836,,6836.0,20.0,0.0,0.0,1.0,-13.28,-0.368,0.01,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.54,-0.07,1.03,311.0,1.0,1.0,0.0,50.0
1000,1,walk,walk,6837,,6837.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.06,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.21,-0.21,-0.98,0.08,-1.54,-0.06,1.02,311.0,1.0,1.0,0.0,50.0
1040,1,walk,walk,6838,,6838.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.011,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.54,-0.05,1.02,311.0,1.0,1.0,0.0,50.0
1040,1,walk,walk,6839,,6839.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.048,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.2,-0.21,-0.98,0.08,-1.54,-0.04,1.01,311.0,1.0,1.0,0.0,50.0
1040,1,walk,walk,6840,,6840.0,20.0,0.0,0.0,1.0,-13.28,-0.368,0.003,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.53,-0.02,1.01,311.0,1.0,1.0,0.0,50.0
1100,1,walk,walk,6841,,6841.0,20.0,0.0,0.0,1.0,-13.28,-0.368,-0.001,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.53,-0.01,1.0,311.0,1.0,1.0,0.0,50.0
1100,1,walk,walk,6842,,6842.0,20.0,0.0,0.0,1.0,-13.28,-0.368,0.041,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.19,-0.21,-0.98,0.08,-1.51,0.0,0.99,311.0,1.0,1.0,0.0,50.0
1100,1,walk,walk,6843,,6843.0,20.0,0.0,0.0,1.0,-13.27,-0.368,-0.042,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.18,-0.21,-0.98,0.08,-1.5,0.01,0.99,311.0,1.0,1.0,0.0,50.0
1160,1,walk,walk,6844,,6844.0,20.0,0.0,0.0,1.0,-13.27,-0.368,-0.041,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.18,-0.21,-0.98,0.08,-1.48,0.01,0.98,311.0,1.0,1.0,0.0,50.0
1160,1,walk,walk,6845,,6845.0,20.0,0.0,0.0,1.0,-13.27,-0.368,0.017,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.18,-0.21,-0.98,0.08,-1.46,0.01,0.98,311.0,1.0,1.0,0.0,50.0
1200,1,walk,walk,6846,,6846.0,20.0,0.0,0.0,1.0,-13.27,-0.368,0.018,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.17,-0.21,-0.98,0.08,-1.45,0.0,0.98,311.0,1.0,1.0,0.0,50.0
1200,1,walk,walk,6847,,6847.0,20.0,0.0,0.0,1.0,-13.27,-0.368,-0.003,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.17,-0.21,-0.98,0.08,-1.44,-0.01,0.97,311.0,1.0,1.0,0.0,50.0
1200,1,walk,walk,6848,,6848.0,20.0,0.0,0.0,1.0,-13.27,-0.368,0.002,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.16,-0.21,-0.98,0.08,-1.43,-0.01,0.97,311.0,1.0,1.0,0.0,50.0
1260,1,walk,walk,6849,,6849.0,20.0,0.0,0.0,1.0,-13.27,-0.368,-0.001,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.16,-0.21,-0.98,0.08,-1.43,-0.02,0.97,311.0,1.0,1.0,0.0,50.0
1260,1,walk,walk,6850,,6850.0,20.0,0.0,0.0,1.0,-13.27,-0.368,-0.05,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.16,-0.21,-0.98,0.08,-1.43,-0.02,0.96,311.0,1.0,1.0,0.0,50.0
1260,1,walk,walk,6851,,6851.0,20.0,0.0,0.0,1.0,-13.26,-0.368,0.034,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.16,-0.21,-0.98,0.08,-1.44,-0.02,0.96,311.0,1.0,1.0,0.0,50.0
1320,1,walk,walk,6852,,6852.0,20.0,0.0,0.0,1.0,-13.26,-0.368,0.022,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.15,-0.21,-0.98,0.08,-1.45,-0.02,0.96,311.0,1.0,1.0,0.0,50.0
1360,1,walk,walk,6853,,6853.0,20.0,0.0,0.0,1.0,-13.26,-0.368,-0.001,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.15,-0.21,-0.98,0.08,-1.46,-0.02,0.95,311.0,1.0,1.0,0.0,50.0
1360,1,walk,walk,6854,,6854.0,20.0,0.0,0.0,1.0,-13.26,-0.368,-0.022,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.15,-0.21,-0.98,0.08,-1.48,-0.01,0.95,311.0,1.0,1.0,0.0,50.0
1360,1,walk,walk,6855,,6855.0,20.0,0.0,0.0,1.0,-13.25,-0.368,0.081,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.15,-0.21,-0.98,0.08,-1.49,0.0,0.94,311.0,1.0,1.0,0.0,50.0
1360,1,walk,walk,6856,,6856.0,20.0,0.0,0.0,1.0,-13.25,-0.368,0.066,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.15,-0.21,-0.98,0.08,-1.5,0.0,0.94,311.0,1.0,1.0,0.0,50.0
1420,1,walk,walk,6857,,6857.0,20.0,0.0,0.0,1.0,-13.25,-0.368,-0.041,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.15,-0.21,-0.98,0.08,-1.5,0.0,0.94,311.0,1.0,1.0,0.0,50.0
1420,1,walk,walk,6858,,6858.0,20.0,0.0,0.0,1.0,-13.25,-0.368,-0.019,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.14,-0.21,-0.98,0.08,-1.51,0.01,0.95,311.0,1.0,1.0,0.0,50.0
1420,1,walk,walk,6859,,6859.0,20.0,0.0,0.0,1.0,-13.24,-0.368,-0.062,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.13,-0.21,-0.98,0.08,-1.52,0.02,0.95,311.0,1.0,1.0,0.0,50.0
1480,1,walk,walk,6860,,6860.0,20.0,0.0,0.0,1.0,-13.24,-0.368,-0.029,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.12,-0.21,-0.98,0.08,-1.52,0.04,0.97,311.0,1.0,1.0,0.0,50.0
1480,1,walk,walk,6861,,6861.0,20.0,0.0,0.0,1.0,-13.24,-0.368,-0.022,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.11,-0.21,-0.98,0.08,-1.52,0.05,0.98,311.0,1.0,1.0,0.0,50.0
1520,1,walk,walk,6862,,6862.0,20.0,0.0,0.0,1.0,-13.24,-0.368,-0.005,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.1,-0.21,-0.98,0.08,-1.53,0.07,0.98,311.0,1.0,1.0,0.0,50.0
1520,1,walk,walk,6863,,6863.0,20.0,0.0,0.0,1.0,-13.23,-0.368,0.032,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.09,-0.21,-0.98,0.08,-1.53,0.08,0.99,311.0,1.0,1.0,0.0,50.0
1520,1,walk,walk,6864,,6864.0,20.0,0.0,0.0,1.0,-13.23,-0.368,-0.032,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.09,-0.21,-0.98,0.08,-1.52,0.08,0.98,311.0,1.0,1.0,0.0,50.0
1580,1,walk,walk,6865,,6865.0,20.0,0.0,0.0,1.0,-13.23,-0.368,0.049,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.09,-0.21,-0.98,0.08,-1.52,0.08,0.97,311.0,1.0,1.0,0.0,50.0
1580,1,walk,walk,6866,,6866.0,20.0,0.0,0.0,1.0,-13.23,-0.368,0.014,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.08,-0.21,-0.98,0.08,-1.52,0.08,0.96,311.0,1.0,1.0,0.0,50.0
1580,1,walk,walk,6867,,6867.0,20.0,0.0,0.0,1.0,-13.22,-0.368,0.014,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.08,-0.21,-0.98,0.08,-1.51,0.09,0.95,311.0,1.0,1.0,0.0,50.0
1640,1,walk,walk,6868,,6868.0,20.0,0.0,0.0,1.0,-13.22,-0.368,0.064,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.08,-0.21,-0.98,0.08,-1.51,0.09,0.94,311.0,1.0,1.0,0.0,50.0
1640,1,walk,walk,6869,,6869.0,20.0,0.0,0.0,1.0,-13.22,-0.368,0.018,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.07,-0.21,-0.98,0.08,-1.5,0.09,0.93,311.0,1.0,1.0,0.0,50.0
1640,1,walk,walk,6870,,6870.0,20.0,0.0,0.0,1.0,-13.21,-0.368,-0.025,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.07,-0.21,-0.98,0.08,-1.5,0.09,0.91,311.0,1.0,1.0,0.0,50.0
1700,1,walk,walk,6871,,6871.0,20.0,0.0,0.0,1.0,-13.21,-0.368,0.026,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.07,-0.21,-0.98,0.08,-1.5,0.09,0.9,311.0,1.0,1.0,0.0,50.0
1700,1,walk,walk,6872,,6872.0,20.0,0.0,0.0,1.0,-13.21,-0.368,-0.126,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.07,-0.21,-0.98,0.08,-1.49,0.09,0.89,311.0,1.0,1.0,0.0,50.0
1740,1,walk,walk,6873,,6873.0,20.0,0.0,0.0,1.0,-13.2,-0.368,-0.006,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.07,-0.21,-0.98,0.08,-1.49,0.09,0.88,311.0,1.0,1.0,0.0,50.0
1740,1,walk,walk,6874,,6874.0,20.0,0.0,0.0,1.0,-13.2,-0.368,0.105,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.06,-0.21,-0.98,0.08,-1.49,0.09,0.87,311.0,1.0,1.0,0.0,50.0
1740,1,walk,walk,6875,,6875.0,20.0,0.0,0.0,1.0,-13.2,-0.368,-0.104,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.06,-0.21,-0.98,0.08,-1.49,0.09,0.86,311.0,1.0,1.0,0.0,50.0
1800,1,walk,walk,6876,,6876.0,20.0,0.0,0.0,1.0,-13.19,-0.368,-0.097,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.06,-0.21,-0.98,0.08,-1.49,0.09,0.85,311.0,1.0,1.0,0.0,50.0
1800,1,walk,walk,6877,,6877.0,20.0,0.0,0.0,1.0,-13.19,-0.368,0.05,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.05,-0.21,-0.98,0.08,-1.48,0.09,0.85,311.0,1.0,1.0,0.0,50.0
1800,1,walk,walk,6878,,6878.0,20.0,0.0,0.0,1.0,-13.19,-0.368,-0.05,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.05,-0.21,-0.98,0.08,-1.48,0.09,0.85,311.0,1.0,1.0,0.0,50.0
1840,1,walk,walk,6879,,6879.0,20.0,0.0,0.0,1.0,-13.18,-0.368,0.032,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.04,-0.21,-0.98,0.08,-1.47,0.1,0.86,311.0,1.0,1.0,0.0,50.0
1840,1,walk,walk,6880,,6880.0,20.0,0.0,0.0,1.0,-13.18,-0.368,-0.003,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.03,-0.21,-0.98,0.08,-1.47,0.1,0.86,311.0,1.0,1.0,0.0,50.0
1900,1,walk,walk,6881,,6881.0,20.0,0.0,0.0,1.0,-13.17,-0.368,0.088,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.02,-0.21,-0.98,0.08,-1.47,0.11,0.86,311.0,1.0,1.0,0.0,50.0
1900,1,walk,walk,6882,,6882.0,20.0,0.0,0.0,1.0,-13.17,-0.368,0.073,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.01,-0.21,-0.98,0.08,-1.47,0.11,0.87,311.0,1.0,1.0,0.0,50.0
1940,1,walk,walk,6883,,6883.0,20.0,0.0,0.0,1.0,-13.16,-0.368,0.006,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-12.0,-0.21,-0.98,0.08,-1.47,0.11,0.88,311.0,1.0,1.0,0.0,50.0
1940,1,walk,walk,6884,,6884.0,20.0,0.0,0.0,1.0,-13.16,-0.368,0.056,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.99,-0.21,-0.98,0.08,-1.47,0.12,0.88,311.0,1.0,1.0,0.0,50.0
1940,1,walk,walk,6885,,6885.0,20.0,0.0,0.0,1.0,-13.15,-0.368,0.032,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.99,-0.21,-0.98,0.08,-1.47,0.12,0.89,311.0,1.0,1.0,0.0,50.0
2000,1,walk,walk,6886,,6886.0,20.0,0.0,0.0,1.0,-13.15,-0.368,0.068,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.98,-0.21,-0.98,0.08,-1.47,0.11,0.9,311.0,1.0,1.0,0.0,50.0
2000,1,walk,walk,6887,,6887.0,20.0,0.0,0.0,1.0,-13.14,-0.368,-0.011,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.98,-0.21,-0.98,0.08,-1.48,0.11,0.9,311.0,1.0,1.0,0.0,50.0
2000,1,walk,walk,6888,,6888.0,20.0,0.0,0.0,1.0,-13.14,-0.368,-0.064,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.98,-0.21,-0.98,0.08,-1.48,0.1,0.9,311.0,1.0,1.0,0.0,50.0
2040,1,walk,walk,6889,,6889.0,20.0,0.0,0.0,1.0,-13.13,-0.368,-0.036,0.0,28.0,26.49,0.0,0.0,9.0,0.0,0.0,-11.99,-0.21,-0.98,0.08,-1.48,0.09,0.9,311.0,1.0,1.0,0.0,50.0
