cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct,ankle_joint_angle_deg,leg_tilt_angle_deg,foot_tilt_angle_deg
2,10.0,1,20.0,0.0,0,1,-6.918,0.115,-0.021400000000000002,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-5.295999999999999,0.092,-1.02,-0.07,-3.074,-2.548,14.437999999999999,0,1,1,100.0,-6.589014644004467,-6.918,0.3289853559955329
2,11.0,1,20.0,0.0,0,1,-6.9819,0.115,-0.015929999999999986,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-5.1156,0.09,-1.02,-0.07,-3.021,-2.1899,14.3182,0,1,1,100.0,-6.589014644004467,-6.9819,0.3928853559955332
2,12.0,1,20.0,0.0,0,1,-7.0248,0.115,-0.06155999999999997,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-4.9752,0.09,-1.02,-0.07,-2.982,-1.9208000000000003,14.154399999999999,0,1,1,100.0,-6.589014644004467,-7.0248,0.4357853559955327
2,13.0,1,20.0,0.0,0,1,-7.1214,0.11514,-0.0003200000000000101,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-4.4652,0.07860000000000002,-1.0186,-0.07,-2.9,-1.0144000000000006,13.050400000000002,0,1,1,100.0,-6.597036053136299,-7.1214,0.5243639468637014
2,14.0,1,20.0,0.0,0,1,-7.1292,0.11592000000000001,0.009040000000000005,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-4.2156,0.0708,-1.0108,-0.07,-2.9,-0.5931999999999998,12.1612,0,1,1,100.0,-6.641726761156503,-7.1292,0.4874732388434966
2,15.0,1,20.0,0.0,0,1,-7.109,0.1181,0.26199999999999996,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.9800000000000004,0.07,-1.01,-0.077,-2.942,-0.24200000000000002,11.055,0,1,1,100.0,-6.766631560495022,-7.109,0.34236843950497775
2,16.0,1,20.0,0.0,0,1,-7.0664,0.1214,0.35512,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.7652,0.06520000000000001,-1.01,-0.08,-3.0128,0.057999999999999885,9.7848,0,1,1,100.0,-6.955707632888194,-7.0664,0.11069236711180608
2,17.0,1,20.0,0.0,0,1,-7.0014,0.12556,0.38813999999999993,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.5728,0.06,-1.01,-0.08,-3.109,0.3049999999999998,8.357400000000002,0,1,1,100.0,-7.194058075662617,-7.0014,-0.1926580756626164
2,18.0,1,20.0,0.0,0,1,-6.9152,0.13032000000000002,0.5339600000000001,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.4024,0.06,-1.01,-0.08,-3.2284,0.4976000000000001,6.779199999999999,0,1,1,100.0,-7.466785986144889,-6.9152,-0.5515859861448895
2,19.0,1,20.0,0.0,0,1,-6.8216,0.13656000000000001,0.6501799999999999,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.2542000000000004,0.06,-1.01,-0.08,-3.3922,0.6457999999999998,5.008600000000002,0,1,1,100.0,-7.824311650306523,-6.8216,-1.002711650306523
2,20.0,1,20.0,0.0,0,1,-6.755,0.1416,0.6542,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.181,0.057,-1.01,-0.08,-3.5050000000000003,0.7130000000000001,3.8409999999999997,0,1,1,100.0,-8.113082379052457,-6.755,-1.3580823790524574
2,21.0,1,20.0,0.0,0,1,-6.6965,0.14628,0.6245600000000001,-0.0,32.0,25.93,0,2.0,1641.0,49.0,-3.1303,0.05310000000000001,-1.01,-0.08,-3.6025,0.7558999999999999,2.8543000000000016,0,1,1,100.0,-8.381226627173682,-6.6965,-1.6847266271736814
2,22.0,1,20.0,0.15999999999999945,0,1,-6.4628000000000005,0.15664,0.3850400000000001,-0.0,32.0,25.93,0,2.1599999999999993,1641.0,49.0,-3.0364,0.05,-1.01,-0.08,-4.029599999999999,0.8368,-1.1015999999999984,0,1,1,100.0,-8.974810902929216,-6.4628000000000005,-2.512010902929215
2,23.0,1,20.0,0.9400000000000006,0,1,-6.3302000000000005,0.15976,0.20485999999999988,-0.0,32.0,25.93,0,2.940000000000001,1641.0,49.0,-3.0675999999999997,0.05,-1.01,-0.08,-4.2714,0.8211999999999999,-3.2544000000000013,0,1,1,100.0,-9.153573735010033,-6.3302000000000005,-2.8233737350100325
2,24.0,1,20.0,1.0,0,1,-6.1976,0.16072,0.15644000000000005,-0.0,32.0,25.93,0,3.0,1641.0,49.0,-3.1708,0.05719999999999999,-1.01,-0.08719999999999999,-4.505999999999999,0.7552000000000001,-5.263199999999998,0,1,1,100.0,-9.208577683342591,-6.1976,-3.010977683342591
2,25.0,1,20.0,1.0,0,1,-6.07,0.1605,0.03949999999999999,-0.0,32.0,25.93,0,3.0,1641.0,49.0,-3.33,0.06,-1.01,-0.09,-4.715,0.6499999999999999,-7.05,0,1,1,100.0,-9.195972611849713,-6.07,-3.125972611849713
2,26.0,1,20.0,1.0,0,1,-5.948,0.16,-0.07323999999999994,-0.0,32.0,25.93,0,3.0,1641.0,49.0,-3.5367999999999995,0.06279999999999998,-1.01,-0.09,-4.8988,0.5084000000000003,-8.567999999999996,0,1,1,100.0,-9.167324722093172,-5.948,-3.2193247220931713
2,27.0,1,20.0,1.0,0,1,-5.8322,0.16,-0.09670000000000001,-0.0,32.0,25.93,0,3.0,1641.0,49.0,-3.7791999999999994,0.07,-1.01,-0.09,-5.0607999999999995,0.33380000000000015,-9.783,0,1,1,100.0,-9.167324722093172,-5.8322,-3.3351247220931715
2,28.0,1,20.0,1.0,0,1,-5.7307999999999995,0.16,-0.0928,-0.0,32.0,25.93,0,3.0,1641.0,49.0,-4.0288,0.07,-1.01,-0.09,-5.2012,0.12319999999999985,-10.602,0,1,1,100.0,-9.167324722093172,-5.7307999999999995,-3.4365247220931723
2,29.0,1,20.0,1.0,6,2,-5.6418,0.16,-0.01140000000000014,-0.0,32.0,25.93,0,3.0,1641.0,49.0,-4.2783999999999995,0.07619999999999999,-1.01,-0.0962,-5.3478,-0.08119999999999972,-11.142,0,1,1,100.0,-9.167324722093172,-5.6418,-3.525524722093172
2,30.0,1,20.0,0.6,6,2,-5.564,0.16,-0.005999999999999998,-0.008,32.0,25.93,0,8.6,1641.0,49.0,-4.54,0.08,-1.01,-0.1,-5.508,-0.06,-11.382,0,1,1,100.0,-9.167324722093172,-5.564,-3.6033247220931717
2,31.0,1,20.0,0.0,6,2,-5.5046,0.15613000000000005,-0.31841999999999765,0.41667999999999583,32.0,25.8733,0,17.0,1641.0,49.0,-4.7833,0.0809,-1.01,-0.1,-5.6598,0.22259999999999905,-11.312700000000001,0,1,1,100.0,-8.945590055377545,-5.5046,-3.4409900553775454
2,32.0,1,20.0,0.0,6,2,-5.4812,0.13936,-1.3862399999999993,2.3089599999999986,32.0,25.6276,0,17.0,1641.0,49.0,-4.9276,0.0848,-1.01,-0.1,-5.7456,0.6671999999999998,-10.9344,0,1,1,100.0,-7.984739832943153,-5.4812,-2.5035398329431526
2,33.0,1,20.0,0.0,6,2,-5.4578,0.12259000000000005,-2.4540599999999966,4.201239999999994,32.0,25.3819,0,17.0,1641.0,49.0,-5.071899999999999,0.08869999999999999,-1.01,-0.1,-5.8314,1.1117999999999988,-10.5561,0,1,1,100.0,-7.023889610508765,-5.4578,-1.5660896105087652
2,34.0,1,20.0,0.0,6,2,-5.4048,0.07624000000000002,-1.0867600000000013,6.450319999999999,32.0,25.0472,0,17.0,1641.0,49.0,-5.6872,0.1,-1.01,-0.1,-6.0156,4.1111999999999975,-6.913200000000003,0,1,1,100.0,-4.368230230077398,-5.4048,1.0365697699226022
2,35.0,1,20.0,0.0,6,2,-5.4030000000000005,0.06760000000000001,-0.4429,6.9167,32.0,24.992,0,17.0,1641.0,49.0,-5.947,0.10300000000000001,-1.01,-0.10300000000000001,-5.985,5.7059999999999995,-4.563,0,1,1,100.0,-3.8731946950843654,-5.4030000000000005,1.529805304915635
2,36.0,1,20.0,0.0,6,2,-5.4124,0.061599999999999995,-0.31447999999999987,6.7942,32.0,25.028,0,17.0,1641.0,49.0,-6.1668,0.11,-1.01,-0.11,-5.854399999999999,7.257600000000002,-1.9871999999999959,0,1,1,100.0,-3.529420018005871,-5.4124,1.8829799819941289
2,37.0,1,20.0,0.0,6,2,-5.4358,0.057700000000000015,-0.20216000000000048,6.630400000000001,32.0,25.106,0,17.0,1641.0,49.0,-6.3306,0.11,-1.01,-0.11,-5.604800000000001,8.599199999999994,0.6725999999999883,0,1,1,100.0,-3.305966477904851,-5.4358,2.1298335220951494
2,38.0,1,20.0,0.6399999999999978,6,2,-5.4656,0.05444000000000001,-0.2767199999999997,6.357800000000001,32.0,25.1648,0,17.639999999999997,1641.0,49.0,-6.4432,0.11639999999999998,-1.01,-0.11639999999999998,-5.240000000000001,9.646399999999996,3.2363999999999926,0,1,1,100.0,-3.119182236692202,-5.4656,2.346417763307798
2,39.0,1,20.0,1.0,6,2,-5.501,0.051320000000000005,-0.31404000000000004,6.039560000000001,32.0,25.2194,0,18.0,1641.0,49.0,-6.4984,0.12,-1.01,-0.12,-4.787000000000001,10.419199999999998,5.661599999999996,0,1,1,100.0,-2.940419404611385,-5.501,2.560580595388615
2,40.0,1,20.0,1.0,6,2,-5.5360000000000005,0.048600000000000004,-0.2948,5.736599999999999,32.0,25.271,0,18.0,1641.0,49.0,-6.505,0.119,-1.01,-0.121,-4.333,10.886,7.6499999999999995,0,1,1,100.0,-2.784574884335801,-5.5360000000000005,2.7514251156641993
2,41.0,1,20.0,1.0,6,2,-5.5594,0.04704,-0.30572,5.53224,32.0,25.3139,0,18.0,1641.0,49.0,-6.4855,0.1151,-1.01,-0.12490000000000001,-4.032699999999999,10.9874,8.664000000000001,0,1,1,100.0,-2.6951934682953924,-5.5594,2.8642065317046077
2,42.0,1,20.0,1.0,6,2,-5.5828,0.04548000000000001,-0.31664,5.32788,32.0,25.3568,0,18.0,1641.0,49.0,-6.466,0.11120000000000002,-1.01,-0.1288,-3.7324000000000015,11.088799999999999,9.677999999999995,0,1,1,100.0,-2.6058120522549846,-5.5828,2.976987947745015
2,43.0,1,20.0,1.0,6,2,-5.6034999999999995,0.04392,-0.30380000000000007,5.13729,32.0,25.397000000000002,0,18.0,1641.0,49.0,-6.4249,0.11,-1.01,-0.13,-3.402400000000001,11.0687,10.592099999999999,0,1,1,100.0,-2.516430636214576,-5.6034999999999995,3.0870693637854236
2,44.0,1,20.0,1.0,6,2,-5.622999999999999,0.04236,-0.28040000000000004,4.95282,32.0,25.436,0,18.0,1641.0,49.0,-6.3742,0.11,-1.01,-0.13,-3.0592000000000006,10.9946,11.461799999999998,0,1,1,100.0,-2.427049220174167,-5.622999999999999,3.195950779825832
2,45.0,1,20.0,1.0,6,2,-5.711,0.0305,-0.27580000000000005,3.4812,32.0,25.657,0,18.0,1641.0,49.0,-5.896,0.109,-1.02,-0.13,-0.6930000000000001,9.481,15.987,0,1,1,100.0,-1.7475212751490108,-5.711,3.9634787248509893
2,46.0,1,20.0,1.0,6,2,-5.7188,0.02659999999999999,-0.30544000000000004,3.0537599999999996,32.0,25.7116,0,18.0,1641.0,49.0,-5.708799999999999,0.1012,-1.02,-0.13,0.14160000000000128,8.708799999999998,17.2116,0,1,1,100.0,-1.5240677350479892,-5.7188,4.194732264952011
2,47.0,1,20.0,1.0,6,2,-5.7134,0.023360000000000013,-0.24598000000000034,2.6804400000000013,32.0,25.7464,0,18.0,1641.0,49.0,-5.495200000000001,0.1,-1.02,-0.13659999999999997,1.022399999999996,7.857400000000004,18.396599999999996,0,1,1,100.0,-1.3384294094256037,-5.7134,4.374970590574396
2,48.0,1,20.0,1.0,6,2,-5.6924,0.020240000000000008,-0.2288399999999999,2.327960000000001,32.0,25.7908,0,18.0,1641.0,49.0,-5.263600000000001,0.09560000000000002,-1.02,-0.14,1.9335999999999973,6.965200000000003,19.565599999999996,0,1,1,100.0,-1.1596665773447867,-5.6924,4.532733422655213
2,49.0,1,20.0,1.0,6,2,-5.6546,0.017120000000000003,-0.2635199999999999,1.9538400000000007,32.0,25.836599999999997,0,18.0,1641.0,49.0,-5.013,0.0878,-1.02,-0.14,2.8683999999999985,6.046000000000001,20.7322,0,1,1,100.0,-0.9809037452639695,-5.6546,4.673696254736031
2,50.0,1,20.0,1.0,6,2,-5.6,0.014,-0.315,1.503,32.0,25.86,0,18.0,1641.0,49.0,-4.74,0.08,-1.02,-0.14,3.82,5.11,21.91,0,1,1,100.0,-0.8021409131831525,-5.6,4.797859086816847
2,51.0,1,20.0,1.0,6,2,-5.561,0.012049999999999996,-0.35205000000000003,1.2389699999999995,32.0,25.8756,0,18.0,1641.0,49.0,-4.5957,0.08,-1.0239,-0.1361,4.3036,4.6342,22.5301,0,1,1,100.0,-0.6904141431326418,-5.561,4.870585856867358
2,52.0,1,20.0,1.0,6,2,-5.522,0.010100000000000008,-0.38909999999999983,0.974940000000001,32.0,25.891199999999998,0,18.0,1641.0,49.0,-4.4514000000000005,0.08,-1.0278,-0.1322,4.787199999999998,4.158400000000002,23.150199999999998,0,1,1,100.0,-0.5786873730821319,-5.522,4.943312626917868
2,53.0,1,20.0,1.0,6,2,-5.4558,0.006960000000000013,-0.36818000000000023,0.5635200000000018,32.0,25.9,0,18.0,1641.0,49.0,-4.244200000000001,0.07660000000000003,-1.03,-0.13,5.467999999999997,3.471800000000003,24.098399999999998,0,1,1,100.0,-0.3987786254110537,-5.4558,5.057021374588946
2,54.0,1,20.0,1.0,6,2,-5.186,-0.0012399999999999978,-0.2613200000000002,-0.4851599999999998,32.0,25.9,0,18.0,1641.0,49.0,-3.6152,0.06880000000000001,-1.0312000000000001,-0.13,7.446799999999999,1.1560000000000017,27.579199999999997,0,1,1,100.0,0.07104676659622196,-5.186,5.257046766596222
2,55.0,1,20.0,1.0,6,2,-5.029999999999999,-0.0028,-0.1334,-0.6162,32.0,25.9,0,18.0,1641.0,49.0,-3.389,0.061,-1.0390000000000001,-0.13,8.141,0.02499999999999991,29.459,0,1,1,100.0,0.1604281826366305,-5.029999999999999,5.19042818263663
2,56.0,1,20.0,1.0,6,2,-4.860399999999999,-0.004360000000000003,-0.11836,-0.66768,32.0,25.9,0,18.0,1641.0,49.0,-3.2104,0.06,-1.04,-0.12319999999999999,8.6788,-1.1740000000000015,31.672000000000004,0,1,1,100.0,0.24980959867703909,-4.860399999999999,5.110209598677039
2,57.0,1,20.0,1.0,6,2,-4.665800000000001,-0.005459999999999997,-0.056440000000000455,-0.7253999999999997,32.0,25.9,0,18.0,1641.0,49.0,-3.0756000000000006,0.06,-1.0492,-0.12,9.055599999999998,-2.4059999999999944,34.20539999999999,0,1,1,100.0,0.3128349561414293,-4.665800000000001,4.9786349561414305
2,58.0,1,20.0,1.0,6,2,-4.4504,-0.006,0.02563999999999992,-0.7528800000000002,32.0,25.9,0,18.0,1641.0,49.0,-2.9736000000000002,0.05760000000000002,-1.0624,-0.12,9.2548,-3.6539999999999964,37.08359999999999,0,1,1,100.0,0.34377467707849396,-4.4504,4.7941746770784945
2,59.0,1,20.0,1.0,6,2,-4.223400000000001,-0.005980000000000001,0.05409999999999993,-0.6821000000000003,32.0,25.9,0,18.0,1641.0,49.0,-2.8876000000000004,0.05,-1.0704,-0.1198,9.263,-4.901599999999998,40.325599999999994,0,1,1,100.0,0.34262876148823235,-4.223400000000001,4.566028761488233
2,60.0,1,20.0,1.0,6,2,-3.966,-0.0052,0.097,-0.53,32.0,25.9,0,18.0,1641.0,49.0,-2.794,0.05,-1.086,-0.112,8.99,-6.134,44.053999999999995,0,1,1,100.0,0.29793805346802804,-3.966,4.263938053468028
2,61.0,1,20.0,1.0,6,2,-3.8284666666666665,-0.0048066666666666666,0.12172666666666669,-0.4343533333333332,32.0,25.9,0,18.0,1641.0,49.0,-2.7352,0.05,-1.0919333333333334,-0.11,8.776933333333332,-6.759333333333334,46.02693333333333,0,1,1,100.0,0.2754017135262157,-3.8284666666666665,4.103868380192882
2,62.0,1,20.0,1.0,6,2,-3.732266666666667,-0.004546666666666668,0.1401866666666666,-0.3581733333333337,32.0,25.9,0,18.0,1641.0,49.0,-2.6884,0.05,-1.0945333333333334,-0.11,8.584533333333335,-7.175333333333332,47.39453333333333,0,1,1,100.0,0.26050481085281435,-3.732266666666667,3.992771477519481
2,63.0,1,20.0,1.0,6,2,-3.636066666666667,-0.004286666666666668,0.1586466666666666,-0.28199333333333354,32.0,25.9,0,18.0,1641.0,49.0,-2.6416,0.05,-1.0971333333333335,-0.11,8.392133333333334,-7.591333333333333,48.76213333333333,0,1,1,100.0,0.24560790817941294,-3.636066666666667,3.88167457484608
2,64.0,1,20.0,1.0,6,2,-3.5398666666666667,-0.004026666666666667,0.17710666666666663,-0.20581333333333343,32.0,25.9,0,18.0,1641.0,49.0,-2.5947999999999998,0.05,-1.0997333333333335,-0.11,8.199733333333333,-8.007333333333333,50.129733333333334,0,1,1,100.0,0.2307110055060115,-3.5398666666666667,3.7705776721726783
2,65.0,1,20.0,1.0,6,2,-2.31,0.0,-0.02479999999999999,0.08120000000000002,32.0,25.9,0,18.0,1641.0,49.0,-1.779,0.033,-1.13,-0.1,4.821,-13.128,63.72,0,1,1,100.0,-0.0,-2.31,2.31
2,66.0,1,20.0,1.0,6,2,-1.8960000000000026,-0.00047999999999999546,-0.0453200000000003,-0.00807999999999979,32.0,25.9,0,18.0,1641.0,49.0,-1.555200000000001,0.03,-1.13,-0.09520000000000005,3.800400000000006,-14.965199999999989,66.12599999999999,0,1,1,100.0,0.027501974166279256,-1.8960000000000026,1.9235019741662818
2,67.0,1,20.0,1.0,6,2,-1.4513999999999987,-0.0012600000000000022,-0.04090000000000026,-0.11962000000000075,32.0,25.9,0,18.0,1641.0,49.0,-1.3913999999999997,0.03,-1.1274,-0.09,2.869599999999998,-16.977600000000006,67.48060000000001,0,1,1,100.0,0.07219268218648385,-1.4513999999999987,1.5235926821864825
2,68.0,1,20.0,0.9600000000000023,6,2,-0.9736000000000015,-0.002039999999999998,-0.1242800000000001,-0.3746799999999997,32.0,25.9,0,17.96,1641.0,49.0,-1.3128,0.03,-1.1196000000000002,-0.08960000000000001,2.0700000000000016,-19.13319999999999,67.62559999999999,0,1,1,100.0,0.11688339020668782,-0.9736000000000015,1.0904833902066893
2,69.0,1,20.0,0.18000000000000677,6,2,-0.4588000000000046,-0.002819999999999993,-0.09074000000000029,-0.48543999999999904,32.0,25.9,0,17.180000000000007,1641.0,49.0,-1.3673999999999995,0.03,-1.1118000000000001,-0.08180000000000007,1.4850000000000052,-21.34059999999998,65.97980000000001,0,1,1,100.0,0.16157409822689175,-0.4588000000000046,0.6203740982268964
2,70.0,1,20.0,0.6000000000000001,6,2,0.08599999999999994,-0.0036,-0.060200000000000004,-0.5452,32.0,25.9,0,17.6,1641.0,49.0,-1.5539999999999998,0.03,-1.098,-0.07400000000000001,1.092,-23.398,62.827999999999996,0,1,1,100.0,0.20626480624709637,0.08599999999999994,0.12026480624709643
2,71.0,1,20.0,1.0,6,2,0.6587999999999965,-0.004379999999999996,-0.027140000000000213,-0.6120799999999995,32.0,25.9,0,18.0,1641.0,49.0,-1.8561999999999979,0.033799999999999955,-1.0786000000000002,-0.07,0.8630000000000008,-25.148199999999992,58.31620000000003,0,1,1,100.0,0.25095551426730034,0.6587999999999965,-0.40784448573269616
2,72.0,1,20.0,1.0,6,2,1.1940000000000008,-0.005080000000000001,-0.005280000000000104,-0.6870400000000001,32.0,25.9,0,18.0,1641.0,49.08,-2.212000000000001,0.04080000000000001,-1.0576,-0.0692,0.7756000000000001,-26.3792,53.24119999999999,0,1,1,100.0,0.29106255992645824,1.1940000000000008,-0.9029374400735426
2,73.0,1,20.0,1.0,6,2,1.505999999999999,-0.005469999999999999,-0.0407699999999999,-0.7018599999999999,32.0,25.9,0,18.0,1641.0,49.47,-2.465499999999999,0.04469999999999999,-1.0459,-0.06530000000000001,0.8029,-26.6678,49.68830000000001,0,1,1,100.0,0.31340791393656026,1.505999999999999,-1.1925920860634387
2,74.0,1,20.0,1.0,1,5,1.8179999999999972,-0.005859999999999997,-0.07625999999999969,-0.7166799999999999,32.0,25.9,0,18.0,1641.0,49.86,-2.7189999999999976,0.04859999999999997,-1.0342000000000002,-0.06140000000000003,0.8301999999999997,-26.956399999999995,46.13540000000003,0,1,1,100.0,0.33575326794666227,1.8179999999999972,-1.4822467320533348
2,75.0,1,20.0,0.0,1,5,3.17,-0.026500000000000003,-1.7615,0.089,32.0,25.845,0,19.0,1641.0,50.0,-3.785,0.065,-0.985,-0.06,1.435,-24.715,28.595,0,1,1,100.0,1.5183381570966816,3.17,-1.6516618429033183
2,76.0,1,20.0,0.0,1,5,3.825199999999996,-0.06015999999999979,-3.240400000000003,1.1186399999999956,32.0,25.810399999999998,0,19.0,1641.0,50.0,-4.156799999999999,0.07,-0.9644,-0.05720000000000004,1.9959999999999958,-22.02200000000002,19.707200000000054,0,1,1,100.0,3.4469140955070205,3.825199999999996,-0.3782859044929756
2,77.0,1,20.0,0.0,1,5,4.478600000000002,-0.09622000000000008,-2.763579999999999,1.847760000000002,32.0,25.753400000000003,0,19.0,1641.0,50.0,-4.3746,0.07,-0.9487999999999999,-0.05060000000000003,2.755000000000003,-18.352999999999987,10.741999999999974,0,1,1,100.0,5.512999904748786,4.478600000000002,1.034399904748784
2,78.0,1,20.0,0.0,1,5,5.1103999999999985,-0.1250799999999999,-2.368120000000001,2.546639999999998,32.0,25.6676,0,19.0,1641.0,50.0,-4.3044,0.07,-0.9332,-0.05839999999999998,3.7299999999999973,-13.712000000000014,1.9280000000000246,0,1,1,100.0,7.166556101496332,5.1103999999999985,2.0561561014963337
2,79.0,1,20.0,0.0,1,5,5.478699999999997,-0.1399899999999999,-2.100380000000002,2.9088599999999976,32.0,25.6283,0,19.0,1641.0,50.0,-4.097800000000002,0.06690000000000004,-0.9238000000000001,-0.06,4.379499999999995,-10.717100000000022,-3.2310999999999632,0,1,1,100.0,8.020836174036388,5.478699999999997,2.542136174036391
2,80.0,1,20.0,0.0,1,6,5.779,-0.1513,-1.8656,3.1841999999999997,32.0,25.601,0,19.0,1641.0,50.0,-3.856,0.063,-0.916,-0.06,4.945,-8.147,-7.447,0,1,1,100.0,8.668851440329355,5.779,2.8898514403293554
2,81.0,1,20.0,0.0,1,6,6.757799999999999,-0.18177999999999997,-1.1855400000000007,4.181779999999999,32.0,25.501600000000003,0,19.0,1641.0,50.0,-2.3750000000000027,0.038200000000000046,-0.9,-0.07119999999999997,6.934999999999999,0.6059999999999915,-21.305999999999987,0,1,1,100.0,10.415226799888103,6.757799999999999,3.6574267998881043
2,82.0,1,20.0,0.0,1,6,6.921600000000001,-0.18516000000000002,-1.0838799999999997,4.380160000000001,32.0,25.465200000000003,0,19.0,1641.0,50.0,-1.9199999999999986,0.03039999999999998,-0.9,-0.07640000000000002,7.260000000000001,2.0620000000000043,-23.672000000000008,0,1,1,100.0,10.608886534642323,6.921600000000001,3.6872865346423227
2,83.0,1,20.0,0.0,1,6,7.085399999999999,-0.18853999999999999,-0.9822200000000003,4.578539999999999,32.0,25.428800000000003,0,19.0,1641.0,50.0,-1.4650000000000012,0.022600000000000023,-0.9,-0.08159999999999999,7.584999999999999,3.5179999999999954,-26.037999999999993,0,1,1,100.0,10.80254626939654,7.085399999999999,3.717146269396541
2,84.0,1,20.0,0.0,1,6,7.249199999999998,-0.19191999999999998,-0.8805600000000009,4.776919999999998,32.0,25.392400000000002,0,19.0,1641.0,50.0,-1.010000000000004,0.014800000000000068,-0.9,-0.08679999999999995,7.909999999999997,4.973999999999987,-28.40399999999998,0,1,1,100.0,10.996206004150759,7.249199999999998,3.7470060041507605
2,85.0,1,20.0,0.0,1,6,8.403,-0.2129,-0.23679999999999998,6.0247,32.0,25.209,0,19.0,1641.0,50.0,4.9879999999999995,-0.082,-0.913,-0.126,8.952,13.274,-45.632000000000005,0,1,1,100.0,12.198271458335228,8.403,3.795271458335227
