cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct,ankle_joint_angle_deg,leg_tilt_angle_deg,foot_tilt_angle_deg
6,17.0,2,20.0,1.0,6,2,16.058600000000002,-0.027310000000000015,-0.21100000000000046,-3.369150000000001,38.0,25.7292,0,19.0,0.0,1.0,17.661400000000004,-0.30770000000000003,-0.9645999999999999,0.08770000000000004,7.623499999999994,-2.2108000000000003,-9.710500000000007,0,1,1,100.0,1.564747738502279,16.058600000000002,-14.493852261497723
6,18.0,2,20.0,1.0,6,2,16.25933333333333,-0.03058,-0.15922666666666666,-3.8540333333333336,38.0,25.676466666666666,0,19.0,0.0,1.0,18.676666666666666,-0.32,-0.9361333333333333,0.09,5.303599999999999,-2.4322,-12.168000000000001,0,1,1,100.0,1.7521049375100575,16.25933333333333,-14.507228395823272
6,19.0,2,20.0,1.0,6,2,16.319666666666667,-0.03239,-0.15681333333333333,-4.032016666666666,38.0,25.634233333333334,0,19.0,0.0,1.0,18.97833333333333,-0.32,-0.9240666666666667,0.09,4.253799999999998,-2.5951000000000004,-13.254000000000001,0,1,1,100.0,1.8558102984287366,16.319666666666667,-14.46385636823793
6,20.0,2,20.0,1.0,6,2,16.444,-0.0358,0.014,-4.2584,38.0,25.587999999999997,0,19.0,0.0,1.0,18.254,-0.306,-0.922,0.09,-0.648,-3.546,-18.58,0,1,1,100.0,2.0511889065683473,16.444,-14.392811093431652
6,21.0,2,20.0,1.0,6,2,16.359199999999998,-0.033979999999999996,0.12164999999999991,-3.97604,38.0,25.6203,0,19.0,0.0,1.0,16.478499999999997,-0.2798,-0.9501,0.08,-1.6602,-3.6797,-19.6678,0,1,1,100.0,1.9469105878545372,16.359199999999998,-14.41228941214546
6,22.0,2,20.0,1.0,6,2,16.1816,-0.031179999999999996,0.10832000000000012,-3.6434199999999994,38.0,25.6828,0,19.0,0.0,1.0,14.405199999999994,-0.25179999999999997,-0.9764,0.07179999999999996,-1.4503999999999986,-3.5761999999999996,-18.7858,0,1,1,100.0,1.7864824052179067,16.1816,-14.395117594782093
6,23.0,2,20.0,1.0,6,2,15.96645,-0.029685,0.028995000000000038,-3.53005,38.0,25.69,0,19.0,0.0,1.0,12.8502,-0.22685,-1.00315,0.07,-0.7178499999999997,-3.38645,-16.64465,0,1,1,100.0,1.7008252148458487,15.96645,-14.265624785154152
6,24.0,2,20.0,1.0,6,2,15.563199999999998,-0.027559999999999998,0.10560000000000022,-3.176239999999999,38.0,25.7376,0,19.0,0.0,1.0,11.261199999999999,-0.20559999999999998,-1.0244,0.07,0.605200000000002,-3.0195999999999996,-12.020799999999992,0,1,1,100.0,1.5790716833805487,15.563199999999998,-13.984128316619449
6,25.0,2,20.0,1.0,6,2,15.344166666666666,-0.026166666666666664,0.13616666666666663,-2.9932499999999993,38.0,25.76,0,19.0,0.0,1.0,10.849166666666667,-0.19583333333333333,-1.03,0.07,1.1175000000000008,-2.8633333333333333,-9.664166666666661,0,1,1,100.0,1.499239563925654,15.344166666666666,-13.844927102741012
6,26.0,2,20.0,1.0,6,2,14.7125,-0.023,0.10505999999999989,-2.76128,38.0,25.789099999999998,0,19.0,0.0,1.0,10.7693,-0.19030000000000002,-1.0197,0.08,1.7572999999999999,-2.4467,-4.375499999999999,0,1,1,100.0,1.3178029288008934,14.7125,-13.394697071199108
