t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
241200,2,walk,walk,12917,,12917.0,20.0,0.0,0.0,1.0,5.84,0.187,0.009,0.0,33.0,25.97,0.0,0.0,0.0,0.0,4.4,-0.08,-1.02,-0.1,1.02,-0.63,-0.28,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241200,2,walk,walk,12918,,12918.0,20.0,0.0,0.0,1.0,5.7,0.187,-0.009,0.0,33.0,26.0,0.0,0.0,0.0,0.0,4.2,-0.07,-1.01,-0.1,1.06,-0.78,0.02,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241240,2,walk,walk,12919,,12919.0,20.0,0.0,0.0,1.0,5.57,0.187,-0.009,0.0,33.0,26.0,0.0,20.0,0.0,0.0,3.83,-0.07,-1.01,-0.1,1.08,-0.89,0.29,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241240,2,walk,walk,12920,,12920.0,20.0,0.0,0.0,1.0,5.46,0.186,-0.026,0.0,33.0,25.97,0.0,19.0,0.0,0.0,3.29,-0.06,-1.01,-0.1,1.08,-0.94,0.52,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241260,2,walk,walk,12921,,12921.0,20.0,0.0,0.0,1.0,5.36,0.186,-0.014,0.0,33.0,26.0,0.0,19.0,0.0,0.0,2.59,-0.05,-1.01,-0.1,1.08,-0.95,0.74,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241280,2,walk,walk,12922,,12922.0,20.0,0.0,0.0,1.0,5.27,0.186,0.03,0.0,33.0,25.97,0.0,19.0,0.0,0.0,1.78,-0.03,-1.01,-0.1,1.09,-0.91,0.95,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241300,2,walk,walk,12923,,12923.0,20.0,0.0,0.0,1.0,5.2,0.186,-0.054,0.0,33.0,25.97,0.0,19.0,0.0,0.0,0.89,-0.02,-1.01,-0.1,1.11,-0.83,1.16,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241320,2,walk,walk,12924,,12924.0,20.0,0.0,0.0,1.0,5.13,0.186,-0.119,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-0.02,0.0,-1.01,-0.1,1.13,-0.72,1.36,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241360,2,walk,walk,12925,,12925.0,20.0,0.0,0.0,1.0,5.06,0.185,0.032,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-0.94,0.02,-1.01,-0.1,1.15,-0.6,1.55,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12926,,12926.0,20.0,0.0,0.0,1.0,5.0,0.184,0.107,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-1.82,0.03,-1.01,-0.1,1.16,-0.46,1.72,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12927,,12927.0,20.0,0.0,0.0,1.0,4.94,0.184,-0.028,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-2.64,0.05,-1.01,-0.1,1.17,-0.32,1.87,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12928,,12928.0,20.0,0.0,0.0,1.0,4.89,0.183,0.009,0.0,33.0,25.97,0.0,19.0,0.0,0.0,-3.4,0.06,-1.01,-0.1,1.15,-0.18,1.99,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12929,,12929.0,20.0,0.0,0.0,1.0,4.83,0.183,0.002,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-4.08,0.07,-1.01,-0.1,1.12,-0.05,2.06,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12930,,12930.0,20.0,0.0,0.0,1.0,4.77,0.183,-0.006,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-4.68,0.08,-1.0,-0.11,1.07,0.07,2.09,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12931,,12931.0,20.0,0.0,0.0,1.0,4.71,0.183,-0.022,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-5.2,0.09,-1.0,-0.11,1.02,0.17,2.08,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241500,2,walk,walk,12932,,12932.0,20.0,0.0,0.0,1.0,4.64,0.183,-0.009,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-5.66,0.1,-1.0,-0.11,0.96,0.27,2.04,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241540,2,walk,walk,12933,,12933.0,20.0,0.0,0.0,1.0,4.57,0.183,-0.017,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-6.05,0.11,-1.0,-0.11,0.9,0.35,1.97,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241540,2,walk,walk,12934,,12934.0,20.0,0.0,0.0,1.0,4.49,0.183,-0.052,0.0,33.0,25.97,0.0,19.0,0.0,0.0,-6.39,0.11,-1.0,-0.11,0.85,0.42,1.9,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241560,2,walk,walk,12935,,12935.0,20.0,0.0,0.0,1.0,4.4,0.183,-0.046,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-6.67,0.12,-1.0,-0.11,0.8,0.47,1.83,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241560,2,walk,walk,12936,,12936.0,20.0,0.0,6.0,2.0,4.3,0.182,-0.036,0.0,33.0,26.0,0.0,19.0,0.0,0.0,-6.91,0.12,-1.0,-0.11,0.77,0.51,1.77,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241580,2,walk,walk,12937,,12937.0,20.0,0.0,6.0,2.0,4.2,0.182,0.01,0.012,33.0,25.97,0.0,18.0,0.0,0.0,-7.08,0.12,-1.0,-0.11,0.75,0.55,1.72,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241600,2,walk,walk,12938,,12938.0,20.0,0.0,6.0,2.0,4.09,0.123,-4.504,-2.803,33.0,25.62,0.0,18.0,0.0,0.0,-7.23,0.13,-1.0,-0.11,0.73,0.74,2.41,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241620,2,walk,walk,12939,,12939.0,20.0,0.0,6.0,2.0,3.98,0.075,-2.279,-3.794,33.0,25.58,0.0,18.0,0.0,0.0,-7.37,0.13,-1.0,-0.11,0.7,1.29,4.21,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241640,2,walk,walk,12940,,12940.0,20.0,0.0,6.0,2.0,3.86,0.054,-1.0,-4.471,33.0,25.54,0.0,18.0,0.0,0.0,-7.44,0.13,-1.01,-0.11,0.64,2.07,6.94,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241660,2,walk,walk,12941,,12941.0,20.0,0.0,6.0,2.0,3.74,0.045,-0.55,-4.476,33.0,25.54,0.0,18.0,0.0,0.0,-7.46,0.13,-1.01,-0.11,0.58,2.91,10.13,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241680,2,walk,walk,12942,,12942.0,20.0,1.0,6.0,2.0,3.61,0.039,-0.213,-4.45,33.0,25.58,0.0,19.0,0.0,0.0,-7.4,0.13,-1.01,-0.11,0.57,3.67,13.34,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241720,2,walk,walk,12943,,12943.0,20.0,1.0,6.0,2.0,3.49,0.036,-0.224,-4.189,33.0,25.62,0.0,19.0,0.0,0.0,-7.26,0.13,-1.01,-0.11,0.64,4.27,16.23,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241720,2,walk,walk,12944,,12944.0,20.0,1.0,6.0,2.0,3.38,0.034,-0.023,-4.029,33.0,25.65,0.0,19.0,0.0,0.0,-7.06,0.12,-1.01,-0.12,0.79,4.66,18.58,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241740,2,walk,walk,12945,,12945.0,20.0,1.0,6.0,2.0,3.28,0.033,-0.054,-3.93,33.0,25.69,0.0,19.0,0.0,0.0,-6.79,0.12,-1.01,-0.12,1.03,4.86,20.29,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241760,2,walk,walk,12946,,12946.0,20.0,1.0,6.0,2.0,3.2,0.031,-0.066,-3.832,33.0,25.69,0.0,19.0,0.0,0.0,-6.46,0.11,-1.01,-0.12,1.32,4.87,21.34,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241780,2,walk,walk,12947,,12947.0,20.0,1.0,6.0,2.0,3.13,0.031,-0.07,-3.768,33.0,25.69,0.0,19.0,0.0,0.0,-6.08,0.11,-1.01,-0.12,1.64,4.74,21.76,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241800,2,walk,walk,12948,,12948.0,20.0,1.0,6.0,2.0,3.09,0.03,-0.088,-3.675,33.0,25.72,0.0,19.0,0.0,0.0,-5.66,0.1,-1.01,-0.12,1.94,4.52,21.64,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241820,2,walk,walk,12949,,12949.0,20.0,1.0,6.0,2.0,3.07,0.029,-0.066,-3.638,33.0,25.72,0.0,19.0,0.0,0.0,-5.23,0.09,-1.01,-0.12,2.2,4.22,21.06,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241840,2,walk,walk,12950,,12950.0,20.0,1.0,6.0,2.0,3.08,0.029,-0.088,-3.557,33.0,25.72,0.0,19.0,0.0,0.0,-4.79,0.08,-1.01,-0.12,2.39,3.89,20.14,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241880,2,walk,walk,12951,,12951.0,20.0,1.0,6.0,2.0,3.11,0.028,-0.061,-3.471,33.0,25.76,0.0,19.0,0.0,0.0,-4.37,0.08,-1.01,-0.12,2.52,3.54,18.98,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241900,2,walk,walk,12952,,12952.0,20.0,1.0,6.0,2.0,3.17,0.028,-0.017,-3.429,33.0,25.76,0.0,19.0,0.0,0.0,-3.97,0.07,-1.01,-0.12,2.58,3.18,17.68,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241900,2,walk,walk,12953,,12953.0,20.0,1.0,6.0,2.0,3.24,0.027,-0.064,-3.299,33.0,25.76,0.0,19.0,0.0,0.0,-3.59,0.06,-1.01,-0.11,2.6,2.84,16.33,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241920,2,walk,walk,12954,,12954.0,20.0,1.0,6.0,2.0,3.34,0.027,0.076,-3.266,33.0,25.79,0.0,19.0,0.0,0.0,-3.25,0.06,-1.01,-0.11,2.57,2.51,14.99,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241940,2,walk,walk,12955,,12955.0,20.0,1.0,6.0,2.0,3.45,0.026,-0.088,-3.205,33.0,25.76,0.0,19.0,0.0,0.0,-2.93,0.05,-1.01,-0.11,2.51,2.2,13.7,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241960,2,walk,walk,12956,,12956.0,20.0,1.0,6.0,2.0,3.57,0.025,-0.05,-3.131,33.0,25.79,0.0,19.0,0.0,0.0,-2.65,0.05,-1.01,-0.11,2.44,1.91,12.5,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
241980,2,walk,walk,12957,,12957.0,20.0,1.0,6.0,2.0,3.7,0.025,0.018,-3.101,33.0,25.79,0.0,19.0,0.0,0.0,-2.38,0.04,-1.01,-0.11,2.35,1.66,11.38,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242000,2,walk,walk,12958,,12958.0,20.0,1.0,6.0,2.0,3.83,0.025,-0.096,-3.057,33.0,25.79,0.0,19.0,0.0,0.0,-2.14,0.04,-1.01,-0.11,2.27,1.44,10.36,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242040,2,walk,walk,12959,,12959.0,20.0,1.0,6.0,2.0,3.97,0.025,0.057,-3.005,33.0,25.79,0.0,19.0,0.0,0.0,-1.93,0.03,-1.01,-0.11,2.18,1.24,9.43,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242040,2,walk,walk,12960,,12960.0,20.0,1.0,6.0,2.0,4.1,0.024,-0.069,-2.984,33.0,25.79,0.0,19.0,0.0,0.0,-1.73,0.03,-1.01,-0.11,2.09,1.09,8.58,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242060,2,walk,walk,12961,,12961.0,20.0,1.0,6.0,2.0,4.24,0.024,-0.089,-2.955,33.0,25.79,0.0,19.0,0.0,0.0,-1.55,0.03,-1.01,-0.11,2.0,0.96,7.8,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242080,2,walk,walk,12962,,12962.0,20.0,1.0,6.0,2.0,4.36,0.024,0.021,-2.962,33.0,25.79,0.0,19.0,0.0,0.0,-1.39,0.02,-1.01,-0.11,1.91,0.86,7.08,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242100,2,walk,walk,12963,,12963.0,20.0,1.0,6.0,2.0,4.48,0.023,-0.083,-2.924,33.0,25.83,0.0,19.0,0.0,0.0,-1.24,0.02,-1.01,-0.11,1.82,0.8,6.41,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242120,2,walk,walk,12964,,12964.0,20.0,1.0,6.0,2.0,4.59,0.023,-0.088,-2.941,33.0,25.79,0.0,19.0,0.0,0.0,-1.12,0.02,-1.01,-0.11,1.73,0.75,5.79,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242140,2,walk,walk,12965,,12965.0,20.0,0.0,6.0,2.0,4.69,0.023,0.034,-2.865,33.0,25.79,0.0,18.0,0.0,0.0,-1.01,0.02,-1.01,-0.11,1.65,0.72,5.22,445.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242200,2,walk,walk,12966,,12966.0,20.0,0.0,6.0,2.0,4.78,0.023,-0.068,-2.893,34.0,25.83,0.0,18.0,0.0,0.0,-0.92,0.02,-1.01,-0.11,1.57,0.69,4.71,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242200,2,walk,walk,12967,,12967.0,20.0,1.0,6.0,2.0,4.85,0.023,-0.042,-2.838,34.0,25.83,0.0,19.0,0.0,0.0,-0.84,0.01,-1.01,-0.11,1.51,0.67,4.25,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242200,2,walk,walk,12968,,12968.0,20.0,1.0,6.0,2.0,4.92,0.022,-0.105,-2.821,34.0,25.83,0.0,19.0,0.0,0.0,-0.78,0.01,-1.01,-0.11,1.46,0.64,3.86,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242220,2,walk,walk,12969,,12969.0,20.0,1.0,6.0,2.0,4.98,0.022,0.002,-2.747,34.0,25.83,0.0,19.0,0.0,0.0,-0.73,0.01,-1.01,-0.11,1.43,0.62,3.54,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242240,2,walk,walk,12970,,12970.0,20.0,1.0,6.0,2.0,5.02,0.022,-0.088,-2.661,34.0,25.83,0.0,19.0,0.0,0.0,-0.68,0.01,-1.01,-0.11,1.43,0.58,3.28,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242260,2,walk,walk,12971,,12971.0,20.0,1.0,6.0,2.0,5.05,0.021,-0.107,-2.618,34.0,25.86,0.0,19.0,0.0,0.0,-0.65,0.01,-1.01,-0.11,1.46,0.53,3.1,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242280,2,walk,walk,12972,,12972.0,20.0,1.0,6.0,2.0,5.08,0.02,-0.092,-2.508,34.0,25.86,0.0,19.0,0.0,0.0,-0.62,0.01,-1.01,-0.11,1.52,0.46,2.98,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242300,2,walk,walk,12973,,12973.0,20.0,1.0,6.0,2.0,5.09,0.019,-0.087,-2.374,34.0,25.86,0.0,19.0,0.0,0.0,-0.59,0.01,-1.01,-0.11,1.63,0.38,2.94,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242320,2,walk,walk,12974,,12974.0,20.0,1.0,6.0,2.0,5.1,0.019,-0.022,-2.267,34.0,25.9,0.0,19.0,0.0,0.0,-0.57,0.01,-1.02,-0.11,1.78,0.28,2.96,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242360,2,walk,walk,12975,,12975.0,20.0,1.0,6.0,2.0,5.09,0.017,-0.099,-2.179,34.0,25.9,0.0,19.0,0.0,0.0,-0.54,0.01,-1.02,-0.11,1.97,0.15,3.05,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242380,2,walk,walk,12976,,12976.0,20.0,1.0,6.0,2.0,5.08,0.016,-0.152,-1.91,34.0,25.9,0.0,19.0,0.0,0.0,-0.52,0.01,-1.02,-0.11,2.21,0.0,3.23,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242400,2,walk,walk,12977,,12977.0,20.0,1.0,6.0,2.0,5.07,0.014,-0.127,-1.707,34.0,25.9,0.0,19.0,0.0,0.0,-0.49,0.01,-1.02,-0.11,2.48,-0.18,3.5,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242400,2,walk,walk,12978,,12978.0,20.0,1.0,6.0,2.0,5.05,0.012,-0.152,-1.459,34.0,25.93,0.0,19.0,0.0,0.0,-0.46,0.01,-1.02,-0.11,2.77,-0.38,3.86,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242420,2,walk,walk,12979,,12979.0,20.0,1.0,6.0,2.0,5.02,0.01,-0.057,-1.213,34.0,25.93,0.0,19.0,0.0,0.0,-0.42,0.01,-1.02,-0.11,3.08,-0.58,4.31,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242440,2,walk,walk,12980,,12980.0,20.0,1.0,6.0,2.0,4.99,0.009,-0.173,-0.95,34.0,25.93,0.0,19.0,0.0,0.0,-0.36,0.01,-1.02,-0.11,3.39,-0.77,4.82,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242460,2,walk,walk,12981,,12981.0,20.0,1.0,6.0,2.0,4.96,0.007,-0.156,-0.761,34.0,25.97,0.0,19.0,0.0,0.0,-0.29,0.01,-1.02,-0.11,3.68,-0.96,5.36,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242480,2,walk,walk,12982,,12982.0,20.0,1.0,6.0,2.0,4.93,0.005,-0.101,-0.544,34.0,25.97,0.0,19.0,0.0,0.0,-0.19,0.0,-1.02,-0.11,3.95,-1.13,5.89,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242520,2,walk,walk,12983,,12983.0,20.0,1.0,6.0,2.0,4.9,0.004,-0.048,-0.395,34.0,25.97,0.0,19.0,0.0,0.0,-0.07,0.0,-1.02,-0.11,4.16,-1.26,6.37,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242520,2,walk,walk,12984,,12984.0,20.0,1.0,6.0,2.0,4.88,0.003,-0.033,-0.378,34.0,25.97,0.0,19.0,0.0,0.0,0.07,0.0,-1.02,-0.1,4.32,-1.36,6.75,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242540,2,walk,walk,12985,,12985.0,20.0,1.0,6.0,2.0,4.85,0.002,-0.019,-0.253,34.0,25.97,0.0,19.0,0.0,0.0,0.22,0.0,-1.02,-0.1,4.42,-1.42,7.01,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242560,2,walk,walk,12986,,12986.0,20.0,1.0,6.0,2.0,4.83,0.002,0.08,-0.121,34.0,25.97,0.0,19.0,0.0,0.0,0.38,-0.01,-1.02,-0.1,4.45,-1.46,7.16,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242580,2,walk,walk,12987,,12987.0,20.0,1.0,6.0,2.0,4.82,0.001,-0.042,-0.02,34.0,25.97,0.0,19.0,0.0,0.0,0.55,-0.01,-1.02,-0.1,4.42,-1.46,7.21,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242600,2,walk,walk,12988,,12988.0,20.0,1.0,6.0,2.0,4.81,0.0,-0.097,0.019,34.0,25.97,0.0,19.0,0.0,0.0,0.7,-0.01,-1.02,-0.1,4.33,-1.45,7.19,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242620,2,walk,walk,12989,,12989.0,20.0,1.0,6.0,2.0,4.8,-0.001,0.013,0.059,34.0,25.97,0.0,19.0,0.0,0.0,0.85,-0.02,-1.02,-0.1,4.2,-1.41,7.13,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242640,2,walk,walk,12990,,12990.0,20.0,1.0,6.0,2.0,4.8,-0.001,-0.041,0.252,34.0,25.97,0.0,19.0,0.0,0.0,0.99,-0.02,-1.02,-0.1,4.05,-1.37,7.05,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242680,2,walk,walk,12991,,12991.0,20.0,1.0,6.0,2.0,4.81,-0.002,-0.061,0.394,34.0,25.97,0.0,19.0,0.0,0.0,1.11,-0.02,-1.02,-0.09,3.9,-1.33,6.99,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242680,2,walk,walk,12992,,12992.0,20.0,1.0,6.0,2.0,4.83,-0.003,-0.036,0.457,34.0,25.97,0.0,19.0,0.0,0.0,1.22,-0.02,-1.02,-0.09,3.77,-1.31,6.97,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242700,2,walk,walk,12993,,12993.0,20.0,1.0,6.0,2.0,4.84,-0.004,-0.046,0.627,34.0,25.97,0.0,19.0,0.0,0.0,1.33,-0.02,-1.02,-0.09,3.68,-1.31,7.0,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242720,2,walk,walk,12994,,12994.0,20.0,1.0,6.0,2.0,4.87,-0.006,-0.023,0.792,34.0,25.97,0.0,19.0,0.0,0.0,1.44,-0.03,-1.02,-0.09,3.64,-1.35,7.08,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242740,2,walk,walk,12995,,12995.0,20.0,1.0,6.0,2.0,4.9,-0.007,-0.166,0.983,34.0,25.97,0.0,19.0,0.0,0.0,1.55,-0.03,-1.02,-0.09,3.66,-1.41,7.21,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242760,2,walk,walk,12996,,12996.0,20.0,1.0,6.0,2.0,4.93,-0.009,-0.06,1.137,34.0,25.93,0.0,19.0,0.0,0.0,1.67,-0.03,-1.02,-0.09,3.76,-1.48,7.36,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242780,2,walk,walk,12997,,12997.0,20.0,1.0,6.0,2.0,4.97,-0.01,-0.073,1.262,34.0,25.93,0.0,19.0,0.0,0.0,1.8,-0.03,-1.02,-0.09,3.92,-1.57,7.54,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242820,2,walk,walk,12998,,12998.0,20.0,1.0,6.0,2.0,5.01,-0.012,-0.066,1.411,34.0,25.93,0.0,19.0,0.0,0.0,1.94,-0.03,-1.02,-0.09,4.14,-1.64,7.71,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242840,2,walk,walk,12999,,12999.0,20.0,2.0,6.0,2.0,5.06,-0.013,-0.096,1.586,34.0,25.93,0.0,20.0,0.0,0.0,2.09,-0.04,-1.02,-0.09,4.41,-1.7,7.86,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242840,2,walk,walk,13000,,13000.0,20.0,1.0,6.0,2.0,5.11,-0.015,-0.07,1.793,34.0,25.9,0.0,18.0,0.0,0.0,2.25,-0.04,-1.02,-0.09,4.71,-1.74,7.97,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242860,2,walk,walk,13001,,13001.0,20.0,2.0,6.0,2.0,5.16,-0.016,-0.144,1.956,34.0,25.9,0.0,19.0,0.0,0.0,2.41,-0.04,-1.02,-0.09,5.0,-1.76,8.05,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242880,2,walk,walk,13002,,13002.0,20.0,2.0,6.0,2.0,5.22,-0.017,-0.23,2.139,34.0,25.86,0.0,19.0,0.0,0.0,2.58,-0.05,-1.02,-0.09,5.27,-1.75,8.08,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242920,2,walk,walk,13003,,13003.0,20.0,2.0,6.0,2.0,5.28,-0.019,-0.014,2.222,34.0,25.86,0.0,19.0,0.0,0.0,2.76,-0.05,-1.02,-0.09,5.47,-1.7,8.05,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242920,2,walk,walk,13004,,13004.0,20.0,2.0,6.0,2.0,5.34,-0.019,-0.025,2.316,34.0,25.86,0.0,19.0,0.0,0.0,2.94,-0.05,-1.02,-0.08,5.58,-1.63,7.94,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242940,2,walk,walk,13005,,13005.0,20.0,2.0,6.0,2.0,5.41,-0.02,-0.079,2.396,34.0,25.86,0.0,19.0,0.0,0.0,3.13,-0.06,-1.02,-0.08,5.57,-1.52,7.74,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242980,2,walk,walk,13006,,13006.0,20.0,2.0,6.0,2.0,5.48,-0.02,-0.01,2.353,34.0,25.86,0.0,19.0,0.0,0.0,3.32,-0.06,-1.02,-0.08,5.44,-1.37,7.43,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
242980,2,walk,walk,13007,,13007.0,20.0,2.0,6.0,2.0,5.55,-0.02,-0.018,2.308,34.0,25.86,0.0,19.0,0.0,0.0,3.51,-0.06,-1.01,-0.08,5.17,-1.18,6.98,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
243000,2,walk,walk,13008,,13008.0,20.0,2.0,6.0,2.0,5.62,-0.019,0.083,2.244,34.0,25.86,0.0,19.0,0.0,0.0,3.7,-0.07,-1.01,-0.07,4.77,-0.94,6.39,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
243020,2,walk,walk,13009,,13009.0,20.0,2.0,6.0,2.0,5.7,-0.018,0.046,2.127,34.0,25.86,0.0,19.0,0.0,0.0,3.87,-0.07,-1.01,-0.07,4.24,-0.66,5.67,446.0,TEST2RR,AKR_TEST2RR,0.0,1.0,1.0,100.0
