t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
600,1,walk,walk,2831,,2831.0,20.0,1.0,0.0,1.0,7.02,0.12,-0.075,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,12.05,-0.18,-0.87,-0.09,-13.88,-104.81,-33.83,228.0,,,0.0,1.0,1.0,100.0
600,1,walk,walk,2832,,2832.0,20.0,1.0,0.0,1.0,7.09,0.098,-1.811,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,11.47,-0.18,-0.87,-0.11,-12.85,-102.96,-37.51,228.0,,,0.0,1.0,1.0,100.0
600,1,walk,walk,2833,,2833.0,20.0,1.0,0.0,1.0,7.11,0.076,-1.158,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,10.43,-0.16,-0.88,-0.13,-11.89,-99.65,-40.76,228.0,,,0.0,1.0,1.0,100.0
640,1,walk,walk,2834,,2834.0,20.0,1.0,0.0,1.0,7.06,0.073,0.077,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,8.97,-0.14,-0.9,-0.15,-10.83,-95.13,-43.39,228.0,,,0.0,1.0,1.0,100.0
640,1,walk,walk,2835,,2835.0,20.0,2.0,0.0,1.0,6.95,0.074,0.3,0.0,28.0,25.97,0.0,4.0,1283.0,18.0,7.16,-0.12,-0.92,-0.17,-9.51,-89.76,-45.37,228.0,,,0.0,1.0,1.0,100.0
660,1,walk,walk,2836,,2836.0,20.0,1.0,0.0,1.0,6.78,0.078,-0.111,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,5.15,-0.09,-0.95,-0.18,-7.79,-83.79,-46.62,228.0,,,0.0,1.0,1.0,100.0
680,1,walk,walk,2837,,2837.0,20.0,2.0,0.0,1.0,6.54,0.078,0.053,0.0,28.0,25.97,0.0,4.0,1283.0,18.0,3.13,-0.05,-0.98,-0.19,-5.7,-77.35,-46.95,228.0,,,0.0,1.0,1.0,100.0
700,1,walk,walk,2838,,2838.0,20.0,0.0,0.0,1.0,6.24,0.076,-0.093,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,1.27,-0.02,-1.01,-0.19,-3.49,-70.6,-46.28,228.0,,,0.0,1.0,1.0,100.0
720,1,walk,walk,2839,,2839.0,20.0,0.0,0.0,1.0,5.87,0.075,-0.151,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-0.32,0.01,-1.03,-0.18,-1.45,-63.73,-44.65,228.0,,,0.0,1.0,1.0,100.0
760,1,walk,walk,2840,,2840.0,20.0,1.0,0.0,1.0,5.44,0.072,-0.264,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.59,0.03,-1.05,-0.16,0.2,-56.93,-42.16,228.0,,,0.0,1.0,1.0,100.0
780,1,walk,walk,2841,,2841.0,20.0,0.0,0.0,1.0,4.96,0.069,-0.202,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-2.55,0.05,-1.07,-0.14,1.34,-50.37,-38.97,228.0,,,0.0,1.0,1.0,100.0
780,1,walk,walk,2842,,2842.0,20.0,0.0,0.0,1.0,4.42,0.065,-0.335,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-3.21,0.06,-1.08,-0.13,1.97,-44.16,-35.29,228.0,,,0.0,1.0,1.0,100.0
800,1,walk,walk,2843,,2843.0,20.0,0.0,0.0,1.0,3.85,0.06,-0.346,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-3.6,0.07,-1.08,-0.11,2.2,-38.38,-31.31,228.0,,,0.0,1.0,1.0,100.0
820,1,walk,walk,2844,,2844.0,20.0,0.0,0.0,1.0,3.23,0.055,-0.347,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-3.77,0.07,-1.08,-0.1,2.2,-33.08,-27.22,228.0,,,0.0,1.0,1.0,100.0
840,1,walk,walk,2845,,2845.0,20.0,0.0,0.0,1.0,2.59,0.052,-0.132,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-3.75,0.07,-1.08,-0.09,2.08,-28.29,-23.19,228.0,,,0.0,1.0,1.0,100.0
860,1,walk,walk,2846,,2846.0,20.0,0.0,0.0,1.0,1.94,0.049,-0.206,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-3.59,0.07,-1.08,-0.08,1.93,-24.03,-19.37,228.0,,,0.0,1.0,1.0,100.0
900,1,walk,walk,2847,,2847.0,20.0,1.0,0.0,1.0,1.28,0.048,-0.097,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-3.31,0.06,-1.08,-0.07,1.8,-20.27,-15.89,228.0,,,0.0,1.0,1.0,100.0
920,1,walk,walk,2848,,2848.0,20.0,1.0,0.0,1.0,0.62,0.047,-0.075,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-2.96,0.06,-1.07,-0.07,1.67,-17.01,-12.85,228.0,,,0.0,1.0,1.0,100.0
920,1,walk,walk,2849,,2849.0,20.0,1.0,0.0,1.0,-0.02,0.047,-0.056,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-2.57,0.05,-1.06,-0.07,1.55,-14.22,-10.34,228.0,,,0.0,1.0,1.0,100.0
960,1,walk,walk,2850,,2850.0,20.0,1.0,0.0,1.0,-0.63,0.047,-0.005,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-2.16,0.04,-1.06,-0.06,1.41,-11.86,-8.38,228.0,,,0.0,1.0,1.0,100.0
960,1,walk,walk,2851,,2851.0,20.0,1.0,0.0,1.0,-1.22,0.047,0.017,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.76,0.03,-1.05,-0.06,1.26,-9.83,-6.95,228.0,,,0.0,1.0,1.0,100.0
980,1,walk,walk,2852,,2852.0,20.0,1.0,0.0,1.0,-1.77,0.047,-0.036,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.41,0.03,-1.05,-0.06,1.1,-8.1,-6.02,228.0,,,0.0,1.0,1.0,100.0
1000,1,walk,walk,2853,,2853.0,20.0,1.0,0.0,1.0,-2.28,0.047,0.022,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.11,0.02,-1.04,-0.06,0.91,-6.61,-5.48,228.0,,,0.0,1.0,1.0,100.0
1020,1,walk,walk,2854,,2854.0,20.0,1.0,0.0,1.0,-2.74,0.047,0.131,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.87,0.02,-1.04,-0.05,0.71,-5.36,-5.26,228.0,,,0.0,1.0,1.0,100.0
1080,1,walk,walk,2855,,2855.0,20.0,1.0,0.0,1.0,-3.17,0.048,0.025,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.71,0.01,-1.04,-0.05,0.52,-4.3,-5.26,228.0,,,0.0,1.0,1.0,100.0
1080,1,walk,walk,2856,,2856.0,20.0,1.0,0.0,1.0,-3.54,0.049,0.064,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.61,0.01,-1.03,-0.05,0.37,-3.4,-5.37,228.0,,,0.0,1.0,1.0,100.0
1080,1,walk,walk,2857,,2857.0,20.0,1.0,0.0,1.0,-3.87,0.051,0.061,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.57,0.01,-1.03,-0.05,0.29,-2.63,-5.54,228.0,,,0.0,1.0,1.0,100.0
1100,1,walk,walk,2858,,2858.0,20.0,1.0,0.0,1.0,-4.17,0.053,0.101,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.57,0.01,-1.03,-0.05,0.3,-1.97,-5.72,228.0,,,0.0,1.0,1.0,100.0
1120,1,walk,walk,2859,,2859.0,20.0,1.0,0.0,1.0,-4.42,0.054,0.117,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.61,0.01,-1.03,-0.05,0.42,-1.42,-5.87,228.0,,,0.0,1.0,1.0,100.0
1140,1,walk,walk,2860,,2860.0,20.0,1.0,0.0,1.0,-4.64,0.056,0.002,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.68,0.01,-1.03,-0.05,0.64,-0.95,-5.98,228.0,,,0.0,1.0,1.0,100.0
1160,1,walk,walk,2861,,2861.0,20.0,1.0,0.0,1.0,-4.82,0.056,-0.053,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.76,0.01,-1.03,-0.06,0.97,-0.56,-6.01,228.0,,,0.0,1.0,1.0,100.0
1180,1,walk,walk,2862,,2862.0,20.0,1.0,0.0,1.0,-4.99,0.056,0.011,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-0.88,0.02,-1.03,-0.06,1.39,-0.22,-5.9,228.0,,,0.0,1.0,1.0,100.0
1200,1,walk,walk,2863,,2863.0,20.0,1.0,0.0,1.0,-5.12,0.056,0.033,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.02,0.02,-1.03,-0.06,1.89,0.08,-5.63,228.0,,,0.0,1.0,1.0,100.0
1240,1,walk,walk,2864,,2864.0,20.0,1.0,0.0,1.0,-5.24,0.056,-0.064,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.17,0.02,-1.03,-0.06,2.46,0.36,-5.19,228.0,,,0.0,1.0,1.0,100.0
1240,1,walk,walk,2865,,2865.0,20.0,1.0,0.0,1.0,-5.33,0.056,-0.054,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.32,0.02,-1.03,-0.06,3.1,0.64,-4.57,228.0,,,0.0,1.0,1.0,100.0
1280,1,walk,walk,2866,,2866.0,20.0,1.0,0.0,1.0,-5.42,0.057,0.054,0.0,28.0,25.93,0.0,3.0,1283.0,18.0,-1.46,0.03,-1.03,-0.06,3.81,0.93,-3.81,228.0,,,0.0,1.0,1.0,100.0
1300,1,walk,walk,2867,,2867.0,20.0,1.0,0.0,1.0,-5.49,0.059,0.112,0.0,28.0,25.97,0.0,3.0,1283.0,18.0,-1.6,0.03,-1.03,-0.06,4.58,1.22,-2.91,228.0,,,0.0,1.0,1.0,100.0
1300,1,walk,walk,2868,,2868.0,20.0,0.0,0.0,1.0,-5.54,0.06,-0.049,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.72,0.03,-1.04,-0.06,5.41,1.53,-1.89,228.0,,,0.0,1.0,1.0,100.0
1340,1,walk,walk,2869,,2869.0,20.0,0.0,0.0,1.0,-5.59,0.061,-0.021,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.82,0.03,-1.04,-0.06,6.25,1.8,-0.78,228.0,,,0.0,1.0,1.0,100.0
1360,1,walk,walk,2870,,2870.0,20.0,0.0,0.0,1.0,-5.63,0.063,0.197,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.89,0.03,-1.04,-0.05,7.06,1.97,0.44,228.0,,,0.0,1.0,1.0,100.0
1400,1,walk,walk,2871,,2871.0,20.0,0.0,0.0,1.0,-5.65,0.069,0.685,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.92,0.03,-1.04,-0.05,7.66,1.82,1.74,228.0,,,0.0,1.0,1.0,100.0
1400,1,walk,walk,2872,,2872.0,20.0,0.0,0.0,1.0,-5.67,0.083,1.113,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.91,0.03,-1.04,-0.06,7.92,1.02,3.05,228.0,,,0.0,1.0,1.0,100.0
1400,1,walk,walk,2873,,2873.0,20.0,0.0,0.0,1.0,-5.67,0.101,1.259,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.87,0.03,-1.05,-0.06,7.72,-0.73,4.3,228.0,,,0.0,1.0,1.0,100.0
1440,1,walk,walk,2874,,2874.0,20.0,0.0,0.0,1.0,-5.67,0.114,0.826,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.79,0.03,-1.05,-0.06,7.01,-3.62,5.48,228.0,,,0.0,1.0,1.0,100.0
1440,1,walk,walk,2875,,2875.0,20.0,0.0,0.0,1.0,-5.65,0.126,0.457,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.62,0.03,-1.06,-0.07,5.8,-7.73,6.61,228.0,,,0.0,1.0,1.0,100.0
1460,1,walk,walk,2876,,2876.0,20.0,0.0,0.0,1.0,-5.61,0.126,0.04,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-1.29,0.02,-1.07,-0.07,4.19,-13.0,7.84,228.0,,,0.0,1.0,1.0,100.0
1480,1,walk,walk,2877,,2877.0,20.0,0.0,0.0,1.0,-5.56,0.125,-0.158,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-0.8,0.02,-1.08,-0.08,2.29,-19.17,9.29,228.0,,,0.0,1.0,1.0,100.0
1520,1,walk,walk,2878,,2878.0,20.0,0.0,0.0,1.0,-5.5,0.121,-0.328,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,-0.19,0.0,-1.09,-0.08,0.26,-25.86,11.09,228.0,,,0.0,1.0,1.0,100.0
1560,1,walk,walk,2879,,2879.0,20.0,0.0,0.0,1.0,-5.42,0.115,-0.661,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,0.46,-0.01,-1.1,-0.07,-1.77,-32.53,13.27,228.0,,,0.0,1.0,1.0,100.0
1560,1,walk,walk,2880,,2880.0,20.0,0.0,0.0,1.0,-5.32,0.103,-0.817,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,1.08,-0.02,-1.11,-0.07,-3.73,-38.61,15.84,228.0,,,0.0,1.0,1.0,100.0
1580,1,walk,walk,2881,,2881.0,20.0,0.0,0.0,1.0,-5.2,0.096,-0.304,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,1.61,-0.03,-1.12,-0.06,-5.55,-43.67,18.66,228.0,,,0.0,1.0,1.0,100.0
1580,1,walk,walk,2882,,2882.0,20.0,0.0,0.0,1.0,-5.05,0.091,-0.433,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,2.02,-0.04,-1.12,-0.05,-7.15,-47.49,21.49,228.0,,,0.0,1.0,1.0,100.0
1600,1,walk,walk,2883,,2883.0,20.0,0.0,0.0,1.0,-4.88,0.078,-1.096,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,2.32,-0.05,-1.12,-0.03,-8.5,-50.06,24.06,228.0,,,0.0,1.0,1.0,100.0
1620,1,walk,walk,2884,,2884.0,20.0,0.0,0.0,1.0,-4.68,0.067,-0.413,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,2.52,-0.05,-1.11,-0.02,-9.55,-51.63,26.08,228.0,,,0.0,1.0,1.0,100.0
1640,1,walk,walk,2885,,2885.0,20.0,0.0,0.0,1.0,-4.44,0.062,-0.303,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,2.65,-0.05,-1.1,-0.01,-10.28,-52.53,27.25,228.0,,,0.0,1.0,1.0,100.0
1680,1,walk,walk,2886,,2886.0,20.0,0.0,0.0,1.0,-4.18,0.055,-0.578,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,2.73,-0.05,-1.08,0.0,-10.65,-53.06,27.34,228.0,,,0.0,1.0,1.0,100.0
1700,1,walk,walk,2887,,2887.0,20.0,0.0,6.0,2.0,-3.88,0.049,-0.144,0.0,28.0,25.97,0.0,2.0,1283.0,18.0,2.78,-0.05,-1.06,0.01,-10.67,-53.37,26.3,228.0,,,0.0,1.0,1.0,100.0
1700,1,walk,walk,2888,,2888.0,20.0,0.0,6.0,2.0,-3.55,0.049,-0.123,0.008,28.0,25.93,0.0,18.0,1283.0,18.0,2.84,-0.05,-1.04,0.02,-10.37,-53.45,24.19,228.0,,,0.0,1.0,1.0,100.0
1760,1,walk,walk,2889,,2889.0,20.0,0.0,6.0,2.0,-3.2,0.036,-1.001,-0.546,28.0,25.93,0.0,18.0,1283.0,18.0,2.97,-0.05,-1.01,0.03,-9.77,-53.15,21.3,228.0,,,0.0,1.0,1.0,100.0
1760,1,walk,walk,2890,,2890.0,20.0,0.0,6.0,2.0,-2.81,0.023,-0.586,-0.823,28.0,25.93,0.0,18.0,1283.0,18.0,3.22,-0.06,-0.99,0.03,-8.94,-52.38,17.9,228.0,,,0.0,1.0,1.0,100.0
1760,1,walk,walk,2891,,2891.0,20.0,0.0,6.0,2.0,-2.41,0.019,-0.146,-1.128,28.0,25.93,0.0,18.0,1283.0,18.0,3.64,-0.06,-0.97,0.03,-7.94,-51.15,14.24,228.0,,,0.0,1.0,1.0,100.0
1780,1,walk,walk,2892,,2892.0,20.0,1.0,6.0,2.0,-1.99,0.018,0.017,-1.187,28.0,25.93,0.0,19.0,1283.0,18.0,4.27,-0.07,-0.95,0.02,-6.83,-49.57,10.51,228.0,,,0.0,1.0,1.0,100.0
1800,1,walk,walk,2893,,2893.0,20.0,1.0,6.0,2.0,-1.56,0.018,-0.046,-1.143,28.0,25.93,0.0,19.0,1283.0,18.0,5.1,-0.08,-0.93,0.01,-5.69,-47.85,6.91,228.0,,,0.0,1.0,1.0,100.0
1820,1,walk,walk,2894,,2894.0,20.0,0.0,6.0,2.0,-1.13,0.018,-0.022,-1.156,28.0,25.93,0.0,18.0,1283.0,18.0,6.11,-0.1,-0.91,0.0,-4.57,-46.19,3.54,228.0,,,0.0,1.0,1.0,100.0
1840,1,walk,walk,2895,,2895.0,20.0,1.0,6.0,2.0,-0.71,0.019,0.076,-1.18,28.0,25.9,0.0,19.0,1283.0,18.0,7.23,-0.11,-0.9,-0.01,-3.56,-44.7,0.49,228.0,,,0.0,1.0,1.0,100.0
1860,1,walk,walk,2896,,2896.0,20.0,1.0,6.0,2.0,-0.31,0.019,0.066,-1.252,28.0,25.93,0.0,19.0,1283.0,18.0,8.41,-0.13,-0.88,-0.02,-2.68,-43.45,-2.23,228.0,,,0.0,1.0,1.0,100.0
1920,1,walk,walk,2897,,2897.0,20.0,1.0,6.0,2.0,0.08,0.021,0.193,-1.374,28.0,25.9,0.0,19.0,1283.0,18.0,9.57,-0.15,-0.87,-0.04,-1.96,-42.45,-4.64,228.0,,,0.0,1.0,1.0,100.0
1920,1,walk,walk,2898,,2898.0,20.0,1.0,6.0,2.0,0.45,0.025,0.238,-1.693,28.0,25.9,0.0,19.0,1283.0,18.0,10.67,-0.16,-0.85,-0.05,-1.41,-41.69,-6.83,228.0,,,0.0,1.0,1.0,100.0
1940,1,walk,walk,2899,,2899.0,20.0,1.0,6.0,2.0,0.79,0.03,0.336,-2.0,28.0,25.9,0.0,19.0,1283.0,18.0,11.67,-0.17,-0.83,-0.07,-0.98,-41.15,-8.89,228.0,,,0.0,1.0,1.0,100.0
1960,1,walk,walk,2900,,2900.0,20.0,1.0,6.0,2.0,1.1,0.036,0.433,-2.452,28.0,25.83,0.0,19.0,1283.0,18.0,12.55,-0.18,-0.82,-0.08,-0.66,-40.81,-10.97,228.0,,,0.0,1.0,1.0,100.0
1960,1,walk,walk,2901,,2901.0,20.0,1.0,6.0,2.0,1.38,0.043,0.492,-2.939,28.0,25.79,0.0,19.0,1283.0,18.0,13.26,-0.19,-0.8,-0.09,-0.41,-40.63,-13.16,228.0,,,0.0,1.0,1.0,100.0
1980,1,walk,walk,2902,,2902.0,20.0,1.0,6.0,2.0,1.63,0.041,-0.828,-1.666,28.0,25.86,0.0,19.0,1283.0,18.0,13.47,-0.19,-0.8,-0.1,-0.12,-40.41,-15.82,228.0,,,0.0,1.0,1.0,100.0
2000,1,walk,walk,2903,,2903.0,20.0,1.0,6.0,2.0,1.85,0.039,0.703,-2.988,28.0,25.79,0.0,19.0,1283.0,18.0,12.79,-0.19,-0.82,-0.11,0.49,-39.74,-18.99,228.0,,,0.0,1.0,1.0,100.0
2020,1,walk,walk,2904,,2904.0,20.0,1.0,6.0,2.0,2.03,0.051,0.135,-3.156,28.0,25.76,0.0,19.0,1283.0,18.0,11.27,-0.17,-0.86,-0.11,1.62,-38.42,-22.14,228.0,,,0.0,1.0,1.0,100.0
