t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
420,1,walk,walk,11824,,11824.0,20.0,2.0,6.0,2.0,-0.21,-0.015,-0.057,1.774,34.0,28.07,0.0,19.0,0.0,10.0,0.37,0.01,-1.0,-0.08,0.43,-0.88,-0.04,313.0,,,0.0,1.0,0.0,100.0
440,1,walk,walk,11825,,11825.0,20.0,2.0,6.0,2.0,-0.21,-0.015,-0.011,1.802,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.43,-0.91,0.0,313.0,,,0.0,1.0,0.0,100.0
460,1,walk,walk,11826,,11826.0,20.0,2.0,6.0,2.0,-0.2,-0.015,0.011,1.771,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.42,-0.95,0.06,313.0,,,0.0,1.0,0.0,100.0
480,1,walk,walk,11827,,11827.0,20.0,2.0,6.0,2.0,-0.2,-0.015,0.065,1.755,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.41,-0.99,0.14,313.0,,,0.0,1.0,0.0,100.0
500,1,walk,walk,11828,,11828.0,20.0,2.0,6.0,2.0,-0.2,-0.015,-0.04,1.77,34.0,28.11,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,0.41,-1.03,0.23,313.0,,,0.0,1.0,0.0,100.0
520,1,walk,walk,11829,,11829.0,20.0,2.0,6.0,2.0,-0.19,-0.015,0.101,1.779,34.0,28.07,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,0.4,-1.08,0.32,313.0,,,0.0,1.0,0.0,100.0
540,1,walk,walk,11830,,11830.0,20.0,2.0,6.0,2.0,-0.19,-0.015,-0.036,1.773,34.0,28.07,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,0.39,-1.13,0.42,313.0,,,0.0,1.0,0.0,100.0
600,1,walk,walk,11831,,11831.0,20.0,2.0,6.0,2.0,-0.18,-0.015,0.003,1.777,34.0,28.07,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,0.39,-1.16,0.5,313.0,,,0.0,1.0,0.0,100.0
600,1,walk,walk,11832,,11832.0,20.0,2.0,6.0,2.0,-0.18,-0.015,0.04,1.776,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.38,-1.19,0.56,313.0,,,0.0,1.0,0.0,100.0
600,1,walk,walk,11833,,11833.0,20.0,2.0,6.0,2.0,-0.17,-0.015,0.029,1.778,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.38,-1.22,0.61,313.0,,,0.0,1.0,0.0,100.0
620,1,walk,walk,11834,,11834.0,20.0,2.0,6.0,2.0,-0.16,-0.015,-0.099,1.771,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.38,-1.23,0.64,313.0,,,0.0,1.0,0.0,100.0
640,1,walk,walk,11835,,11835.0,20.0,2.0,6.0,2.0,-0.16,-0.015,-0.019,1.766,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.38,-1.24,0.66,313.0,,,0.0,1.0,0.0,100.0
660,1,walk,walk,11836,,11836.0,20.0,2.0,6.0,2.0,-0.15,-0.015,-0.023,1.779,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.38,-1.24,0.67,313.0,,,0.0,1.0,0.0,100.0
700,1,walk,walk,11837,,11837.0,20.0,2.0,6.0,2.0,-0.15,-0.015,0.013,1.784,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.39,-1.24,0.66,313.0,,,0.0,1.0,0.0,100.0
720,1,walk,walk,11838,,11838.0,20.0,2.0,6.0,2.0,-0.14,-0.015,0.021,1.776,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.39,-1.23,0.65,313.0,,,0.0,1.0,0.0,100.0
740,1,walk,walk,11839,,11839.0,20.0,2.0,6.0,2.0,-0.14,-0.015,-0.018,1.795,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.39,-1.2,0.62,313.0,,,0.0,1.0,0.0,100.0
740,1,walk,walk,11840,,11840.0,20.0,2.0,6.0,2.0,-0.14,-0.015,0.017,1.79,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.38,-1.18,0.59,313.0,,,0.0,1.0,0.0,100.0
760,1,walk,walk,11841,,11841.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.003,1.772,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.38,-1.15,0.57,313.0,,,0.0,1.0,0.0,100.0
780,1,walk,walk,11842,,11842.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.042,1.764,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.37,-1.13,0.54,313.0,,,0.0,1.0,0.0,100.0
820,1,walk,walk,11843,,11843.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.002,1.758,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.37,-1.1,0.52,313.0,,,0.0,1.0,0.0,100.0
820,1,walk,walk,11844,,11844.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.03,1.763,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.37,-1.09,0.5,313.0,,,0.0,1.0,0.0,100.0
840,1,walk,walk,11845,,11845.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.005,1.785,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.37,-1.07,0.47,313.0,,,0.0,1.0,0.0,100.0
860,1,walk,walk,11846,,11846.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.042,1.748,34.0,28.11,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.38,-1.05,0.44,313.0,,,0.0,1.0,0.0,100.0
920,1,walk,walk,11847,,11847.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.038,1.774,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.4,-1.03,0.42,313.0,,,0.0,1.0,0.0,100.0
920,1,walk,walk,11848,,11848.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.041,1.759,34.0,28.07,0.0,19.0,0.0,10.0,0.38,0.01,-1.0,-0.08,0.42,-1.01,0.39,313.0,,,0.0,1.0,0.0,100.0
940,1,walk,walk,11849,,11849.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.048,1.788,34.0,28.07,0.0,19.0,0.0,10.0,0.38,0.01,-1.0,-0.08,0.44,-0.98,0.36,313.0,,,0.0,1.0,0.0,100.0
940,1,walk,walk,11850,,11850.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.011,1.796,34.0,28.07,0.0,19.0,0.0,10.0,0.38,0.01,-1.0,-0.08,0.46,-0.95,0.33,313.0,,,0.0,1.0,0.0,100.0
960,1,walk,walk,11851,,11851.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.01,1.762,34.0,28.07,0.0,19.0,0.0,10.0,0.38,0.01,-1.0,-0.08,0.49,-0.93,0.31,313.0,,,0.0,1.0,0.0,100.0
980,1,walk,walk,11852,,11852.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.056,1.753,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.51,-0.91,0.3,313.0,,,0.0,1.0,0.0,100.0
1000,1,walk,walk,11853,,11853.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.054,1.76,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.52,-0.9,0.3,313.0,,,0.0,1.0,0.0,100.0
1020,1,walk,walk,11854,,11854.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.056,1.769,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.52,-0.89,0.32,313.0,,,0.0,1.0,0.0,100.0
1080,1,walk,walk,11855,,11855.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.034,1.763,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.52,-0.89,0.35,313.0,,,0.0,1.0,0.0,100.0
1080,1,walk,walk,11856,,11856.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.065,1.775,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.51,-0.89,0.38,313.0,,,0.0,1.0,0.0,100.0
1080,1,walk,walk,11857,,11857.0,20.0,2.0,6.0,2.0,-0.12,-0.015,-0.023,1.803,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.5,-0.9,0.41,313.0,,,0.0,1.0,0.0,100.0
1100,1,walk,walk,11858,,11858.0,20.0,2.0,6.0,2.0,-0.12,-0.015,-0.017,1.765,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.48,-0.9,0.44,313.0,,,0.0,1.0,0.0,100.0
1140,1,walk,walk,11859,,11859.0,20.0,2.0,6.0,2.0,-0.12,-0.015,-0.081,1.773,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.46,-0.9,0.47,313.0,,,0.0,1.0,0.0,100.0
1140,1,walk,walk,11860,,11860.0,20.0,2.0,6.0,2.0,-0.11,-0.015,-0.018,1.776,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.44,-0.91,0.49,313.0,,,0.0,1.0,0.0,100.0
1180,1,walk,walk,11861,,11861.0,20.0,2.0,6.0,2.0,-0.11,-0.015,0.087,1.78,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.42,-0.92,0.51,313.0,,,0.0,1.0,0.0,100.0
1220,1,walk,walk,11862,,11862.0,20.0,2.0,6.0,2.0,-0.11,-0.015,-0.009,1.747,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.4,-0.93,0.53,313.0,,,0.0,1.0,0.0,100.0
1220,1,walk,walk,11863,,11863.0,20.0,2.0,6.0,2.0,-0.11,-0.015,0.06,1.774,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.39,-0.94,0.54,313.0,,,0.0,1.0,0.0,100.0
1240,1,walk,walk,11864,,11864.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.006,1.772,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.39,-0.95,0.55,313.0,,,0.0,1.0,0.0,100.0
1240,1,walk,walk,11865,,11865.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.048,1.783,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.39,-0.96,0.56,313.0,,,0.0,1.0,0.0,100.0
1260,1,walk,walk,11866,,11866.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.019,1.774,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.4,-0.97,0.57,313.0,,,0.0,1.0,0.0,100.0
1280,1,walk,walk,11867,,11867.0,20.0,2.0,6.0,2.0,-0.1,-0.015,0.048,1.778,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.4,-0.98,0.58,313.0,,,0.0,1.0,0.0,100.0
1320,1,walk,walk,11868,,11868.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.026,1.799,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.41,-0.99,0.59,313.0,,,0.0,1.0,0.0,100.0
1320,1,walk,walk,11869,,11869.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.036,1.759,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.42,-1.01,0.6,313.0,,,0.0,1.0,0.0,100.0
1340,1,walk,walk,11870,,11870.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.009,1.771,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.42,-1.02,0.61,313.0,,,0.0,1.0,0.0,100.0
1380,1,walk,walk,11871,,11871.0,20.0,2.0,6.0,2.0,-0.09,-0.015,-0.057,1.767,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.43,-1.03,0.62,313.0,,,0.0,1.0,0.0,100.0
1400,1,walk,walk,11872,,11872.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.053,1.796,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-1.04,0.63,313.0,,,0.0,1.0,0.0,100.0
1400,1,walk,walk,11873,,11873.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.041,1.775,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-1.05,0.64,313.0,,,0.0,1.0,0.0,100.0
1420,1,walk,walk,11874,,11874.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.042,1.742,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-1.06,0.65,313.0,,,0.0,1.0,0.0,100.0
1440,1,walk,walk,11875,,11875.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.107,1.795,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-1.06,0.66,313.0,,,0.0,1.0,0.0,100.0
1460,1,walk,walk,11876,,11876.0,20.0,2.0,6.0,2.0,-0.09,-0.015,0.072,1.756,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-1.07,0.66,313.0,,,0.0,1.0,0.0,100.0
1480,1,walk,walk,11877,,11877.0,20.0,2.0,6.0,2.0,-0.1,-0.015,0.003,1.769,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.43,-1.07,0.66,313.0,,,0.0,1.0,0.0,100.0
1500,1,walk,walk,11878,,11878.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.023,1.782,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.43,-1.06,0.66,313.0,,,0.0,1.0,0.0,100.0
1560,1,walk,walk,11879,,11879.0,20.0,2.0,6.0,2.0,-0.1,-0.015,0.001,1.76,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.43,-1.05,0.65,313.0,,,0.0,1.0,0.0,100.0
1560,1,walk,walk,11880,,11880.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.021,1.777,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.42,-1.03,0.64,313.0,,,0.0,1.0,0.0,100.0
1560,1,walk,walk,11881,,11881.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.052,1.786,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.42,-1.01,0.64,313.0,,,0.0,1.0,0.0,100.0
1600,1,walk,walk,11882,,11882.0,20.0,2.0,6.0,2.0,-0.1,-0.015,0.056,1.767,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.42,-0.99,0.63,313.0,,,0.0,1.0,0.0,100.0
1600,1,walk,walk,11883,,11883.0,20.0,2.0,6.0,2.0,-0.1,-0.015,-0.037,1.769,34.0,28.07,0.0,19.0,0.0,10.0,0.39,0.01,-1.0,-0.08,0.42,-0.97,0.62,313.0,,,0.0,1.0,0.0,100.0
1620,1,walk,walk,11884,,11884.0,20.0,2.0,6.0,2.0,-0.11,-0.015,-0.003,1.767,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-0.95,0.61,313.0,,,0.0,1.0,0.0,100.0
1660,1,walk,walk,11885,,11885.0,20.0,2.0,6.0,2.0,-0.11,-0.015,-0.088,1.767,34.0,28.07,0.0,19.0,0.0,10.0,0.4,0.01,-1.0,-0.08,0.42,-0.94,0.6,313.0,,,0.0,1.0,0.0,100.0
1680,1,walk,walk,11886,,11886.0,20.0,2.0,6.0,2.0,-0.11,-0.015,0.061,1.766,34.0,28.07,0.0,19.0,0.0,10.0,0.41,0.01,-1.0,-0.08,0.42,-0.94,0.59,313.0,,,0.0,1.0,0.0,100.0
1700,1,walk,walk,11887,,11887.0,20.0,2.0,6.0,2.0,-0.11,-0.015,0.095,1.778,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.42,-0.94,0.58,313.0,,,0.0,1.0,0.0,100.0
1700,1,walk,walk,11888,,11888.0,20.0,2.0,6.0,2.0,-0.11,-0.015,0.038,1.764,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,0.41,-0.94,0.57,313.0,,,0.0,1.0,0.0,100.0
1720,1,walk,walk,11889,,11889.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.023,1.765,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.4,-0.96,0.56,313.0,,,0.0,1.0,0.0,100.0
1740,1,walk,walk,11890,,11890.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.066,1.785,34.0,28.07,0.0,19.0,0.0,10.0,0.43,0.01,-1.0,-0.08,0.4,-0.98,0.56,313.0,,,0.0,1.0,0.0,100.0
1780,1,walk,walk,11891,,11891.0,20.0,2.0,6.0,2.0,-0.12,-0.015,-0.011,1.787,34.0,28.07,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,0.39,-1.02,0.56,313.0,,,0.0,1.0,0.0,100.0
1780,1,walk,walk,11892,,11892.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.113,1.78,34.0,28.07,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,0.38,-1.06,0.56,313.0,,,0.0,1.0,0.0,100.0
1800,1,walk,walk,11893,,11893.0,20.0,2.0,6.0,2.0,-0.12,-0.015,0.076,1.765,34.0,28.07,0.0,19.0,0.0,10.0,0.45,0.01,-1.0,-0.08,0.37,-1.11,0.57,313.0,,,0.0,1.0,0.0,100.0
1820,1,walk,walk,11894,,11894.0,20.0,2.0,6.0,2.0,-0.12,-0.015,-0.046,1.767,34.0,28.07,0.0,19.0,0.0,10.0,0.46,0.01,-1.0,-0.08,0.35,-1.16,0.59,313.0,,,0.0,1.0,0.0,100.0
1860,1,walk,walk,11895,,11895.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.018,1.791,34.0,28.07,0.0,19.0,0.0,10.0,0.46,0.01,-1.0,-0.08,0.33,-1.2,0.61,313.0,,,0.0,1.0,0.0,100.0
1880,1,walk,walk,11896,,11896.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.011,1.791,34.0,28.07,0.0,19.0,0.0,10.0,0.47,0.01,-1.0,-0.08,0.3,-1.24,0.63,313.0,,,0.0,1.0,0.0,100.0
1900,1,walk,walk,11897,,11897.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.073,1.783,34.0,28.07,0.0,19.0,0.0,10.0,0.47,0.01,-1.0,-0.08,0.26,-1.28,0.67,313.0,,,0.0,1.0,0.0,100.0
1900,1,walk,walk,11898,,11898.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.052,1.829,34.0,28.07,0.0,19.0,0.0,10.0,0.48,0.01,-1.0,-0.08,0.21,-1.31,0.71,313.0,,,0.0,1.0,0.0,100.0
1920,1,walk,walk,11899,,11899.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.069,1.819,34.0,28.07,0.0,19.0,0.0,10.0,0.48,0.01,-1.0,-0.08,0.16,-1.34,0.75,313.0,,,0.0,1.0,0.0,100.0
1940,1,walk,walk,11900,,11900.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.075,1.801,34.0,28.07,0.0,19.0,0.0,10.0,0.48,0.01,-1.0,-0.08,0.11,-1.36,0.8,313.0,,,0.0,1.0,0.0,100.0
1960,1,walk,walk,11901,,11901.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.001,1.846,34.0,28.07,0.0,19.0,0.0,10.0,0.47,0.01,-1.0,-0.08,0.05,-1.37,0.86,313.0,,,0.0,1.0,0.0,100.0
1980,1,walk,walk,11902,,11902.0,20.0,2.0,6.0,2.0,-0.13,-0.015,0.032,1.837,34.0,28.07,0.0,19.0,0.0,10.0,0.46,0.01,-1.0,-0.08,0.0,-1.38,0.91,313.0,,,0.0,1.0,0.0,100.0
2040,1,walk,walk,11903,,11903.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.017,1.854,34.0,28.07,0.0,19.0,0.0,10.0,0.45,0.01,-1.0,-0.08,-0.03,-1.37,0.96,313.0,,,0.0,1.0,0.0,100.0
2040,1,walk,walk,11904,,11904.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.015,1.846,34.0,28.07,0.0,19.0,0.0,10.0,0.44,0.01,-1.0,-0.08,-0.06,-1.36,0.99,313.0,,,0.0,1.0,0.0,100.0
2040,1,walk,walk,11905,,11905.0,20.0,2.0,6.0,2.0,-0.13,-0.015,-0.025,1.829,34.0,28.07,0.0,19.0,0.0,10.0,0.42,0.01,-1.0,-0.08,-0.07,-1.35,1.01,313.0,,,0.0,1.0,0.0,100.0
