emgT,emg,rms,mnf,mdf
276.000000,0.071927,0.228360,0.000000,0.000000
277.000000,0.066663,0.228473,0.000000,0.000000
278.000000,-0.136130,0.228570,0.000000,0.000000
279.000000,-0.433757,0.228975,0.000000,0.000000
280.000000,-0.315805,0.233047,0.000000,0.000000
281.000000,0.017147,0.235177,0.000000,0.000000
282.000000,0.470607,0.235184,0.000000,0.000000
283.000000,0.430514,0.239846,0.000000,0.000000
284.000000,0.269303,0.243679,0.000000,0.000000
285.000000,-0.218757,0.245163,0.000000,0.000000
286.000000,-0.483501,0.246137,0.000000,0.000000
287.000000,-0.498455,0.250841,0.000000,0.000000
288.000000,-0.269722,0.255745,0.000000,0.000000
289.000000,0.130064,0.257164,0.000000,0.000000
290.000000,0.425174,0.257492,0.000000,0.000000
291.000000,0.164168,0.260979,1.307502,0.000000
292.000000,-0.081044,0.261495,1.337225,0.000000
293.000000,0.034009,0.261620,1.525326,0.000000
294.000000,-0.071660,0.261642,1.893333,0.000000
295.000000,-0.218299,0.261740,3.049750,0.000000
296.000000,0.075818,0.262649,15.742423,0.000000
297.000000,0.066052,0.262759,18.864204,0.000000
298.000000,-0.133917,0.262842,21.583248,0.000000
299.000000,-0.432155,0.263183,77.357681,3.906250
300.000000,-0.312295,0.266707,61.937519,0.000000
301.000000,0.019131,0.268529,24.527666,0.000000
302.000000,0.471447,0.268536,33.393150,0.000000
303.000000,0.425555,0.272643,176.768158,156.250000
304.000000,0.271057,0.275944,114.501228,54.687500
305.000000,-0.217384,0.277272,66.388542,3.906250
306.000000,-0.479915,0.278123,123.971924,74.218750
307.000000,-0.495251,0.282233,190.216660,167.968750
308.000000,-0.265908,0.286546,95.085785,3.906250
309.000000,0.134184,0.287777,70.880409,3.906250
310.000000,0.421626,0.288089,94.935493,3.906250
311.000000,0.157721,0.288400,162.504059,152.343750
312.000000,-0.089475,0.288433,182.784576,160.156250
313.000000,0.033131,0.288431,175.763168,160.156250
314.000000,-0.067350,0.288431,179.054214,160.156250
315.000000,-0.221771,0.288466,175.907578,156.250000
316.000000,0.072423,0.288402,161.202301,152.343750
317.000000,0.065862,0.288452,166.754333,152.343750
318.000000,-0.135176,0.288473,171.036636,156.250000
319.000000,-0.430285,0.288430,164.830444,152.343750
320.000000,-0.311875,0.288445,144.053513,144.531250
321.000000,0.021534,0.288475,131.111313,132.812500
322.000000,0.469158,0.288482,135.617233,136.718750
323.000000,0.421168,0.288806,157.480652,148.437500
324.000000,0.277886,0.288912,169.500244,152.343750
325.000000,-0.215286,0.288990,172.174362,152.343750
326.000000,-0.477665,0.289044,169.155716,152.343750
327.000000,-0.498417,0.288941,160.334442,148.437500
328.000000,-0.273575,0.288915,149.228333,144.531250
329.000000,0.126211,0.288843,143.933456,144.531250
330.000000,0.435359,0.288874,148.562546,144.531250
331.000000,0.175193,0.289296,157.360519,148.437500
332.000000,-0.083371,0.289420,159.814117,148.437500
333.000000,0.032216,0.289404,158.785049,148.437500
334.000000,-0.079633,0.289405,159.214661,148.437500
335.000000,-0.225051,0.289468,158.505539,148.437500
336.000000,0.077230,0.289469,156.273163,148.437500
337.000000,0.075780,0.289524,157.094666,148.437500
338.000000,-0.123732,0.289555,157.688751,148.437500
339.000000,-0.433719,0.289470,156.573334,148.437500
340.000000,-0.339494,0.289502,152.958069,144.531250
341.000000,0.014897,0.289728,150.329971,144.531250
342.000000,0.466335,0.289731,150.891953,144.531250
343.000000,0.433146,0.289902,154.757843,148.437500
344.000000,0.281548,0.290082,157.102081,148.437500
345.000000,-0.216964,0.290231,157.932190,148.437500
346.000000,-0.482547,0.290266,156.935684,148.437500
347.000000,-0.506046,0.290195,154.801956,148.437500
348.000000,-0.281128,0.290291,152.312820,144.531250
349.000000,0.120260,0.290337,150.988281,144.531250
350.000000,0.440623,0.290325,151.833221,144.531250
351.000000,0.181296,0.290796,153.737091,148.437500
352.000000,-0.089628,0.290966,154.238800,148.437500
353.000000,0.029850,0.290972,153.891327,148.437500
354.000000,-0.092374,0.290970,153.899719,148.437500
355.000000,-0.219100,0.291036,153.618668,148.437500
356.000000,0.087224,0.291019,152.945267,148.437500
357.000000,0.080434,0.291073,153.071259,148.437500
358.000000,-0.119154,0.291112,153.143936,148.437500
359.000000,-0.440356,0.291026,152.753189,148.437500
360.000000,-0.350023,0.291102,151.671280,148.437500
361.000000,0.018025,0.291415,150.859375,148.437500
362.000000,0.482586,0.291419,150.927277,148.437500
