icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT
180.000000,0.149902,-0.232910,1.006347,18.000000,-4.943848,-0.244141,0.423431,18.000000,34.349960,35.999954,-87.000000,18.000000
190.000000,0.166504,-0.240234,0.994629,19.000000,-4.821777,0.850677,0.362396,19.000000,33.449966,34.199966,-88.350006,19.000000
200.000000,0.142578,-0.243164,0.989258,20.000000,-4.821777,0.545502,-0.732422,20.000000,33.449966,35.849960,-88.650009,20.000000
210.000000,0.128906,-0.244629,0.987793,21.000000,-5.493164,0.118256,-0.671387,21.000000,33.749954,35.849960,-88.650009,21.000000
220.000000,0.147949,-0.238281,0.970703,22.000000,-5.859375,-0.915527,-0.793457,22.000000,33.599960,36.299957,-88.200012,22.000000
230.000000,0.149902,-0.239258,0.986816,23.000000,-6.835938,-1.403809,0.118256,23.000000,33.599960,34.949966,-88.050003,23.000000
240.000000,0.173828,-0.237305,0.984375,24.000000,-6.530762,-1.403809,0.240326,24.000000,33.299957,34.949966,-88.050003,24.000000
250.000000,0.170410,-0.254394,1.000000,25.000000,-6.469727,-1.953125,0.240326,25.000000,34.499954,35.999954,-88.350006,25.000000
260.000000,0.181152,-0.256348,1.003906,26.000000,-5.554199,-1.342773,0.057220,26.000000,34.499954,34.049957,-88.200012,26.000000
270.000000,0.178223,-0.252930,0.993164,27.000000,-5.310059,-0.671387,-0.549316,27.000000,34.049957,34.049957,-88.200012,27.000000
280.000000,0.174805,-0.246094,1.001465,28.000000,-5.615234,-0.488281,0.000000,28.000000,31.799957,34.949966,-88.800003,28.000000
290.000000,0.169434,-0.254883,1.013672,29.000000,-5.371094,-1.220703,0.301361,29.000000,31.799957,34.949966,-88.350006,29.000000
300.000000,0.173828,-0.236816,1.000976,30.000000,-5.920410,-0.183105,0.118256,30.000000,33.299957,34.949966,-88.350006,30.000000
310.000000,0.168945,-0.253906,1.000488,31.000000,-5.676270,-0.427246,0.301361,31.000000,33.449966,34.649963,-88.350006,31.000000
320.000000,0.167480,-0.252441,0.998047,32.000000,-5.493164,-0.610352,-0.061035,32.000000,33.449966,36.299957,-90.000000,32.000000
330.000000,0.158203,-0.256836,0.996582,33.000000,-4.821777,-0.610352,0.667572,33.000000,32.399963,36.299957,-90.000000,33.000000
340.000000,0.169434,-0.260742,1.001953,34.000000,-5.187988,-0.549316,0.972748,34.000000,34.049957,36.299957,-88.950012,34.000000
350.000000,0.141602,-0.253906,0.990234,35.000000,-4.943848,-0.793457,1.399994,35.000000,33.749954,34.949966,-89.100006,35.000000
360.000000,0.145508,-0.253418,0.980469,36.000000,-5.493164,-0.366211,1.522064,36.000000,34.349960,34.349960,-88.200012,36.000000
370.000000,0.159668,-0.232910,0.986328,37.000000,-5.493164,-1.464844,1.705170,37.000000,34.349960,34.649963,-88.050003,37.000000
380.000000,0.161133,-0.241699,0.978515,38.000000,-4.882812,-1.159668,0.545502,38.000000,34.349960,35.699966,-88.800003,38.000000
390.000000,0.153320,-0.218750,0.997558,39.000000,-5.249023,-1.708984,0.118256,39.000000,33.449966,35.699966,-88.800003,39.000000
400.000000,0.160644,-0.224121,0.992676,40.000000,-5.737305,-1.525879,-0.488281,40.000000,33.449966,35.099960,-88.650009,40.000000
410.000000,0.157715,-0.228516,1.004883,41.000000,-6.408691,-1.892090,-1.159668,41.000000,33.449966,34.799957,-87.150009,41.000000
420.000000,0.168945,-0.232910,1.001953,42.000000,-6.103516,-1.770020,-2.563477,42.000000,34.499954,34.799957,-87.150009,42.000000
430.000000,0.183594,-0.240234,1.012207,43.000000,-6.286621,-1.281738,-1.647949,43.000000,34.199966,34.349960,-88.650009,43.000000
440.000000,0.174316,-0.248535,0.996094,44.000000,-6.225586,-0.366211,-1.464844,44.000000,34.199966,35.549957,-88.650009,44.000000
450.000000,0.160156,-0.250488,1.005371,45.000000,-5.737305,-0.427246,-1.220703,45.000000,32.399963,35.549957,-88.650009,45.000000
460.000000,0.166016,-0.250977,0.983398,46.000000,-5.493164,-0.549316,-2.075195,46.000000,33.749954,35.549957,-88.950012,46.000000
470.000000,0.164551,-0.260742,0.984863,47.000000,-5.493164,0.179291,-1.708984,47.000000,33.749954,35.549957,-88.950012,47.000000
480.000000,0.157227,-0.262695,0.985840,48.000000,-5.676270,-1.220703,-1.647949,48.000000,33.299957,35.549957,-88.950012,48.000000
490.000000,0.151855,-0.266602,0.995605,49.000000,-6.408691,-2.197266,-0.976562,49.000000,33.599960,35.399963,-89.400009,49.000000
500.000000,0.184570,-0.258301,0.991211,50.000000,-6.225586,-2.380371,-0.793457,50.000000,33.749954,35.999954,-89.100006,50.000000
510.000000,0.171875,-0.259766,0.993164,51.000000,-6.042480,-2.441406,-0.183105,51.000000,33.749954,35.849960,-88.650009,51.000000
520.000000,0.177734,-0.251953,1.001953,52.000000,-5.554199,-2.136230,0.484467,52.000000,34.499954,35.849960,-88.650009,52.000000
530.000000,0.172852,-0.243164,1.002929,53.000000,-5.187988,-0.793457,0.362396,53.000000,33.299957,35.099960,-88.650009,53.000000
540.000000,0.169434,-0.240723,1.013672,54.000000,-5.432129,-1.647949,0.240326,54.000000,33.299957,35.699966,-88.800003,54.000000
550.000000,0.181641,-0.241699,0.992187,55.000000,-5.065918,-0.793457,-0.549316,55.000000,33.449966,35.699966,-88.800003,55.000000
560.000000,0.164062,-0.247559,1.015625,56.000000,-5.676270,-0.732422,-0.427246,56.000000,34.199966,34.049957,-88.200012,56.000000
570.000000,0.154297,-0.263184,1.009277,57.000000,-5.737305,-1.159668,-0.366211,57.000000,34.199966,35.849960,-88.650009,57.000000
580.000000,0.176269,-0.259766,1.007812,58.000000,-5.371094,-0.732422,0.850677,58.000000,33.299957,35.849960,-88.650009,58.000000
590.000000,0.162598,-0.255371,0.999023,59.000000,-5.371094,-0.854492,1.216888,59.000000,34.349960,34.199966,-88.050003,59.000000
600.000000,0.154297,-0.250488,0.988769,60.000000,-5.249023,-0.366211,1.522064,60.000000,34.349960,35.999954,-88.800003,60.000000
610.000000,0.168945,-0.245117,0.987304,61.000000,-4.394531,-0.244141,0.545502,61.000000,33.299957,35.999954,-88.800003,61.000000
620.000000,0.157715,-0.246094,0.998047,62.000000,-4.821777,-0.854492,0.000000,62.000000,32.849960,35.399963,-88.050003,62.000000
630.000000,0.161621,-0.250488,0.993164,63.000000,-5.371094,-0.549316,0.057220,63.000000,32.849960,34.649963,-88.800003,63.000000
640.000000,0.153320,-0.242676,0.986328,64.000000,-5.249023,-0.427246,0.301361,64.000000,34.199966,34.649963,-88.800003,64.000000
650.000000,0.158203,-0.249023,0.993164,65.000000,-6.164551,-1.342773,0.728607,65.000000,34.199966,35.549957,-87.900009,65.000000
660.000000,0.156250,-0.217773,1.005859,66.000000,-5.737305,-0.915527,0.423431,66.000000,34.199966,34.049957,-87.900009,66.000000
670.000000,0.167969,-0.216797,1.013183,67.000000,-4.821777,-0.122070,-1.098633,67.000000,34.199966,34.049957,-87.900009,67.000000
680.000000,0.160156,-0.217285,1.008789,68.000000,-4.638672,0.484467,-1.770020,68.000000,34.049957,35.549957,-89.250000,68.000000
690.000000,0.158203,-0.223633,1.024902,69.000000,-5.126953,0.000000,-2.929688,69.000000,34.049957,35.399963,-89.100006,69.000000
700.000000,0.153809,-0.233398,0.999023,70.000000,-5.371094,1.033783,-2.868652,70.000000,32.849960,35.399963,-89.100006,70.000000
710.000000,0.157715,-0.253418,0.999511,71.000000,-6.469727,1.094818,-3.112793,71.000000,32.849960,35.999954,-88.800003,71.000000
720.000000,0.172852,-0.224121,0.997558,72.000000,-7.324219,0.362396,-1.831055,72.000000,32.849960,36.749954,-88.350006,72.000000
730.000000,0.170898,-0.247559,0.983398,73.000000,-6.958008,-0.549316,-1.403809,73.000000,34.949966,36.749954,-88.350006,73.000000
740.000000,0.180664,-0.239258,0.980957,74.000000,-6.286621,-0.305176,-0.793457,74.000000,34.199966,35.849960,-89.250000,74.000000
750.000000,0.155273,-0.258789,0.988769,75.000000,-5.554199,-0.549316,-0.488281,75.000000,34.199966,34.349960,-89.700012,75.000000
760.000000,0.160156,-0.264648,0.983886,76.000000,-3.540039,-0.122070,-1.403809,76.000000,32.849960,34.349960,-89.700012,76.000000
770.000000,0.137695,-0.264648,0.985840,77.000000,-3.540039,-0.549316,-1.464844,77.000000,33.449966,35.999954,-88.350006,77.000000
780.000000,0.151855,-0.244141,0.984375,78.000000,-3.723145,-0.427246,-1.647949,78.000000,33.449966,34.799957,-88.950012,78.000000
790.000000,0.141113,-0.237305,1.007812,79.000000,-5.859375,-1.525879,-1.892090,79.000000,33.749954,34.799957,-88.950012,79.000000
800.000000,0.164062,-0.241699,1.003906,80.000000,-6.530762,-1.525879,-2.014160,80.000000,33.749954,36.299957,-89.250000,80.000000
810.000000,0.175293,-0.233887,1.010254,81.000000,-6.225586,-0.427246,-2.258301,81.000000,33.449966,35.549957,-89.700012,81.000000
820.000000,0.183105,-0.244629,1.017090,82.000000,-5.493164,-0.183105,-1.525879,82.000000,33.449966,37.049957,-88.200012,82.000000
830.000000,0.186035,-0.244629,1.007324,83.000000,-4.211426,0.728607,-2.441406,83.000000,34.049957,37.049957,-88.200012,83.000000
840.000000,0.160156,-0.236328,1.005859,84.000000,-4.638672,0.362396,-2.990723,84.000000,34.049957,36.749954,-87.000000,84.000000
850.000000,0.163574,-0.243652,0.996094,85.000000,-5.126953,0.911713,-2.746582,85.000000,34.049957,36.449966,-88.050003,85.000000
860.000000,0.160156,-0.254883,0.990234,86.000000,-5.493164,0.362396,-2.197266,86.000000,33.299957,36.449966,-88.050003,86.000000
870.000000,0.148437,-0.247070,0.986328,87.000000,-5.554199,0.118256,-1.525879,87.000000,33.749954,34.649963,-89.100006,87.000000
880.000000,0.151367,-0.257324,0.981933,88.000000,-5.371094,-0.732422,-1.220703,88.000000,33.749954,34.799957,-87.900009,88.000000
890.000000,0.141113,-0.254883,0.979004,89.000000,-5.432129,-0.488281,-0.610352,89.000000,33.299957,34.799957,-87.900009,89.000000
900.000000,0.157227,-0.245605,0.985840,90.000000,-5.126953,-0.549316,-1.220703,90.000000,34.049957,34.199966,-88.050003,90.000000
910.000000,0.151855,-0.249512,0.978027,91.000000,-4.882812,-0.793457,-1.342773,91.000000,34.049957,36.749954,-89.100006,91.000000
920.000000,0.144531,-0.230957,0.986328,92.000000,-4.089355,-0.549316,-2.380371,92.000000,33.749954,36.749954,-89.100006,92.000000
930.000000,0.132324,-0.226562,0.984375,93.000000,-3.845215,-0.244141,-3.479004,93.000000,33.449966,36.299957,-88.950012,93.000000
940.000000,0.140625,-0.210449,0.990234,94.000000,-5.310059,-1.281738,-3.540039,94.000000,33.449966,35.099960,-87.900009,94.000000
950.000000,0.153320,-0.209473,0.994140,95.000000,-7.934570,-2.319336,-3.723145,95.000000,34.349960,35.099960,-87.900009,95.000000
960.000000,0.171875,-0.219727,1.008301,96.000000,-9.155273,-3.967285,-4.272461,96.000000,32.699966,35.399963,-89.400009,96.000000
970.000000,0.164551,-0.226562,1.009277,97.000000,-8.789062,-4.028320,-3.540039,97.000000,32.699966,35.549957,-87.450012,97.000000
980.000000,0.186523,-0.243652,1.010742,98.000000,-7.934570,-2.990723,-3.540039,98.000000,34.949966,35.549957,-87.450012,98.000000
990.000000,0.183594,-0.248047,0.994140,99.000000,-7.202148,-2.624512,-4.394531,99.000000,33.749954,35.849960,-88.950012,99.000000
1000.000000,0.172852,-0.255859,0.994629,100.000000,-6.347656,-2.319336,-4.882812,100.000000,33.749954,35.549957,-87.900009,100.000000
1010.000000,0.188477,-0.247070,0.987793,101.000000,-5.371094,-0.976562,-6.042480,101.000000,34.499954,35.549957,-87.900009,101.000000
1020.000000,0.165527,-0.272461,0.990234,102.000000,-5.310059,-0.854492,-5.737305,102.000000,33.599960,34.349960,-90.000000,102.000000
1030.000000,0.181152,-0.275391,0.979492,103.000000,-5.004883,-1.586914,-5.920410,103.000000,33.599960,35.699966,-89.100006,103.000000
1040.000000,0.178711,-0.267578,0.987793,104.000000,-5.676270,-2.136230,-3.906250,104.000000,33.299957,35.699966,-89.100006,104.000000
1050.000000,0.185547,-0.261719,1.004883,105.000000,-5.981445,-2.197266,-3.112793,105.000000,33.449966,36.449966,-88.350006,105.000000
1060.000000,0.173340,-0.245117,0.995605,106.000000,-6.408691,-2.624512,-3.417969,106.000000,33.449966,36.599960,-88.950012,106.000000
1070.000000,0.165527,-0.250977,1.018066,107.000000,-6.408691,-2.197266,-2.929688,107.000000,33.149963,36.599960,-88.950012,107.000000
1080.000000,0.163086,-0.229004,1.009765,108.000000,-5.859375,-1.770020,-3.173828,108.000000,33.449966,36.299957,-87.900009,108.000000
1090.000000,0.166504,-0.240234,1.005859,109.000000,-6.225586,-1.831055,-3.173828,109.000000,33.449966,35.849960,-87.900009,109.000000
1100.000000,0.162598,-0.237793,1.009277,110.000000,-5.371094,-0.549316,-3.784180,110.000000,32.399963,35.849960,-87.900009,110.000000
1110.000000,0.152344,-0.236328,1.011719,111.000000,-6.225586,0.423431,-3.967285,111.000000,33.749954,35.849960,-88.200012,111.000000
1120.000000,0.152832,-0.228027,1.012207,112.000000,-5.371094,0.362396,-4.638672,112.000000,33.149963,36.299957,-88.200012,112.000000
1130.000000,0.154297,-0.249512,0.995605,113.000000,-4.943848,-1.770020,-5.493164,113.000000,33.149963,36.599960,-88.650009,113.000000
1140.000000,0.161133,-0.246094,0.972656,114.000000,-5.065918,-0.976562,-4.516602,114.000000,33.599960,36.599960,-88.650009,114.000000
1150.000000,0.148926,-0.247070,1.008789,115.000000,-4.577637,-2.563477,-4.394531,115.000000,34.049957,34.649963,-88.350006,115.000000
1160.000000,0.160156,-0.254394,0.998535,116.000000,-5.126953,-2.990723,-3.540039,116.000000,34.049957,34.649963,-88.050003,116.000000
1170.000000,0.165039,-0.245605,0.998047,117.000000,-5.371094,-4.211426,-2.929688,117.000000,33.599960,34.649963,-88.050003,117.000000
1180.000000,0.155273,-0.260254,0.982422,118.000000,-5.126953,-5.371094,-2.502441,118.000000,32.249954,35.999954,-88.800003,118.000000
1190.000000,0.165039,-0.251465,0.978515,119.000000,-4.577637,-6.958008,-2.746582,119.000000,32.249954,35.399963,-88.800003,119.000000
1200.000000,0.165527,-0.247070,0.978027,120.000000,-7.629395,-5.798340,-2.990723,120.000000,33.149963,35.399963,-88.800003,120.000000
1210.000000,0.163086,-0.256348,0.995117,121.000000,-5.249023,-10.681152,-4.760742,121.000000,34.049957,34.349960,-87.900009,121.000000
1220.000000,0.171387,-0.228516,0.957519,122.000000,-3.234863,-5.493164,-2.929688,122.000000,34.049957,34.649963,-88.800003,122.000000
1230.000000,0.148926,-0.260254,0.985351,123.000000,-9.277344,-4.699707,-2.624512,123.000000,32.399963,34.649963,-88.800003,123.000000
1240.000000,0.186035,-0.175293,1.012207,124.000000,-2.380371,-12.695312,-4.821777,124.000000,32.699966,34.799957,-88.650009,124.000000
1250.000000,0.182129,-0.273437,0.945801,125.000000,-9.033203,-6.958008,-5.126953,125.000000,33.449966,35.849960,-89.700012,125.000000
1260.000000,0.213867,-0.240234,1.000976,126.000000,-3.601074,3.841400,-0.732422,126.000000,33.299957,35.849960,-89.250000,126.000000
1270.000000,0.210449,-0.203125,1.006347,127.000000,-2.197266,-0.793457,-2.990723,127.000000,33.299957,34.949966,-87.750000,127.000000
1280.000000,0.193359,-0.234863,0.991699,128.000000,-2.075195,-4.638672,-5.126953,128.000000,33.299957,35.399963,-88.350006,128.000000
1290.000000,0.175781,-0.257324,0.990722,129.000000,-4.577637,-2.441406,-5.798340,129.000000,33.149963,35.399963,-88.350006,129.000000
1300.000000,0.172852,-0.270019,0.979004,130.000000,-3.967285,-1.159668,-2.380371,130.000000,32.849960,34.799957,-88.650009,130.000000
1310.000000,0.140137,-0.256836,0.986328,131.000000,-3.845215,-0.854492,-2.319336,131.000000,32.849960,35.999954,-89.100006,131.000000
1320.000000,0.177246,-0.233398,1.014160,132.000000,5.733490,-0.183105,-6.896973,132.000000,33.299957,35.999954,-89.100006,132.000000
1330.000000,0.163086,-0.168945,1.023437,133.000000,1.277924,-1.647949,-4.516602,133.000000,33.599960,35.999954,-89.100006,133.000000
1340.000000,0.166504,-0.271484,1.001953,134.000000,-4.516602,-5.187988,-6.896973,134.000000,33.599960,35.999954,-89.400009,134.000000
1350.000000,0.191894,-0.274414,0.987793,135.000000,-4.455566,-1.220703,-4.211426,135.000000,32.399963,35.999954,-89.400009,135.000000
1360.000000,0.174316,-0.260742,0.989746,136.000000,-4.821777,-0.793457,-0.305176,136.000000,31.949966,36.299957,-89.700012,136.000000
1370.000000,0.178711,-0.215820,1.007324,137.000000,-1.892090,-1.953125,-1.525879,137.000000,31.949966,34.799957,-88.650009,137.000000
1380.000000,0.161621,-0.232910,0.989746,138.000000,-2.746582,-1.464844,-3.234863,138.000000,32.249954,34.799957,-88.650009,138.000000
1390.000000,0.159668,-0.185059,0.983886,139.000000,-2.563477,1.338959,-0.305176,139.000000,32.549957,35.399963,-89.100006,139.000000
1400.000000,0.192871,-0.245117,0.981445,140.000000,0.301361,1.033783,-5.859375,140.000000,32.549957,33.899963,-88.800003,140.000000
1410.000000,0.200195,-0.244629,1.002929,141.000000,-1.281738,1.277924,-10.070801,141.000000,33.749954,33.899963,-88.800003,141.000000
1420.000000,0.173828,-0.169922,1.008789,142.000000,-1.892090,-1.037598,-3.601074,142.000000,33.749954,36.599960,-87.150009,142.000000
1430.000000,0.174805,-0.268066,0.986816,143.000000,-3.234863,0.972748,-1.647949,143.000000,32.549957,35.099960,-89.700012,143.000000
1440.000000,0.191406,-0.232910,0.998535,144.000000,-1.770020,0.484467,-4.089355,144.000000,32.549957,34.949966,-89.400009,144.000000
1450.000000,0.173340,-0.239746,0.992676,145.000000,-1.342773,2.132416,-4.821777,145.000000,32.849960,34.949966,-89.400009,145.000000
1460.000000,0.105957,-0.195801,0.995117,146.000000,-4.821777,-0.122070,-3.051758,146.000000,32.699966,34.649963,-89.100006,146.000000
1470.000000,0.172852,-0.178711,0.999511,147.000000,-3.601074,-0.549316,-4.699707,147.000000,32.699966,34.799957,-90.300003,147.000000
1480.000000,0.153809,-0.241211,1.002441,148.000000,-5.493164,-2.136230,-2.990723,148.000000,32.699966,34.799957,-90.300003,148.000000
1490.000000,0.201660,-0.266113,0.995605,149.000000,-8.605957,0.362396,-0.793457,149.000000,32.399963,34.799957,-89.250000,149.000000
1500.000000,0.202148,-0.248535,1.012207,150.000000,-6.103516,1.338959,1.094818,150.000000,32.399963,35.849960,-88.200012,150.000000
1510.000000,0.178711,-0.260254,1.001953,151.000000,-6.958008,0.179291,1.277924,151.000000,32.249954,35.849960,-88.200012,151.000000
1520.000000,0.190430,-0.255371,0.992676,152.000000,-7.751465,-0.427246,0.972748,152.000000,30.749954,35.999954,-88.800003,152.000000
1530.000000,0.192383,-0.241211,1.005859,153.000000,-6.042480,0.606537,2.681732,153.000000,30.749954,34.649963,-89.850006,153.000000
1540.000000,0.181152,-0.234375,0.994629,154.000000,-6.347656,0.118256,1.033783,154.000000,32.699966,34.649963,-89.850006,154.000000
1550.000000,0.143066,-0.217773,1.003906,155.000000,-5.676270,0.911713,-0.366211,155.000000,32.699966,35.099960,-89.700012,155.000000
1560.000000,0.181152,-0.166992,0.975586,156.000000,-7.629395,-0.427246,-2.624512,156.000000,32.249954,35.099960,-89.700012,156.000000
1570.000000,0.167969,-0.221191,0.989258,157.000000,-7.141113,1.277924,-3.540039,157.000000,30.749954,33.899963,-88.050003,157.000000
1580.000000,0.157715,-0.206055,0.987793,158.000000,-5.737305,-0.793457,-3.723145,158.000000,33.149963,35.699966,-87.750000,158.000000
1590.000000,0.171875,-0.222168,0.986816,159.000000,-4.638672,-0.610352,-3.662109,159.000000,33.149963,35.099960,-89.250000,159.000000
1600.000000,0.161133,-0.241699,0.987793,160.000000,-3.112793,0.545502,-4.760742,160.000000,33.149963,35.099960,-89.250000,160.000000
1610.000000,0.153320,-0.229980,0.989746,161.000000,-3.723145,-0.305176,-6.164551,161.000000,31.799957,34.049957,-90.000000,161.000000
1620.000000,0.155273,-0.243164,0.998535,162.000000,-6.408691,-0.183105,-8.544922,162.000000,31.799957,34.949966,-89.400009,162.000000
1630.000000,0.179199,-0.232910,1.000000,163.000000,-6.591797,0.606537,-8.728027,163.000000,33.149963,34.949966,-89.400009,163.000000
1640.000000,0.180176,-0.237793,0.989258,164.000000,-5.615234,-2.746582,-7.507324,164.000000,32.399963,34.799957,-90.300003,164.000000
1650.000000,0.181641,-0.225586,1.005371,165.000000,-4.943848,-2.258301,-6.042480,165.000000,32.399963,36.599960,-89.250000,165.000000
1660.000000,0.188965,-0.232910,1.010254,166.000000,-4.028320,-1.525879,-5.187988,166.000000,31.949966,36.599960,-89.250000,166.000000
1670.000000,0.171875,-0.242676,0.994140,167.000000,-3.906250,-0.671387,-4.272461,167.000000,31.949966,34.349960,-89.250000,167.000000
1680.000000,0.149414,-0.216797,0.996094,168.000000,-4.882812,-1.159668,-4.516602,168.000000,31.949966,35.099960,-89.250000,168.000000
1690.000000,0.155762,-0.208496,1.001953,169.000000,-1.647949,-2.075195,-6.530762,169.000000,31.949966,35.099960,-89.250000,169.000000
1700.000000,0.133301,-0.143555,0.995605,170.000000,-2.075195,-4.089355,-5.371094,170.000000,32.549957,35.549957,-88.200012,170.000000
1710.000000,0.184082,-0.222656,1.020019,171.000000,-1.586914,-2.990723,-8.483887,171.000000,32.549957,35.399963,-89.100006,171.000000
1720.000000,0.196289,-0.230957,0.988281,172.000000,-3.540039,-1.586914,-7.263184,172.000000,32.399963,35.399963,-89.100006,172.000000
1730.000000,0.197754,-0.223633,1.007324,173.000000,-3.601074,-3.723145,-3.356934,173.000000,33.299957,34.049957,-86.850006,173.000000
1740.000000,0.157227,-0.258789,0.999511,174.000000,-3.417969,-1.708984,-3.173828,174.000000,31.799957,36.449966,-89.400009,174.000000
1750.000000,0.183594,-0.165527,1.000976,175.000000,-0.061035,1.033783,-3.479004,175.000000,31.799957,35.399963,-88.800003,175.000000
1760.000000,0.236816,-0.239746,1.008301,176.000000,-1.953125,0.545502,-5.676270,176.000000,31.649963,35.399963,-88.800003,176.000000
1770.000000,0.210449,-0.236816,0.999023,177.000000,1.216888,-1.220703,-1.892090,177.000000,31.349960,34.799957,-89.700012,177.000000
1780.000000,0.167969,-0.231445,0.991699,178.000000,2.437592,1.216888,-4.455566,178.000000,31.349960,35.099960,-89.700012,178.000000
1790.000000,0.165527,-0.215820,1.004394,179.000000,3.353119,0.789642,-3.662109,179.000000,31.799957,35.099960,-89.700012,179.000000
1800.000000,0.214355,-0.231445,1.011719,180.000000,3.902435,1.949310,-5.371094,180.000000,31.499954,34.199966,-88.350006,180.000000
1810.000000,0.159668,-0.214844,1.023437,181.000000,1.094818,0.057220,-5.554199,181.000000,31.499954,35.699966,-89.100006,181.000000
1820.000000,0.163574,-0.209473,1.037597,182.000000,2.071381,2.986908,-6.103516,182.000000,31.499954,35.699966,-89.100006,182.000000
1830.000000,0.165039,-0.186035,0.988769,183.000000,1.216888,6.832123,-10.192871,183.000000,31.949966,34.199966,-89.100006,183.000000
1840.000000,0.162598,-0.219727,1.011719,184.000000,-1.159668,2.986908,-12.451172,184.000000,31.949966,34.799957,-89.700012,184.000000
1850.000000,0.161133,-0.206055,0.977539,185.000000,-1.647949,4.940033,-10.559082,185.000000,31.649963,34.799957,-89.700012,185.000000
1860.000000,0.193359,-0.218262,1.003418,186.000000,-2.441406,2.132416,-10.314941,186.000000,31.649963,34.799957,-88.950012,186.000000
1870.000000,0.152344,-0.191406,1.028808,187.000000,-0.549316,0.972748,-8.483887,187.000000,30.899963,34.799957,-88.950012,187.000000
1880.000000,0.167480,-0.171875,1.012695,188.000000,1.338959,4.024506,-10.375977,188.000000,31.499954,35.549957,-90.300003,188.000000
1890.000000,0.157715,-0.163574,1.034179,189.000000,5.855560,1.644135,-10.620117,189.000000,31.349960,36.449966,-89.400009,189.000000
1900.000000,0.159668,-0.166504,1.039551,190.000000,8.358002,6.526947,-15.014648,190.000000,31.349960,35.099960,-90.300003,190.000000
1910.000000,0.169922,-0.132324,1.043945,191.000000,10.555267,6.587982,-16.906738,191.000000,32.249954,35.099960,-90.300003,191.000000
1920.000000,0.154785,-0.163086,1.028320,192.000000,11.470795,8.419037,-17.578125,192.000000,30.749954,36.449966,-89.400009,192.000000
1930.000000,0.153320,-0.151367,1.020019,193.000000,12.142181,8.419037,-19.042969,193.000000,30.749954,35.699966,-88.800003,193.000000
1940.000000,0.139160,-0.145508,1.026367,194.000000,12.142181,10.066986,-20.629883,194.000000,31.499954,35.699966,-88.800003,194.000000
1950.000000,0.145020,-0.134766,1.027344,195.000000,14.461517,9.944916,-23.498535,195.000000,31.649963,34.949966,-90.150009,195.000000
1960.000000,0.143555,-0.151855,1.039062,196.000000,13.362885,11.531830,-27.099609,196.000000,31.649963,35.099960,-90.300003,196.000000
1970.000000,0.151855,-0.145996,1.032226,197.000000,14.583588,14.095306,-32.531738,197.000000,29.999954,35.099960,-90.300003,197.000000
