icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT
6260.000000,-0.164551,-1.048340,0.055664,626.000000,3.074646,-2.183914,1.588821,626.000000,11.185120,8.327896,-29.099716,626.000000
6270.000000,-0.166992,-1.056152,0.057129,627.000000,3.746033,-0.719070,1.039505,627.000000,11.185120,9.827896,-28.649719,627.000000
6280.000000,-0.177734,-1.057617,0.042480,628.000000,3.135681,1.596451,0.978470,628.000000,11.035110,9.827896,-28.649719,628.000000
6290.000000,-0.177734,-1.026855,0.039551,629.000000,2.281189,2.206802,0.795364,629.000000,10.435120,8.477890,-31.049713,629.000000
6300.000000,-0.188965,-1.035644,0.022949,630.000000,1.548767,2.206802,0.734329,630.000000,10.435120,9.827896,-30.149719,630.000000
6310.000000,-0.180176,-1.041015,0.027832,631.000000,0.267029,1.840591,1.222610,631.000000,9.835114,9.827896,-30.149719,631.000000
6320.000000,-0.195312,-1.028808,0.019531,632.000000,-0.461578,1.413345,0.490189,632.000000,9.985123,9.827896,-30.149719,632.000000
6330.000000,-0.186035,-1.027344,0.006348,633.000000,-0.156403,1.291275,0.673294,633.000000,9.985123,9.227890,-29.999710,633.000000
6340.000000,-0.178711,-1.038086,0.013672,634.000000,0.450134,0.436783,0.734329,634.000000,10.285110,9.227890,-29.999710,634.000000
6350.000000,-0.187012,-1.049804,0.029297,635.000000,1.060486,-0.291824,1.283646,635.000000,8.935120,9.227890,-28.949707,635.000000
6360.000000,-0.172363,-1.057617,0.028809,636.000000,0.755310,-1.085281,0.673294,636.000000,8.935120,9.527893,-28.499710,636.000000
6370.000000,-0.169434,-1.052734,0.009766,637.000000,0.816345,-2.305984,0.795364,637.000000,11.335114,9.527893,-28.499710,637.000000
6380.000000,-0.155762,-1.056640,0.020020,638.000000,-0.400543,-2.611160,0.368118,638.000000,10.735123,9.527893,-29.549713,638.000000
6390.000000,-0.141113,-1.035156,0.020020,639.000000,-1.438141,-2.611160,-0.055313,639.000000,10.735123,8.027893,-29.999710,639.000000
6400.000000,-0.145508,-1.026367,0.003906,640.000000,-2.414703,-1.939774,-0.665665,640.000000,10.885117,8.027893,-29.999710,640.000000
6410.000000,-0.153809,-1.025390,-0.016602,641.000000,-4.001617,-1.634598,-1.276016,641.000000,11.035110,8.327896,-28.349716,641.000000
6420.000000,-0.161621,-1.029785,-0.018555,642.000000,-4.673004,-1.390457,-1.520157,642.000000,11.335114,9.227890,-29.999710,642.000000
6430.000000,-0.174316,-1.020996,-0.011719,643.000000,-6.137848,-1.878738,-1.520157,643.000000,11.335114,9.977890,-29.549713,643.000000
6440.000000,-0.185059,-1.015625,-0.014160,644.000000,-5.649567,-2.183914,-2.130508,644.000000,10.285110,9.977890,-29.549713,644.000000
6450.000000,-0.172363,-1.018066,0.000977,645.000000,-5.466461,-2.122879,-1.153946,645.000000,9.985123,9.977890,-30.599716,645.000000
6460.000000,-0.173340,-1.035156,-0.000977,646.000000,-5.710602,-2.550125,-1.520157,646.000000,9.985123,8.027893,-29.999710,646.000000
6470.000000,-0.166992,-1.033203,-0.019531,647.000000,-5.771637,-4.259109,-1.520157,647.000000,10.885117,8.027893,-29.999710,647.000000
6480.000000,-0.167969,-1.032226,-0.007324,648.000000,-6.931305,-5.723953,-1.031876,648.000000,9.685120,9.377884,-28.649719,648.000000
6490.000000,-0.164551,-1.006836,-0.012207,649.000000,-6.809235,-6.212234,-1.031876,649.000000,9.985123,8.777893,-29.549713,649.000000
6500.000000,-0.165039,-0.986328,-0.009277,650.000000,-6.809235,-6.334305,-1.642227,650.000000,9.985123,9.527893,-29.999710,650.000000
6510.000000,-0.152832,-0.986328,-0.009766,651.000000,-6.931305,-3.953934,-1.337051,651.000000,9.985123,9.227890,-28.499710,651.000000
6520.000000,-0.154785,-0.983886,-0.001953,652.000000,-5.893707,-3.099442,-1.153946,652.000000,9.685120,9.227890,-28.499710,652.000000
6530.000000,-0.170898,-0.993652,0.002930,653.000000,-4.673004,-1.573563,-1.642227,653.000000,10.435120,9.227890,-28.949707,653.000000
6540.000000,-0.175781,-0.989258,0.013184,654.000000,-3.574371,-1.390457,-0.909805,654.000000,10.435120,10.127884,-29.849716,654.000000
6550.000000,-0.190918,-1.007812,0.016113,655.000000,-3.757477,-0.658035,0.123978,655.000000,10.135117,10.127884,-29.849716,655.000000
6560.000000,-0.172852,-1.005371,0.008301,656.000000,-2.658844,-0.474930,1.039505,656.000000,9.685120,9.377884,-31.199707,656.000000
6570.000000,-0.171875,-1.003906,0.012207,657.000000,-2.902985,-0.841141,1.161575,657.000000,10.885117,9.527893,-30.299713,657.000000
6580.000000,-0.159180,-0.999023,0.003906,658.000000,-2.475739,-2.061844,0.795364,658.000000,10.885117,9.827896,-30.149719,658.000000
6590.000000,-0.150879,-0.993652,-0.007324,659.000000,-2.964020,-1.451492,1.588821,659.000000,9.235123,9.827896,-30.149719,659.000000
6600.000000,-0.139648,-0.995117,-0.008789,660.000000,-2.170563,-1.146317,0.917435,660.000000,11.335114,11.477890,-28.499710,660.000000
6610.000000,-0.149414,-1.000000,-0.001465,661.000000,-2.780914,-0.841141,1.466751,661.000000,11.335114,9.977890,-29.999710,661.000000
6620.000000,-0.161133,-1.004883,-0.014648,662.000000,-3.391266,-1.146317,1.283646,662.000000,10.435120,9.977890,-29.999710,662.000000
6630.000000,-0.168457,-0.995605,-0.025879,663.000000,-4.611969,-1.329422,1.588821,663.000000,10.135117,8.627884,-29.849716,663.000000
6640.000000,-0.163086,-0.992676,-0.066895,664.000000,-6.504059,-1.207352,0.978470,664.000000,10.135117,8.327896,-29.849716,664.000000
6650.000000,-0.145996,-0.997070,-0.081543,665.000000,-9.433746,-1.146317,0.612259,665.000000,9.385117,8.327896,-29.849716,665.000000
6660.000000,-0.143555,-0.989258,-0.091309,666.000000,-11.081696,-1.756668,0.429153,666.000000,10.285110,9.377884,-29.849716,666.000000
6670.000000,-0.131836,-0.994629,-0.082031,667.000000,-11.692047,-1.451492,-0.726700,667.000000,10.285110,9.527893,-29.999710,667.000000
6680.000000,-0.144043,-0.987793,-0.084473,668.000000,-12.302399,-1.085281,-0.360489,668.000000,10.735123,9.527893,-29.999710,668.000000
6690.000000,-0.151367,-1.000488,-0.080078,669.000000,-12.668610,0.741959,-0.299454,669.000000,10.735123,8.477890,-29.249710,669.000000
6700.000000,-0.158691,-0.993652,-0.079590,670.000000,-14.011383,2.145767,0.123978,670.000000,10.735123,11.477890,-29.249710,670.000000
6710.000000,-0.161621,-0.973144,-0.076172,671.000000,-14.438629,4.159927,-0.116348,671.000000,10.285110,11.477890,-29.249710,671.000000
6720.000000,-0.164551,-0.987793,-0.077637,672.000000,-14.682770,5.380630,0.307083,672.000000,9.385117,9.527893,-29.549713,672.000000
6730.000000,-0.177246,-1.000976,-0.081055,673.000000,-14.560699,5.807877,-0.482559,673.000000,9.235123,8.627884,-30.149719,673.000000
6740.000000,-0.164062,-0.998535,-0.076172,674.000000,-15.232086,5.014420,-0.116348,674.000000,9.235123,11.477890,-29.249710,674.000000
6750.000000,-0.172363,-1.017578,-0.080078,675.000000,-16.635895,4.831314,-0.787735,675.000000,11.185120,11.477890,-29.249710,675.000000
6760.000000,-0.167480,-1.022949,-0.071289,676.000000,-17.063141,4.770279,-1.092911,676.000000,10.885117,11.327896,-29.099716,676.000000
6770.000000,-0.170410,-1.029297,-0.055664,677.000000,-15.415192,5.563736,-0.116348,677.000000,10.885117,11.327896,-29.399719,677.000000
6780.000000,-0.170898,-1.045898,-0.058105,678.000000,-13.462067,5.685806,0.490189,678.000000,9.685120,11.327896,-29.399719,678.000000
6790.000000,-0.165039,-1.035156,-0.025879,679.000000,-11.692047,6.845474,0.612259,679.000000,9.685120,11.777893,-28.949707,679.000000
6800.000000,-0.164551,-1.039551,-0.022461,680.000000,-10.837555,6.601334,-0.116348,680.000000,10.435120,11.777893,-28.949707,680.000000
6810.000000,-0.155762,-1.046386,-0.016602,681.000000,-10.349274,7.211685,-0.116348,681.000000,10.285110,10.877884,-29.399719,681.000000
6820.000000,-0.139648,-1.035156,-0.014160,682.000000,-10.105133,8.066177,-0.543594,682.000000,10.285110,11.027893,-29.249710,682.000000
6830.000000,-0.154785,-1.030273,-0.009766,683.000000,-9.677887,10.080338,-0.177383,683.000000,10.135117,11.027893,-29.249710,683.000000
6840.000000,-0.140137,-1.022461,-0.012207,684.000000,-7.785797,11.911392,-1.092911,684.000000,10.285110,10.877884,-28.349716,684.000000
6850.000000,-0.145508,-1.034668,0.004395,685.000000,-6.015778,13.864517,-1.092911,685.000000,10.285110,9.227890,-28.499710,685.000000
6860.000000,-0.149902,-1.038574,0.004395,686.000000,-5.161285,13.986588,-1.276016,686.000000,10.435120,9.227890,-28.499710,686.000000
6870.000000,-0.166992,-1.033691,0.008789,687.000000,-5.283356,13.071060,-1.337051,687.000000,10.435120,10.577896,-28.649719,687.000000
6880.000000,-0.166016,-1.027832,-0.015137,688.000000,-5.344391,11.911392,-1.214981,688.000000,11.335114,12.377884,-29.099716,688.000000
6890.000000,-0.169922,-1.025390,-0.016602,689.000000,-5.771637,12.277603,-1.214981,689.000000,11.335114,9.977890,-28.949707,689.000000
6900.000000,-0.175781,-1.037109,-0.023926,690.000000,-3.696442,12.094498,-0.299454,690.000000,10.435120,9.977890,-28.949707,690.000000
6910.000000,-0.170898,-1.040527,-0.023438,691.000000,-2.414703,11.117935,-0.543594,691.000000,11.635117,10.877884,-29.399719,691.000000
6920.000000,-0.171875,-1.050781,-0.025391,692.000000,-1.560211,10.019302,-0.421524,692.000000,11.635117,12.077896,-29.399719,692.000000
6930.000000,-0.169434,-1.038574,-0.051270,693.000000,-1.987457,10.324478,-0.177383,693.000000,11.635117,12.077896,-29.399719,693.000000
6940.000000,-0.171387,-1.039551,-0.066895,694.000000,-2.780914,10.934830,0.856400,694.000000,11.935120,11.627884,-29.849716,694.000000
6950.000000,-0.153320,-1.029785,-0.064453,695.000000,-2.353668,10.995865,0.246048,695.000000,11.935120,11.627884,-28.649719,695.000000
6960.000000,-0.167969,-1.036133,-0.079590,696.000000,-2.048492,11.117935,0.368118,696.000000,11.335114,11.627884,-28.649719,696.000000
6970.000000,-0.164062,-1.032226,-0.074219,697.000000,-2.170563,10.690689,0.429153,697.000000,11.185120,10.277893,-28.949707,697.000000
6980.000000,-0.173828,-1.032715,-0.065430,698.000000,-2.414703,9.775162,-0.299454,698.000000,11.185120,12.377884,-28.349716,698.000000
6990.000000,-0.167480,-1.042969,-0.063477,699.000000,-3.269196,9.103775,-0.665665,699.000000,11.335114,12.377884,-28.349716,699.000000
7000.000000,-0.156250,-1.051269,-0.075195,700.000000,-3.574371,7.516861,-1.520157,700.000000,11.335114,11.027893,-28.499710,700.000000
7010.000000,-0.160645,-1.050781,-0.069336,701.000000,-3.208160,5.990982,-1.214981,701.000000,11.335114,11.477890,-28.199707,701.000000
7020.000000,-0.157715,-1.062011,-0.063965,702.000000,-2.109528,5.380630,-1.276016,702.000000,9.835114,11.477890,-28.199707,702.000000
7030.000000,-0.162109,-1.058594,-0.070801,703.000000,-1.316071,5.746841,-0.787735,703.000000,10.433167,12.827896,-29.399719,703.000000
7040.000000,-0.174316,-1.060058,-0.057617,704.000000,-0.827789,4.648209,-0.177383,704.000000,11.033157,12.377884,-28.347763,704.000000
7050.000000,-0.186035,-1.083008,-0.081055,705.000000,0.022888,4.770279,0.185013,705.000000,11.033157,10.727890,-28.197754,705.000000
7060.000000,-0.180664,-1.057129,-0.080078,706.000000,0.511169,4.831314,0.612259,706.000000,11.933167,10.727890,-28.197754,706.000000
7070.000000,-0.175781,-1.070801,-0.062500,707.000000,0.755310,3.976822,-0.177383,707.000000,12.233170,10.877884,-28.047760,707.000000
7080.000000,-0.161621,-1.083984,-0.050293,708.000000,0.450134,4.159927,0.062943,708.000000,12.833160,12.077896,-26.997757,708.000000
7090.000000,-0.166016,-1.079590,-0.058105,709.000000,0.694275,5.868912,-0.909805,709.000000,10.433167,11.027893,-28.947754,709.000000
7100.000000,-0.160645,-1.065429,-0.050293,710.000000,1.487732,5.807877,-0.787735,710.000000,10.433167,10.577896,-27.597763,710.000000
7110.000000,-0.167969,-1.073242,-0.047852,711.000000,1.853943,4.281998,-0.482559,711.000000,12.533157,10.577896,-27.597763,711.000000
7120.000000,-0.187012,-1.063476,-0.060059,712.000000,1.304626,3.549576,0.123978,712.000000,11.783157,11.027893,-27.897766,712.000000
7130.000000,-0.200195,-1.045410,-0.058105,713.000000,1.060486,1.169205,0.246048,713.000000,11.783157,11.477890,-27.447754,713.000000
7140.000000,-0.211426,-1.027344,-0.080566,714.000000,1.853943,0.131607,0.734329,714.000000,12.983170,11.477890,-27.447754,714.000000
7150.000000,-0.200684,-1.043945,-0.062500,715.000000,2.159119,-1.329422,1.283646,715.000000,10.733170,9.077896,-27.297760,715.000000
7160.000000,-0.201172,-1.050781,-0.047363,716.000000,2.464294,-1.878738,1.649857,716.000000,10.733170,12.227890,-28.947754,716.000000
7170.000000,-0.188477,-1.054687,-0.051758,717.000000,2.830505,-1.512527,1.649857,717.000000,11.333160,12.227890,-28.947754,717.000000
7180.000000,-0.190918,-1.080566,-0.063477,718.000000,2.403259,-0.780106,2.565384,718.000000,10.733170,10.277893,-28.197754,718.000000
7190.000000,-0.191406,-1.087890,-0.052734,719.000000,2.708435,-0.597000,3.602982,719.000000,11.183167,11.027893,-27.897766,719.000000
7200.000000,-0.188965,-1.074707,-0.053711,720.000000,3.868103,-1.085281,3.847122,720.000000,11.183167,11.627884,-29.097763,720.000000
7210.000000,-0.177734,-1.067871,-0.048828,721.000000,4.356384,-1.085281,4.518509,721.000000,11.933167,11.627884,-29.097763,721.000000
7220.000000,-0.150391,-1.047363,-0.023438,722.000000,5.210876,-0.535965,3.358841,722.000000,12.233170,11.627884,-26.997757,722.000000
7230.000000,-0.104492,-1.026367,0.008301,723.000000,5.027771,2.145767,0.795364,723.000000,12.233170,12.377884,-28.347763,723.000000
7240.000000,-0.047852,-1.020019,0.012695,724.000000,2.708435,8.676529,-2.862930,724.000000,12.533157,12.377884,-28.347763,724.000000
7250.000000,-0.025391,-1.017090,0.005859,725.000000,-1.865387,15.024185,-6.280899,725.000000,12.533157,11.027893,-27.897766,725.000000
7260.000000,-0.020020,-0.997070,-0.014648,726.000000,-6.198883,20.517349,-8.111954,726.000000,12.533157,11.777893,-27.447754,726.000000
7270.000000,-0.069824,-0.999023,-0.085937,727.000000,-7.907867,25.094986,-10.187149,727.000000,12.083160,11.777893,-27.447754,727.000000
7280.000000,-0.139648,-1.006836,-0.145508,728.000000,-9.006500,27.414322,-9.515762,728.000000,10.433167,11.777893,-27.447754,728.000000
7290.000000,-0.223633,-1.021972,-0.159668,729.000000,-9.433746,28.390884,-9.271622,729.000000,10.433167,12.827896,-28.347763,729.000000
7300.000000,-0.263184,-1.020996,-0.167969,730.000000,-10.410309,24.911880,-7.867813,730.000000,13.133163,12.827896,-28.347763,730.000000
7310.000000,-0.271484,-1.020508,-0.133789,731.000000,-12.790680,18.198013,-6.219864,731.000000,12.683167,11.027893,-27.897766,731.000000
7320.000000,-0.235352,-1.012695,-0.115234,732.000000,-16.757965,8.676529,-5.304337,732.000000,12.683167,11.627884,-28.047760,732.000000
7330.000000,-0.177246,-1.008789,-0.114746,733.000000,-23.105621,0.131607,-4.632950,733.000000,11.333160,11.627884,-28.047760,733.000000
7340.000000,-0.157715,-0.986816,-0.103516,734.000000,-31.284332,-5.723953,-4.083633,734.000000,13.133163,9.977890,-26.847763,734.000000
7350.000000,-0.156738,-0.944336,-0.159668,735.000000,-34.519196,-2.977371,-4.388809,735.000000,13.133163,11.777893,-27.447754,735.000000
7360.000000,-0.124512,-0.902832,-0.199707,736.000000,-32.505035,0.802994,-3.961563,736.000000,13.133163,10.277893,-27.447754,736.000000
7370.000000,-0.117676,-0.918457,-0.197754,737.000000,-29.575348,6.174088,-3.961563,737.000000,10.733170,10.277893,-27.447754,737.000000
7380.000000,-0.125488,-0.916015,-0.149414,738.000000,-27.378082,10.202408,-5.853653,738.000000,11.783157,11.777893,-26.397766,738.000000
7390.000000,-0.117676,-0.984375,-0.101074,739.000000,-28.476715,10.446548,-9.271622,739.000000,11.933167,12.977890,-27.147766,739.000000
7400.000000,-0.118164,-0.992676,-0.088379,740.000000,-28.171539,11.423111,-9.881973,740.000000,14.033157,12.377884,-28.047760,740.000000
7410.000000,-0.122070,-1.001953,-0.088379,741.000000,-28.415680,11.545181,-9.943008,741.000000,14.040970,12.827896,-25.497757,741.000000
7420.000000,-0.132324,-1.032715,-0.084961,742.000000,-30.673981,9.958267,-8.234024,742.000000,12.690979,12.827896,-25.500687,742.000000
7430.000000,-0.124512,-0.995117,-0.099121,743.000000,-31.467438,7.211685,-7.318497,743.000000,11.940979,13.127884,-25.950684,743.000000
7440.000000,-0.130859,-0.992187,-0.146484,744.000000,-32.138824,6.357193,-7.135391,744.000000,11.940979,12.077896,-24.900696,744.000000
7450.000000,-0.137207,-0.979004,-0.182617,745.000000,-32.627106,5.807877,-6.769180,745.000000,11.340973,12.077896,-24.900696,745.000000
7460.000000,-0.149902,-0.976074,-0.186523,746.000000,-32.077789,5.136490,-6.647110,746.000000,12.240982,14.477890,-26.100693,746.000000
7470.000000,-0.123535,-0.965820,-0.162598,747.000000,-32.321930,3.061295,-6.464005,747.000000,12.240982,13.877884,-25.500687,747.000000
7480.000000,-0.129395,-0.964355,-0.160645,748.000000,-31.406403,-0.780106,-7.318497,748.000000,11.940979,13.877884,-25.500687,748.000000
7490.000000,-0.110352,-0.968261,-0.177246,749.000000,-31.406403,-3.587723,-7.562637,749.000000,11.640976,14.177887,-25.950684,749.000000
7500.000000,-0.123047,-0.979492,-0.204102,750.000000,-31.223297,-0.780106,-7.806778,750.000000,12.540970,14.627884,-24.450684,750.000000
7510.000000,-0.120117,-0.996582,-0.225586,751.000000,-30.979156,1.840591,-7.196426,751.000000,12.540970,14.477890,-25.050690,751.000000
7520.000000,-0.134766,-1.002441,-0.218262,752.000000,-29.941559,4.465103,-7.257462,752.000000,11.640976,14.477890,-25.050690,752.000000
7530.000000,-0.102051,-1.012207,-0.206543,753.000000,-31.162262,3.122330,-7.684708,753.000000,12.690979,13.877884,-24.450684,753.000000
7540.000000,-0.083496,-1.009277,-0.196289,754.000000,-31.589508,3.061295,-7.440567,754.000000,12.690979,16.427887,-25.950684,754.000000
7550.000000,-0.083984,-0.994140,-0.194824,755.000000,-32.505035,4.159927,-8.356094,755.000000,12.840973,16.427887,-25.950684,755.000000
7560.000000,-0.095703,-0.998535,-0.197266,756.000000,-32.810211,5.624771,-9.637833,756.000000,12.690979,16.277893,-24.300690,756.000000
7570.000000,-0.099609,-1.002441,-0.223144,757.000000,-31.955719,7.333755,-10.492325,757.000000,12.690979,15.677887,-24.450684,757.000000
7580.000000,-0.106934,-1.003906,-0.203613,758.000000,-31.040192,6.906509,-10.370255,758.000000,12.540970,15.677887,-24.450684,758.000000
7590.000000,-0.109375,-1.013672,-0.178711,759.000000,-28.720856,6.235123,-10.065079,759.000000,13.140976,14.777893,-24.600693,759.000000
7600.000000,-0.125488,-1.018066,-0.185547,760.000000,-27.866364,5.014420,-9.637833,760.000000,13.141953,17.477890,-24.600693,760.000000
7610.000000,-0.129395,-1.041992,-0.184082,761.000000,-26.096344,0.192642,-8.478165,761.000000,12.841949,17.478378,-24.600693,761.000000
7620.000000,-0.108887,-1.036621,-0.208984,762.000000,-26.584625,-4.442215,-8.539200,762.000000,12.241959,17.028381,-24.300690,762.000000
7630.000000,-0.098633,-1.040039,-0.214355,763.000000,-25.852203,-5.052567,-9.027481,763.000000,12.241959,16.428375,-24.900696,763.000000
7640.000000,-0.088379,-1.047363,-0.216797,764.000000,-27.744293,-5.784988,-9.820938,764.000000,12.091949,16.428375,-24.900696,764.000000
7650.000000,-0.070312,-1.050781,-0.241699,765.000000,-27.866364,-6.273270,-10.187149,765.000000,10.891953,16.728378,-23.250687,765.000000
7660.000000,-0.086426,-1.036133,-0.262695,766.000000,-28.964996,-5.540848,-11.102676,766.000000,12.991959,16.128372,-22.350693,766.000000
7670.000000,-0.096191,-1.041992,-0.245117,767.000000,-30.307770,-5.601883,-10.492325,767.000000,12.991959,16.128372,-22.050690,767.000000
7680.000000,-0.118164,-1.014160,-0.251465,768.000000,-31.650543,-4.747391,-10.370255,768.000000,11.041946,16.128372,-22.050690,768.000000
7690.000000,-0.126953,-1.006347,-0.275391,769.000000,-31.528473,-4.259109,-9.088516,769.000000,11.041946,17.778381,-23.550690,769.000000
7700.000000,-0.128906,-1.023926,-0.310547,770.000000,-31.955719,-6.090164,-8.539200,770.000000,12.241959,17.778381,-23.550690,770.000000
7710.000000,-0.098633,-1.024414,-0.299805,771.000000,-35.556793,-8.165359,-8.844376,771.000000,12.091949,19.128372,-23.400696,771.000000
7720.000000,-0.070312,-1.023437,-0.309570,772.000000,-39.096832,-9.508133,-9.210587,772.000000,12.091949,17.778381,-22.500687,772.000000
7730.000000,-0.087891,-1.032715,-0.336426,773.000000,-42.148590,-6.578445,-9.271622,773.000000,11.641953,17.778381,-22.500687,773.000000
7740.000000,-0.106445,-1.022949,-0.415039,774.000000,-44.712067,-2.733231,-8.478165,774.000000,12.541946,17.628372,-23.400696,774.000000
7750.000000,-0.117187,-1.024902,-0.424805,775.000000,-46.604156,-0.597000,-7.684708,775.000000,12.541946,19.728378,-22.200684,775.000000
7760.000000,-0.087402,-1.015625,-0.421875,776.000000,-47.092438,0.375748,-7.074356,776.000000,11.041946,19.728378,-22.200684,776.000000
7770.000000,-0.071289,-1.020996,-0.408691,777.000000,-47.275543,0.802994,-8.356094,777.000000,11.041946,18.978378,-22.200684,777.000000
7780.000000,-0.046387,-1.059082,-0.386230,778.000000,-47.275543,0.741959,-9.698868,778.000000,11.041946,19.728378,-21.150696,778.000000
7790.000000,-0.047852,-1.089844,-0.388672,779.000000,-47.336578,2.328873,-9.576797,779.000000,10.441956,19.728378,-21.150696,779.000000
7800.000000,-0.059570,-1.121094,-0.393555,780.000000,-47.763824,4.587173,-9.210587,780.000000,11.791946,19.878372,-21.000687,780.000000
7810.000000,-0.062012,-1.136230,-0.410156,781.000000,-47.214508,5.075455,-9.393692,781.000000,11.791946,18.978378,-21.450684,781.000000
7820.000000,-0.066895,-1.140625,-0.409180,782.000000,-47.763824,5.746841,-9.149551,782.000000,11.791946,20.778381,-21.150696,782.000000
7830.000000,-0.079102,-1.155761,-0.394531,783.000000,-47.580719,7.699966,-9.332657,783.000000,10.891953,20.778381,-21.150696,783.000000
7840.000000,-0.093262,-1.130859,-0.420410,784.000000,-47.092438,5.441666,-7.867813,784.000000,10.741959,19.878372,-21.000687,784.000000
7850.000000,-0.082031,-1.119140,-0.389160,785.000000,-46.482086,1.047134,-7.562637,785.000000,10.741959,20.028381,-21.150696,785.000000
7860.000000,-0.081055,-1.101074,-0.398437,786.000000,-46.176910,-1.268387,-7.501602,786.000000,11.641953,20.028381,-21.150696,786.000000
7870.000000,-0.065918,-1.092285,-0.416504,787.000000,-45.627594,-3.038406,-8.539200,787.000000,10.901718,20.178375,-20.550690,787.000000
7880.000000,-0.060059,-1.076660,-0.426269,788.000000,-46.298981,-5.113602,-10.126114,788.000000,10.901718,20.932770,-20.553619,788.000000
7890.000000,-0.030762,-1.043945,-0.425293,789.000000,-46.421051,-2.061844,-11.346817,789.000000,11.651718,20.932770,-20.553619,789.000000
7900.000000,-0.007812,-1.032715,-0.424805,790.000000,-47.458649,-0.780106,-13.849258,790.000000,13.001724,23.632767,-19.953613,790.000000
7910.000000,-0.001465,-1.016601,-0.436035,791.000000,-47.702789,-0.230789,-15.497208,791.000000,13.001724,21.682770,-20.253616,791.000000
7920.000000,-0.037598,-0.998535,-0.444336,792.000000,-46.726227,-0.291824,-16.351700,792.000000,11.951721,21.682770,-20.253616,792.000000
7930.000000,-0.075195,-0.986816,-0.431641,793.000000,-46.115875,-1.451492,-17.633438,793.000000,11.651718,21.382767,-19.503616,793.000000
7940.000000,-0.083008,-0.973633,-0.443359,794.000000,-46.604156,-4.381180,-17.938614,794.000000,11.651718,21.682770,-18.753616,794.000000
7950.000000,-0.076660,-0.981933,-0.449219,795.000000,-45.993805,-6.883621,-19.342422,795.000000,11.651718,21.682770,-18.753616,795.000000
7960.000000,-0.071289,-0.964844,-0.465820,796.000000,-45.749664,-10.606766,-20.318985,796.000000,10.301712,23.182770,-19.953613,796.000000
7970.000000,-0.076660,-0.970215,-0.466308,797.000000,-46.482086,-15.550613,-20.502090,797.000000,9.701721,22.582779,-18.303619,797.000000
7980.000000,-0.064453,-0.951172,-0.442383,798.000000,-47.458649,-18.175125,-21.051407,798.000000,9.701721,23.782776,-18.303619,798.000000
7990.000000,-0.017090,-0.947265,-0.458984,799.000000,-48.252106,-22.996902,-22.760391,799.000000,11.351715,23.782776,-18.303619,799.000000
8000.000000,-0.060059,-0.925781,-0.478516,800.000000,-48.007965,-21.287918,-23.004532,800.000000,10.901718,23.332779,-18.603622,800.000000
8010.000000,-0.091797,-0.924804,-0.472656,801.000000,-48.496246,-17.930984,-23.309708,801.000000,10.901718,23.182770,-18.453613,801.000000
8020.000000,-0.084961,-0.918457,-0.478516,802.000000,-47.946930,-17.869949,-21.844864,802.000000,10.451721,23.182770,-18.453613,802.000000
8030.000000,-0.097656,-0.929199,-0.490234,803.000000,-48.435211,-16.466141,-20.685196,803.000000,9.857574,24.382767,-17.403625,803.000000
8040.000000,-0.089844,-0.917969,-0.490723,804.000000,-50.205231,-13.048172,-19.769669,804.000000,9.857574,24.687164,-17.704590,804.000000
8050.000000,-0.074219,-0.912109,-0.519043,805.000000,-50.083160,-12.071609,-19.098282,805.000000,10.157578,24.687164,-17.704590,805.000000
8060.000000,-0.064453,-0.905273,-0.514160,806.000000,-50.510406,-9.508133,-18.671036,806.000000,8.507584,23.937164,-17.404602,806.000000
8070.000000,-0.042969,-0.920898,-0.479980,807.000000,-52.524567,-7.738113,-17.999649,807.000000,8.507584,24.537170,-16.204590,807.000000
8080.000000,-0.041992,-0.913086,-0.528320,808.000000,-53.379059,-3.282547,-17.206192,808.000000,9.407578,24.537170,-16.204590,808.000000
8090.000000,-0.007812,-0.882324,-0.533203,809.000000,-54.233551,0.253677,-15.985489,809.000000,8.357574,25.437164,-17.704590,809.000000
8100.000000,-0.017578,-0.893066,-0.538086,810.000000,-53.867340,3.183365,-17.328262,810.000000,8.357574,25.137161,-14.854599,810.000000
8110.000000,-0.049805,-0.881347,-0.563965,811.000000,-55.271149,4.953384,-17.633438,811.000000,9.407578,25.137161,-14.854599,811.000000
8120.000000,-0.066895,-0.851562,-0.573242,812.000000,-55.332184,5.624771,-17.755508,812.000000,8.807571,25.437164,-15.604599,812.000000
8130.000000,-0.060059,-0.850586,-0.562500,813.000000,-60.153961,0.680923,-18.854141,813.000000,8.207581,26.187164,-15.304596,813.000000
8140.000000,-0.077637,-0.835449,-0.564941,814.000000,-64.487457,-11.583328,-19.464493,814.000000,8.207581,27.537170,-15.154602,814.000000
8150.000000,-0.051758,-0.824219,-0.604980,815.000000,-69.248199,-15.794754,-19.159317,815.000000,8.507584,25.287170,-15.154602,815.000000
8160.000000,-0.052734,-0.808594,-0.557129,816.000000,-71.567535,-20.311356,-19.586563,816.000000,8.507584,27.537170,-13.654602,816.000000
8170.000000,-0.032227,-0.795410,-0.613769,817.000000,-71.811676,-21.471024,-20.685196,817.000000,10.007584,27.537170,-13.654602,817.000000
8180.000000,0.007812,-0.797851,-0.619629,818.000000,-71.811676,-20.189285,-20.196915,818.000000,8.060989,27.537170,-13.354599,818.000000
