2205,8dcb56e4991ed9c,0.103393994,153,284,18676,8707,0,208,193,37145,17222,0
2206,8dcb56e4991ed9c,0.203584582,106,144,18676,8707,0,208,193,37145,17222,0
2207,8dcb56e4991ed9c,0.30587706,157,130,18676,8707,0,208,193,37145,17222,0
2208,8dcb56e4991ed9c,0.406069547,290,183,18676,8707,0,208,193,37145,17222,0
2209,8dcb56e4991ed9c,0.50861156,261,198,18676,8707,0,208,193,37145,17222,0
2210,8dcb56e4991ed9c,0.609385848,204,297,18676,8707,0,208,193,37145,17222,0
2211,8dcb56e4991ed9c,0.71167326,203,220,18676,8707,0,208,193,37145,17222,0
2212,8dcb56e4991ed9c,0.812016904,277,217,18676,8707,0,208,193,37145,17222,0
2213,8dcb56e4991ed9c,0.912204921,145,197,18676,8707,0,208,193,37145,17222,0
2214,8dcb56e4991ed9c,1.015853405,264,233,18676,8707,0,208,193,37145,17222,0
2215,8dcb56e4991ed9c,1.116348386,129,189,18676,8707,0,208,193,37145,17222,0
2216,8dcb56e4991ed9c,1.216664314,217,291,18676,8707,0,208,193,37145,17222,0
2217,8dcb56e4991ed9c,1.318871379,243,202,18676,8707,0,208,193,37145,17222,0
2218,8dcb56e4991ed9c,1.421799302,252,137,18676,8707,0,208,193,37145,17222,0
2219,8dcb56e4991ed9c,1.52309227,105,139,18676,8707,0,208,193,37145,17222,0
2220,8dcb56e4991ed9c,1.62596488,136,149,18676,8707,0,208,193,37145,17222,0
2221,8dcb56e4991ed9c,1.727729201,114,223,18676,8707,0,208,193,37145,17222,0
2222,8dcb56e4991ed9c,1.82890594,169,117,18676,8707,0,208,193,37145,17222,0
2223,8dcb56e4991ed9c,1.932346582,109,207,18676,8707,0,208,193,37145,17222,0
2224,8dcb56e4991ed9c,2.033127785,282,113,18676,8707,0,208,193,37145,17222,0
2225,8dcb56e4991ed9c,2.13504982,117,145,18676,8707,0,208,193,37145,17222,0
2226,8dcb56e4991ed9c,2.235271692,275,217,18676,8707,0,208,193,37145,17222,0
2227,8dcb56e4991ed9c,2.336322308,165,181,18676,8707,0,208,193,37145,17222,0
2228,8dcb56e4991ed9c,2.437462091,222,268,18676,8707,0,208,193,37145,17222,0
2229,8dcb56e4991ed9c,2.539680243,157,246,18676,8707,0,208,193,37145,17222,0
2230,8dcb56e4991ed9c,2.640446663,187,156,18676,8707,0,208,193,37145,17222,0
2231,8dcb56e4991ed9c,2.741854906,264,292,18676,8707,0,208,193,37145,17222,0
2232,8dcb56e4991ed9c,2.844530821,109,267,18676,8707,0,208,193,37145,17222,0
2233,8dcb56e4991ed9c,2.948319674,183,262,18676,8707,0,208,193,37145,17222,0
2234,8dcb56e4991ed9c,3.050054312,35408,15275,18676,8707,0,208,193,37145,17222,0
2235,8dcb56e4991ed9c,3.152989388,36460,16131,18676,8707,0,208,193,37145,17222,0
2236,8dcb56e4991ed9c,3.257063866,37300,16604,18676,8707,4,208,193,37145,17222,2
2237,8dcb56e4991ed9c,3.361718178,36048,16571,18676,8707,4,208,193,37145,17222,2
2238,8dcb56e4991ed9c,3.465121269,37499,17711,18676,8707,4,208,193,37145,17222,2
2239,8dcb56e4991ed9c,3.566987038,37720,16793,18676,8707,4,208,193,37145,17222,2
2240,8dcb56e4991ed9c,3.67130208,37362,17742,18676,8707,4,208,193,37145,17222,2
2241,8dcb56e4991ed9c,3.776930809,36004,17600,18676,8707,4,208,193,37145,17222,2
2242,8dcb56e4991ed9c,3.878386259,35442,16300,18676,8707,4,208,193,37145,17222,2
2243,8dcb56e4991ed9c,3.981417656,37860,15752,18676,8707,4,208,193,37145,17222,2
2244,8dcb56e4991ed9c,4.084547997,35719,17659,18676,8707,4,208,193,37145,17222,2
2245,8dcb56e4991ed9c,4.185475349,35329,15260,18676,8707,4,208,193,37145,17222,2
2246,8dcb56e4991ed9c,4.288949013,36242,15640,18676,8707,0,208,193,37145,17222,0
2247,8dcb56e4991ed9c,4.392246246,36241,16057,18676,8707,4,208,193,37145,17222,1
2248,8dcb56e4991ed9c,4.49358511,37942,15902,18676,8707,4,208,193,37145,17222,1
2249,8dcb56e4991ed9c,4.595118999,37197,16343,18676,8707,4,208,193,37145,17222,1
2250,8dcb56e4991ed9c,4.698203087,37264,15382,18676,8707,4,208,193,37145,17222,1
2251,8dcb56e4991ed9c,4.799430847,156,188,18676,8707,4,208,193,37145,17222,1
2252,8dcb56e4991ed9c,4.900152683,120,212,18676,8707,4,208,193,37145,17222,1
2253,8dcb56e4991ed9c,5.001368523,288,118,18676,8707,4,208,193,37145,17222,1
2254,8dcb56e4991ed9c,5.10357523,123,231,18676,8707,4,208,193,37145,17222,1
2255,8dcb56e4991ed9c,5.208405495,257,102,18676,8707,4,208,193,37145,17222,1
2256,8dcb56e4991ed9c,5.312711239,129,227,18676,8707,4,208,193,37145,17222,1
2257,8dcb56e4991ed9c,5.416908264,133,269,18676,8707,0,208,193,37145,17222,0
2258,8dcb56e4991ed9c,5.517932415,133,269,18676,8707,0,208,193,37145,17222,0
2259,8dcb56e4991ed9c,5.620766163,142,277,18676,8707,0,208,193,37145,17222,0
2260,8dcb56e4991ed9c,5.723050117,162,234,18676,8707,0,208,193,37145,17222,0
2261,8dcb56e4991ed9c,5.827768803,143,125,18676,8707,0,208,193,37145,17222,0
2262,8dcb56e4991ed9c,5.930101871,186,190,18676,8707,0,208,193,37145,17222,0
2263,8dcb56e4991ed9c,6.034274578,184,200,18676,8707,0,208,193,37145,17222,0
2264,8dcb56e4991ed9c,6.138468266,169,169,18676,8707,0,208,193,37145,17222,0
2265,8dcb56e4991ed9c,6.239420891,150,296,18676,8707,0,208,193,37145,17222,0
2266,8dcb56e4991ed9c,6.341612339,233,182,18676,8707,0,208,193,37145,17222,0
2267,8dcb56e4991ed9c,6.443557739,181,299,18676,8707,0,208,193,37145,17222,0
2268,8dcb56e4991ed9c,6.546643257,104,153,18676,8707,0,208,193,37145,17222,0
2269,8dcb56e4991ed9c,6.647885799,172,204,18676,8707,0,208,193,37145,17222,0
2270,8dcb56e4991ed9c,6.749772072,154,225,18676,8707,0,208,193,37145,17222,0
2271,8dcb56e4991ed9c,6.849901199,177,294,18676,8707,0,208,193,37145,17222,0
