cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
13,37.0,1,20.0,1.0,6,2,5.245900000000001,0.0010050000000000042,-0.29895999999999995,0.3966149999999995,30.0,25.92145,0,19.0,1851.0,24.0,-1.5252999999999997,0.02569999999999999,-1.04,-0.09,1.0405999999999993,0.25015000000000015,-2.215050000000004,0,1,1,100.0
13,38.0,1,20.0,1.0,6,2,5.1666,-0.0011299999999999939,-0.31603999999999993,0.6830099999999992,30.0,25.9123,0,19.0,1851.0,24.0,-1.7021999999999995,0.03179999999999998,-1.04,-0.09,1.3943999999999992,0.18610000000000018,-0.058700000000006025,0,1,1,100.0
13,39.0,1,20.0,1.0,6,2,5.0873,-0.003264999999999992,-0.33311999999999997,0.9694049999999991,30.0,25.90315,0,19.0,1851.0,24.0,-1.8790999999999993,0.037899999999999975,-1.04,-0.09,1.7481999999999989,0.12205000000000026,2.0976499999999922,0,1,1,100.0
13,40.0,1,20.0,1.0,6,2,4.9479999999999995,-0.0052,-0.2398,1.0968,30.0,25.9,0,19.0,1851.0,24.0,-2.12,0.04,-1.044,-0.09,2.314,-0.06,5.736,0,1,1,100.0
13,41.0,1,20.0,1.0,6,2,4.7786,-0.007,-0.08994500000000005,1.13856,30.0,25.9,0,19.0,1851.0,24.0,-2.3916,0.040049999999999995,-1.0500500000000001,-0.09,2.9848999999999997,-0.30244999999999983,10.116399999999999,0,1,1,100.0
13,42.0,1,20.0,1.0,6,2,4.6932,-0.007,-0.025590000000000116,1.05072,30.0,25.9,0,19.0,1851.0,24.0,-2.4892,0.04309999999999999,-1.0531000000000001,-0.09,3.2837999999999994,-0.4518999999999997,12.336799999999997,0,1,1,100.0
13,43.0,1,20.0,1.0,6,2,4.6078,-0.007,0.038765000000000126,0.9628799999999997,30.0,25.9,0,19.0,1851.0,24.0,-2.5868,0.04615000000000001,-1.0561500000000001,-0.09,3.5827000000000004,-0.6013500000000003,14.557200000000003,0,1,1,100.0
13,44.0,1,20.0,1.0,6,2,4.5224,-0.007,0.10311999999999977,0.8750400000000003,30.0,25.9,0,19.0,1851.0,24.0,-2.6843999999999997,0.049199999999999994,-1.0592000000000001,-0.09,3.881599999999999,-0.7507999999999995,16.777599999999993,0,1,1,100.0
13,45.0,1,20.0,1.0,6,2,3.8755,-0.0041,0.05765,0.2677,30.0,25.93,0,19.0,1851.0,24.0,-3.0255,0.06,-1.089,-0.08549999999999999,5.3545,-1.8820000000000001,35.052,0,1,1,100.0
13,46.0,1,20.0,1.0,6,2,3.7549,-0.002910000000000005,-0.054200000000000616,0.187090000000001,30.0,25.93,0,19.0,1851.0,24.0,-3.0161000000000002,0.06,-1.1003,-0.08,5.4661,-2.0895999999999995,39.20239999999999,0,1,1,100.0
