t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
280,1,walk,walk,19675,,19675.0,20.0,2.0,6.0,2.0,-0.14,0.004,-0.054,-0.521,37.0,25.93,0.0,18.0,3880.0,13.0,-0.66,0.01,-0.95,-0.34,-4.18,0.44,1.1,600.0,,,0.0,1.0,1.0,100.0
280,1,walk,walk,19676,,19676.0,20.0,2.0,6.0,2.0,-0.13,0.004,0.03,-0.554,37.0,25.93,0.0,18.0,3880.0,13.0,-0.65,0.01,-0.95,-0.34,-4.07,0.46,1.11,600.0,,,0.0,1.0,1.0,100.0
300,1,walk,walk,19677,,19677.0,20.0,2.0,6.0,2.0,-0.12,0.004,0.042,-0.512,37.0,25.93,0.0,18.0,3880.0,13.0,-0.63,0.01,-0.95,-0.35,-3.84,0.49,1.11,600.0,,,0.0,1.0,1.0,100.0
320,1,walk,walk,19678,,19678.0,20.0,2.0,6.0,2.0,-0.12,0.004,0.093,-0.536,37.0,25.93,0.0,18.0,3880.0,13.0,-0.62,0.01,-0.95,-0.35,-3.5,0.52,1.1,600.0,,,0.0,1.0,1.0,100.0
340,1,walk,walk,19679,,19679.0,20.0,2.0,6.0,2.0,-0.11,0.004,-0.056,-0.507,37.0,25.93,0.0,18.0,3880.0,13.0,-0.61,0.01,-0.95,-0.35,-3.07,0.56,1.09,600.0,,,0.0,1.0,1.0,100.0
360,1,walk,walk,19680,,19680.0,20.0,2.0,6.0,2.0,-0.1,0.004,-0.041,-0.56,37.0,25.93,0.0,18.0,3880.0,13.0,-0.6,0.01,-0.95,-0.35,-2.58,0.6,1.07,600.0,,,0.0,1.0,1.0,100.0
400,1,walk,walk,19681,,19681.0,20.0,2.0,6.0,2.0,-0.09,0.004,-0.072,-0.535,37.0,25.93,0.0,18.0,3880.0,13.0,-0.59,0.01,-0.95,-0.36,-2.04,0.65,1.06,600.0,,,0.0,1.0,1.0,100.0
400,1,walk,walk,19682,,19682.0,20.0,2.0,6.0,2.0,-0.08,0.004,-0.085,-0.522,37.0,25.93,0.0,18.0,3880.0,13.0,-0.59,0.01,-0.95,-0.36,-1.47,0.7,1.04,600.0,,,0.0,1.0,1.0,100.0
420,1,walk,walk,19683,,19683.0,20.0,2.0,6.0,2.0,-0.07,0.004,-0.087,-0.51,37.0,25.93,0.0,18.0,3880.0,13.0,-0.58,0.01,-0.95,-0.36,-0.91,0.75,1.03,600.0,,,0.0,1.0,1.0,100.0
440,1,walk,walk,19684,,19684.0,20.0,2.0,6.0,2.0,-0.06,0.004,-0.058,-0.508,37.0,25.93,0.0,18.0,3880.0,13.0,-0.57,0.01,-0.95,-0.36,-0.37,0.8,1.01,600.0,,,0.0,1.0,1.0,100.0
460,1,walk,walk,19685,,19685.0,20.0,2.0,6.0,2.0,-0.06,0.004,0.002,-0.522,37.0,25.93,0.0,18.0,3880.0,13.0,-0.56,0.01,-0.95,-0.36,0.12,0.84,0.99,600.0,,,0.0,1.0,1.0,100.0
480,1,walk,walk,19686,,19686.0,20.0,2.0,6.0,2.0,-0.05,0.004,0.015,-0.519,37.0,25.93,0.0,18.0,3880.0,13.0,-0.55,0.01,-0.95,-0.36,0.54,0.89,0.97,600.0,,,0.0,1.0,1.0,100.0
520,1,walk,walk,19687,,19687.0,20.0,2.0,6.0,2.0,-0.04,0.004,-0.062,-0.532,37.0,25.93,0.0,18.0,3880.0,13.0,-0.54,0.01,-0.95,-0.36,0.88,0.93,0.94,600.0,,,0.0,1.0,1.0,100.0
540,1,walk,walk,19688,,19688.0,20.0,2.0,6.0,2.0,-0.03,0.004,0.009,-0.521,37.0,25.93,0.0,18.0,3880.0,13.0,-0.53,0.01,-0.95,-0.36,1.14,0.96,0.91,600.0,,,0.0,1.0,1.0,100.0
560,1,walk,walk,19689,,19689.0,20.0,2.0,6.0,2.0,-0.02,0.004,0.005,-0.513,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.36,1.31,0.99,0.88,600.0,,,0.0,1.0,1.0,100.0
560,1,walk,walk,19690,,19690.0,20.0,2.0,6.0,2.0,-0.01,0.004,0.081,-0.527,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.36,1.41,1.01,0.85,600.0,,,0.0,1.0,1.0,100.0
580,1,walk,walk,19691,,19691.0,20.0,2.0,6.0,2.0,0.0,0.004,-0.025,-0.506,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.36,1.43,1.03,0.82,600.0,,,0.0,1.0,1.0,100.0
600,1,walk,walk,19692,,19692.0,20.0,2.0,6.0,2.0,0.0,0.004,0.029,-0.519,37.0,25.9,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.41,1.05,0.79,600.0,,,0.0,1.0,1.0,100.0
640,1,walk,walk,19693,,19693.0,20.0,2.0,6.0,2.0,0.01,0.004,0.037,-0.518,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.34,1.07,0.77,600.0,,,0.0,1.0,1.0,100.0
640,1,walk,walk,19694,,19694.0,20.0,2.0,6.0,2.0,0.02,0.004,0.065,-0.521,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.26,1.09,0.75,600.0,,,0.0,1.0,1.0,100.0
660,1,walk,walk,19695,,19695.0,20.0,2.0,6.0,2.0,0.03,0.004,0.064,-0.5,37.0,25.9,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.17,1.11,0.74,600.0,,,0.0,1.0,1.0,100.0
720,1,walk,walk,19696,,19696.0,20.0,2.0,6.0,2.0,0.03,0.004,0.018,-0.503,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.11,1.12,0.73,600.0,,,0.0,1.0,1.0,100.0
720,1,walk,walk,19697,,19697.0,20.0,2.0,6.0,2.0,0.04,0.004,0.056,-0.479,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.06,1.13,0.72,600.0,,,0.0,1.0,1.0,100.0
720,1,walk,walk,19698,,19698.0,20.0,2.0,6.0,2.0,0.04,0.004,-0.072,-0.52,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.06,1.14,0.71,600.0,,,0.0,1.0,1.0,100.0
760,1,walk,walk,19699,,19699.0,20.0,2.0,6.0,2.0,0.05,0.004,0.013,-0.508,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.36,1.09,1.15,0.71,600.0,,,0.0,1.0,1.0,100.0
760,1,walk,walk,19700,,19700.0,20.0,2.0,6.0,2.0,0.06,0.004,-0.032,-0.478,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.36,1.17,1.16,0.7,600.0,,,0.0,1.0,1.0,100.0
780,1,walk,walk,19701,,19701.0,20.0,2.0,6.0,2.0,0.06,0.004,-0.064,-0.524,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.36,1.28,1.17,0.7,600.0,,,0.0,1.0,1.0,100.0
840,1,walk,walk,19702,,19702.0,20.0,2.0,6.0,2.0,0.07,0.004,0.014,-0.505,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.36,1.41,1.18,0.7,600.0,,,0.0,1.0,1.0,100.0
840,1,walk,walk,19703,,19703.0,20.0,2.0,6.0,2.0,0.07,0.004,0.05,-0.562,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.36,1.55,1.19,0.71,600.0,,,0.0,1.0,1.0,100.0
860,1,walk,walk,19704,,19704.0,20.0,2.0,6.0,2.0,0.07,0.004,-0.029,-0.518,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.36,1.7,1.18,0.71,600.0,,,0.0,1.0,1.0,100.0
900,1,walk,walk,19705,,19705.0,20.0,2.0,6.0,2.0,0.08,0.004,-0.015,-0.512,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.36,1.84,1.16,0.72,600.0,,,0.0,1.0,1.0,100.0
900,1,walk,walk,19706,,19706.0,20.0,2.0,6.0,2.0,0.08,0.004,0.062,-0.504,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.36,1.97,1.14,0.73,600.0,,,0.0,1.0,1.0,100.0
900,1,walk,walk,19707,,19707.0,20.0,2.0,6.0,2.0,0.08,0.004,-0.169,-0.502,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.36,2.09,1.11,0.73,600.0,,,0.0,1.0,1.0,100.0
920,1,walk,walk,19708,,19708.0,20.0,2.0,6.0,2.0,0.09,0.004,-0.042,-0.493,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.36,2.19,1.09,0.74,600.0,,,0.0,1.0,1.0,100.0
940,1,walk,walk,19709,,19709.0,20.0,2.0,6.0,2.0,0.09,0.004,-0.019,-0.486,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.36,2.26,1.08,0.74,600.0,,,0.0,1.0,1.0,100.0
980,1,walk,walk,19710,,19710.0,20.0,2.0,6.0,2.0,0.09,0.004,0.046,-0.517,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.36,2.31,1.06,0.74,600.0,,,0.0,1.0,1.0,100.0
1000,1,walk,walk,19711,,19711.0,20.0,2.0,6.0,2.0,0.09,0.004,-0.009,-0.507,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,2.33,1.05,0.74,600.0,,,0.0,1.0,1.0,100.0
1000,1,walk,walk,19712,,19712.0,20.0,2.0,6.0,2.0,0.1,0.004,0.019,-0.495,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,2.33,1.05,0.72,600.0,,,0.0,1.0,1.0,100.0
1020,1,walk,walk,19713,,19713.0,20.0,2.0,6.0,2.0,0.1,0.004,0.005,-0.51,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,2.3,1.04,0.71,600.0,,,0.0,1.0,1.0,100.0
1060,1,walk,walk,19714,,19714.0,20.0,2.0,6.0,2.0,0.1,0.004,0.061,-0.526,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,2.25,1.04,0.69,600.0,,,0.0,1.0,1.0,100.0
1080,1,walk,walk,19715,,19715.0,20.0,2.0,6.0,2.0,0.11,0.004,0.076,-0.487,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,2.17,1.03,0.68,600.0,,,0.0,1.0,1.0,100.0
1100,1,walk,walk,19716,,19716.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.04,-0.504,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,2.08,1.02,0.66,600.0,,,0.0,1.0,1.0,100.0
1120,1,walk,walk,19717,,19717.0,20.0,2.0,6.0,2.0,0.11,0.004,0.08,-0.511,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.35,1.97,1.01,0.64,600.0,,,0.0,1.0,1.0,100.0
1120,1,walk,walk,19718,,19718.0,20.0,2.0,6.0,2.0,0.11,0.004,0.022,-0.508,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.35,1.87,0.99,0.63,600.0,,,0.0,1.0,1.0,100.0
1140,1,walk,walk,19719,,19719.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.007,-0.471,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.35,1.76,0.97,0.62,600.0,,,0.0,1.0,1.0,100.0
1160,1,walk,walk,19720,,19720.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.032,-0.495,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.35,1.67,0.94,0.61,600.0,,,0.0,1.0,1.0,100.0
1200,1,walk,walk,19721,,19721.0,20.0,2.0,6.0,2.0,0.12,0.004,0.041,-0.52,37.0,25.93,0.0,18.0,3880.0,13.0,-0.48,0.01,-0.95,-0.35,1.59,0.91,0.6,600.0,,,0.0,1.0,1.0,100.0
1220,1,walk,walk,19722,,19722.0,20.0,2.0,6.0,2.0,0.12,0.004,0.034,-0.542,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.53,0.88,0.6,600.0,,,0.0,1.0,1.0,100.0
1220,1,walk,walk,19723,,19723.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.025,-0.498,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.48,0.84,0.6,600.0,,,0.0,1.0,1.0,100.0
1240,1,walk,walk,19724,,19724.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.007,-0.511,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.45,0.8,0.59,600.0,,,0.0,1.0,1.0,100.0
1260,1,walk,walk,19725,,19725.0,20.0,2.0,6.0,2.0,0.12,0.004,0.033,-0.492,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.43,0.76,0.59,600.0,,,0.0,1.0,1.0,100.0
1280,1,walk,walk,19726,,19726.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.065,-0.494,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.42,0.71,0.58,600.0,,,0.0,1.0,1.0,100.0
1300,1,walk,walk,19727,,19727.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.01,-0.537,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.41,0.67,0.58,600.0,,,0.0,1.0,1.0,100.0
1320,1,walk,walk,19728,,19728.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.028,-0.524,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.4,0.65,0.57,600.0,,,0.0,1.0,1.0,100.0
1380,1,walk,walk,19729,,19729.0,20.0,2.0,6.0,2.0,0.12,0.004,0.068,-0.538,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.39,0.64,0.57,600.0,,,0.0,1.0,1.0,100.0
1380,1,walk,walk,19730,,19730.0,20.0,2.0,6.0,2.0,0.12,0.004,0.018,-0.508,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.38,0.64,0.57,600.0,,,0.0,1.0,1.0,100.0
1380,1,walk,walk,19731,,19731.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.036,-0.508,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.37,0.66,0.57,600.0,,,0.0,1.0,1.0,100.0
1420,1,walk,walk,19732,,19732.0,20.0,2.0,6.0,2.0,0.12,0.004,0.002,-0.499,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.36,0.69,0.58,600.0,,,0.0,1.0,1.0,100.0
1420,1,walk,walk,19733,,19733.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.006,-0.5,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.35,0.72,0.58,600.0,,,0.0,1.0,1.0,100.0
1440,1,walk,walk,19734,,19734.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.014,-0.503,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.35,0.77,0.58,600.0,,,0.0,1.0,1.0,100.0
1460,1,walk,walk,19735,,19735.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.079,-0.492,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.34,0.82,0.58,600.0,,,0.0,1.0,1.0,100.0
1480,1,walk,walk,19736,,19736.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.029,-0.508,37.0,25.9,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.35,0.86,0.58,600.0,,,0.0,1.0,1.0,100.0
1500,1,walk,walk,19737,,19737.0,20.0,2.0,6.0,2.0,0.12,0.004,0.011,-0.493,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.35,0.89,0.58,600.0,,,0.0,1.0,1.0,100.0
1540,1,walk,walk,19738,,19738.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.052,-0.51,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.37,0.91,0.58,600.0,,,0.0,1.0,1.0,100.0
1540,1,walk,walk,19739,,19739.0,20.0,2.0,6.0,2.0,0.12,0.004,0.065,-0.5,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.38,0.92,0.59,600.0,,,0.0,1.0,1.0,100.0
1560,1,walk,walk,19740,,19740.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.046,-0.475,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.39,0.94,0.6,600.0,,,0.0,1.0,1.0,100.0
1580,1,walk,walk,19741,,19741.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.049,-0.518,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.4,0.94,0.62,600.0,,,0.0,1.0,1.0,100.0
1600,1,walk,walk,19742,,19742.0,20.0,2.0,6.0,2.0,0.12,0.004,0.044,-0.551,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.41,0.94,0.64,600.0,,,0.0,1.0,1.0,100.0
1620,1,walk,walk,19743,,19743.0,20.0,2.0,6.0,2.0,0.12,0.004,0.01,-0.479,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.41,0.93,0.66,600.0,,,0.0,1.0,1.0,100.0
1640,1,walk,walk,19744,,19744.0,20.0,2.0,6.0,2.0,0.12,0.004,0.003,-0.544,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.41,0.92,0.67,600.0,,,0.0,1.0,1.0,100.0
1680,1,walk,walk,19745,,19745.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.066,-0.506,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.4,0.91,0.68,600.0,,,0.0,1.0,1.0,100.0
1700,1,walk,walk,19746,,19746.0,20.0,2.0,6.0,2.0,0.11,0.004,0.108,-0.524,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.4,0.92,0.69,600.0,,,0.0,1.0,1.0,100.0
1720,1,walk,walk,19747,,19747.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.042,-0.502,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.39,0.93,0.7,600.0,,,0.0,1.0,1.0,100.0
1720,1,walk,walk,19748,,19748.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.085,-0.485,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.39,0.95,0.7,600.0,,,0.0,1.0,1.0,100.0
1740,1,walk,walk,19749,,19749.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.015,-0.514,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.38,0.97,0.71,600.0,,,0.0,1.0,1.0,100.0
1780,1,walk,walk,19750,,19750.0,20.0,2.0,6.0,2.0,0.11,0.004,0.033,-0.519,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.38,0.98,0.71,600.0,,,0.0,1.0,1.0,100.0
1780,1,walk,walk,19751,,19751.0,20.0,2.0,6.0,2.0,0.11,0.004,0.026,-0.516,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.38,0.98,0.71,600.0,,,0.0,1.0,1.0,100.0
1820,1,walk,walk,19752,,19752.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.073,-0.475,37.0,25.9,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.39,0.98,0.7,600.0,,,0.0,1.0,1.0,100.0
1840,1,walk,walk,19753,,19753.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.038,-0.511,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.4,0.97,0.7,600.0,,,0.0,1.0,1.0,100.0
1920,1,walk,walk,19754,,19754.0,20.0,2.0,6.0,2.0,0.11,0.004,0.058,-0.505,37.0,25.93,0.0,18.0,3880.0,13.0,-0.52,0.01,-0.95,-0.35,1.41,0.97,0.69,600.0,,,0.0,1.0,1.0,100.0
1920,1,walk,walk,19755,,19755.0,20.0,2.0,6.0,2.0,0.11,0.004,-0.013,-0.505,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.43,0.96,0.69,600.0,,,0.0,1.0,1.0,100.0
1920,1,walk,walk,19756,,19756.0,20.0,2.0,6.0,2.0,0.11,0.004,0.07,-0.526,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.44,0.96,0.68,600.0,,,0.0,1.0,1.0,100.0
1920,1,walk,walk,19757,,19757.0,20.0,2.0,6.0,2.0,0.11,0.004,0.011,-0.505,37.0,25.93,0.0,18.0,3880.0,13.0,-0.51,0.01,-0.95,-0.35,1.45,0.96,0.68,600.0,,,0.0,1.0,1.0,100.0
1940,1,walk,walk,19758,,19758.0,20.0,2.0,6.0,2.0,0.12,0.004,0.081,-0.495,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.46,0.97,0.68,600.0,,,0.0,1.0,1.0,100.0
1940,1,walk,walk,19759,,19759.0,20.0,2.0,6.0,2.0,0.12,0.004,0.014,-0.54,37.0,25.93,0.0,18.0,3880.0,13.0,-0.5,0.01,-0.95,-0.35,1.46,0.97,0.68,600.0,,,0.0,1.0,1.0,100.0
1960,1,walk,walk,19760,,19760.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.08,-0.515,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.46,0.98,0.68,600.0,,,0.0,1.0,1.0,100.0
1980,1,walk,walk,19761,,19761.0,20.0,2.0,6.0,2.0,0.12,0.004,-0.018,-0.505,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.45,1.0,0.68,600.0,,,0.0,1.0,1.0,100.0
2020,1,walk,walk,19762,,19762.0,20.0,2.0,6.0,2.0,0.12,0.004,0.061,-0.508,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.44,1.01,0.68,600.0,,,0.0,1.0,1.0,100.0
2020,1,walk,walk,19763,,19763.0,20.0,2.0,6.0,2.0,0.12,0.004,0.052,-0.532,37.0,25.9,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.42,1.03,0.68,600.0,,,0.0,1.0,1.0,100.0
2040,1,walk,walk,19764,,19764.0,20.0,2.0,6.0,2.0,0.12,0.004,0.037,-0.496,37.0,25.93,0.0,18.0,3880.0,13.0,-0.49,0.01,-0.95,-0.35,1.41,1.05,0.68,600.0,,,0.0,1.0,1.0,100.0
