cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct,ankle_joint_angle_deg,leg_tilt_angle_deg,foot_tilt_angle_deg
3,49.0,1,20.0,0.0,6,2,2.384,0.0266,-0.3064,2.5006,35.0,25.746000000000002,0,18.0,1641.0,135.0,4.678,-0.08,-1.012,-0.07,0.03599999999999999,2.6799999999999997,-11.67,0,1,1,100.0,-1.5240677350479896,2.384,-3.9080677350479895
3,50.0,1,20.0,0.0,6,2,2.52,0.025,-0.088,2.731,35.0,25.69,0,18.0,1641.0,135.0,4.31,-0.08,-1.02,-0.07,0.3,3.2,-13.31,0,1,1,100.0,-1.4323944878270582,2.52,-3.9523944878270583
3,51.0,1,20.0,0.8,6,2,2.64,0.0226,-0.3048,2.4454000000000002,35.0,25.746000000000002,0,18.8,1641.0,135.0,3.854,-0.07200000000000001,-1.02,-0.07,0.556,3.672,-14.102,0,1,1,100.0,-1.2948846169956605,2.64,-3.9348846169956606
3,52.0,1,20.0,1.0,6,2,2.742,0.0184,-0.4346,1.9108,35.0,25.802,0,19.0,1641.0,135.0,3.3440000000000003,-0.064,-1.02,-0.07,0.794,4.024,-14.168000000000001,0,1,1,100.0,-1.0542423430407146,2.742,-3.7962423430407144
3,53.0,1,20.0,1.0,6,2,2.826,0.0128,-0.5486,1.2120000000000002,35.0,25.842,0,19.0,1641.0,135.0,2.7960000000000003,-0.052,-1.024,-0.07,1.026,4.212,-13.472,0,1,1,100.0,-0.7333859777674537,2.826,-3.559385977767454
3,54.0,1,20.0,1.0,6,2,2.892,0.0066,-0.6138,0.3968,35.0,25.86,0,19.0,1641.0,135.0,2.224,-0.038,-1.03,-0.07,1.264,4.188,-11.982000000000001,0,1,1,100.0,-0.37815214478634335,2.892,-3.2701521447863433
3,55.0,1,20.0,1.0,6,2,2.94,0.001,-0.493,-0.524,35.0,25.86,0,19.0,1641.0,135.0,1.64,-0.03,-1.03,-0.07,1.52,3.9,-9.67,0,1,1,100.0,-0.057295779513082325,2.94,-2.9972957795130823
3,56.0,1,20.0,1.0,6,2,2.964,-0.0054,-0.5618,-1.4112,35.0,25.836,0,19.0,1641.0,135.0,1.08,-0.022,-1.038,-0.07,1.76,3.2359999999999998,-6.302,0,1,1,100.0,0.3093972093706446,2.964,-2.6546027906293554
3,57.0,1,20.0,1.0,6,2,2.97,-0.0118,-0.4728,-1.8976,35.0,25.805999999999997,0,19.0,1641.0,135.0,0.556,-0.014,-1.046,-0.07,1.916,2.26,-2.2500000000000004,0,1,1,100.0,0.6760901982543714,2.97,-2.2939098017456288
3,58.0,1,20.0,1.0,6,2,2.966,-0.015,-0.3168,-2.0254666666666665,35.0,25.79,0,19.0,1641.0,135.0,0.22399999999999998,-0.008666666666666666,-1.0513333333333335,-0.07,1.9693333333333334,1.4746666666666666,0.7166666666666667,0,1,1,100.0,0.8594366926962348,2.966,-2.1065633073037655
3,59.0,1,20.0,1.0,6,2,2.958,-0.015,-0.14640000000000003,-1.9284,35.0,25.79,0,19.0,1641.0,135.0,0.07199999999999995,-0.006,-1.054,-0.07,1.948,0.984,2.37,0,1,1,100.0,0.8594366926962348,2.958,-2.0985633073037655
3,60.0,1,20.0,1.0,6,2,2.95,-0.015,0.023999999999999966,-1.8313333333333333,35.0,25.79,0,19.0,1641.0,135.0,-0.08000000000000007,-0.003333333333333334,-1.0566666666666666,-0.07,1.9266666666666665,0.4933333333333334,4.023333333333333,0,1,1,100.0,0.8594366926962348,2.95,-2.0905633073037655
3,61.0,1,20.0,1.0,6,2,2.942,-0.015,0.19439999999999996,-1.7342666666666666,35.0,25.79,0,19.0,1641.0,135.0,-0.2320000000000001,-0.0006666666666666672,-1.0593333333333335,-0.07,1.9053333333333333,0.002666666666666734,5.676666666666667,0,1,1,100.0,0.8594366926962348,2.942,-2.0825633073037655
3,62.0,1,20.0,1.0,6,2,2.81,-0.0068000000000000005,0.1906,-0.6642,35.0,25.848,0,19.0,1641.0,135.0,-1.028,0.02,-1.092,-0.08,0.24199999999999994,-6.614,23.86,0,1,1,100.0,0.3896113006889598,2.81,-2.42038869931104
3,63.0,1,20.0,1.0,6,2,2.774,-0.0056,0.0654,-0.487,35.0,25.86,0,19.0,1641.0,135.0,-1.016,0.02,-1.104,-0.08,-0.5900000000000001,-8.99,29.1,0,1,1,100.0,0.320856365273261,2.774,-2.453143634726739
3,64.0,1,20.0,1.0,6,2,2.746,-0.005,-0.020200000000000003,-0.45599999999999996,35.0,25.86,0,19.0,1641.0,135.0,-0.9099999999999999,0.018000000000000002,-1.11,-0.08,-1.466,-11.517999999999999,33.952000000000005,0,1,1,100.0,0.2864788975654116,2.746,-2.4595211024345884
3,65.0,1,20.0,1.0,6,2,2.73,-0.005,-0.017,-0.632,35.0,25.86,0,19.0,1641.0,135.0,-0.75,0.01,-1.11,-0.08,-2.33,-14.19,38.24,0,1,1,100.0,0.2864788975654116,2.73,-2.4435211024345884
3,66.0,1,20.0,1.0,6,2,2.738,-0.0058000000000000005,-0.0634,-0.7752000000000001,35.0,25.836,0,19.0,1641.0,135.0,-0.5820000000000001,0.01,-1.118,-0.08,-3.0420000000000003,-17.029999999999998,41.455999999999996,0,1,1,100.0,0.3323155211758775,2.738,-2.4056844788241225
3,67.0,1,20.0,1.0,6,2,2.77,-0.0072,-0.111,-0.9694,35.0,25.848,0,19.0,1641.0,135.0,-0.468,0.01,-1.12,-0.08,-3.5860000000000003,-19.912,43.664,0,1,1,100.0,0.41252961249419273,2.77,-2.357470387505807
3,68.0,1,20.0,1.0,6,2,2.812,-0.0084,-0.128,-1.1261999999999999,35.0,25.854,0,19.0,1641.0,135.0,-0.432,0.01,-1.118,-0.08,-3.884,-22.046,44.684000000000005,0,1,1,100.0,0.4812845479098915,2.812,-2.330715452090108
3,69.0,1,20.0,1.0,6,2,2.856,-0.0092,-0.114,-1.2286,35.0,25.842,0,19.0,1641.0,135.0,-0.45599999999999996,0.01,-1.114,-0.08,-3.992,-23.418,44.852000000000004,0,1,1,100.0,0.5271211715203573,2.856,-2.3288788284796427
3,70.0,1,20.0,0.0,6,2,3.05,-0.013,-0.065,-1.569,35.0,25.83,0,18.0,1641.0,135.0,-0.78,0.01,-1.1,-0.07,-4.06,-27.7,43.43,0,1,1,100.0,0.7448451336700702,3.05,-2.3051548663299295
3,71.0,1,20.0,0.8,6,2,3.226,-0.0138,-0.1242,-1.6778,35.0,25.83,0,18.8,1641.0,135.0,-1.2040000000000002,0.018000000000000002,-1.092,-0.07,-3.82,-29.331999999999997,40.638,0,1,1,100.0,0.790681757280536,3.226,-2.4353182427194637
3,72.0,1,20.0,1.0,6,2,3.4259999999999997,-0.0146,-0.08320000000000001,-1.7469999999999999,35.0,25.805999999999997,0,19.0,1641.0,135.0,-1.754,0.032,-1.078,-0.064,-3.46,-30.232,36.814,0,1,1,100.0,0.836518380891002,3.4259999999999997,-2.589481619108998
3,73.0,1,20.0,1.0,6,2,3.658,-0.015,-0.066,-1.7822,35.0,25.79,0,19.0,1641.0,135.0,-2.402,0.044000000000000004,-1.062,-0.056,-2.996,-30.279999999999998,32.07,0,1,1,100.0,0.8594366926962348,3.658,-2.7985633073037652
3,74.0,1,20.0,1.0,6,2,3.92,-0.015,-0.060000000000000005,-1.7946,35.0,25.79,0,19.0,1641.0,135.2,-3.116,0.054000000000000006,-1.046,-0.05,-2.44,-29.392,26.517999999999997,0,1,1,100.0,0.8594366926962348,3.92,-3.0605633073037652
3,75.0,1,20.0,1.0,1,5,4.2,-0.015,0.084,-1.801,35.0,25.79,0,19.0,1641.0,136.0,-3.86,0.07,-1.03,-0.05,-1.8,-27.52,20.27,0,1,1,100.0,0.8594366926962348,4.2,-3.3405633073037655
3,76.0,1,20.0,0.19999999999999996,1,5,4.512,-0.015,0.0488,-1.7722,35.0,25.822,0,19.0,1641.0,136.0,-4.5,0.078,-1.014,-0.042,-1.008,-24.336,13.606,0,1,1,100.0,0.8594366926962348,4.512,-3.652563307303765
3,77.0,1,20.0,0.0,1,5,4.824,-0.0408,-2.1872000000000003,-0.7227999999999999,35.0,25.83,0,19.0,1641.0,136.0,-4.9719999999999995,0.086,-1.004,-0.04,-0.06600000000000006,-20.330000000000002,7.02,0,1,1,100.0,2.337667804133759,4.824,-2.486332195866241
3,78.0,1,20.0,0.0,1,5,5.140000000000001,-0.0776,-3.3928000000000003,0.3548,35.0,25.802,0,19.0,1641.0,136.0,-5.22,0.09,-0.992,-0.04,1.026,-15.738000000000001,0.6520000000000001,0,1,1,100.0,4.446152490215188,5.140000000000001,-0.6938475097848125
3,79.0,1,20.0,0.0,1,6,5.454,-0.1144,-2.827,1.1400000000000001,35.0,25.746000000000002,0,19.0,1641.0,136.0,-5.196000000000001,0.088,-0.978,-0.042,2.242,-10.828000000000001,-5.39,0,1,1,100.0,6.554637176296618,5.454,1.100637176296618
3,80.0,1,20.0,0.0,1,6,5.75,-0.144,-2.239,1.984,35.0,25.69,0,19.0,1641.0,136.0,-4.86,0.08,-0.97,-0.05,3.53,-5.9,-11.03,0,1,1,100.0,8.250592249883853,5.75,2.5005922498838533
3,81.0,1,20.0,0.0,1,6,6.022,-0.1672,-1.6958,2.9152,35.0,25.602,0,19.0,1641.0,136.0,-4.1000000000000005,0.07200000000000001,-0.962,-0.057999999999999996,4.778,-1.6600000000000001,-16.046,0,1,1,100.0,9.579854334587363,6.022,3.557854334587363
3,82.0,1,20.0,0.0,1,6,6.264,-0.185,-1.2954,3.6154,35.0,25.514,0,19.0,1641.0,136.0,-3.016,0.052000000000000005,-0.954,-0.066,5.846,1.734,-20.576,0,1,1,100.0,10.599719209920229,6.264,4.335719209920229
