gait_percent,walk_dt_ms_mean,walk_dt_ms_sd,walk_exec_ms_mean,walk_exec_ms_sd,walk_tilt_forward_deg_mean,walk_tilt_forward_deg_sd,walk_pos_rad_mean,walk_pos_rad_sd,walk_vel_rad_s_mean,walk_vel_rad_s_sd,walk_tq_nm_mean,walk_tq_nm_sd,walk_temp_c_mean,walk_temp_c_sd,walk_vbus_v_mean,walk_vbus_v_sd,walk_fb_age_ms_mean,walk_fb_age_ms_sd,walk_typical_stride_ms_mean,walk_typical_stride_ms_sd,walk_effective_step_count_mean,walk_effective_step_count_sd,walk_tilt_accel_deg_mean,walk_tilt_accel_deg_sd,walk_acc_x_mean,walk_acc_x_sd,walk_acc_y_mean,walk_acc_y_sd,walk_acc_z_mean,walk_acc_z_sd,walk_gyr_x_mean,walk_gyr_x_sd,walk_gyr_y_mean,walk_gyr_y_sd,walk_gyr_z_mean,walk_gyr_z_sd,cfg_assist_pct_mean,cfg_assist_pct_sd
0.0,20.0,0.0,0.0,0.0,7.764615384615384,2.274477205580318,-0.09366666666666666,0.05089686854876413,0.4357692307692308,0.6565787506997508,-2.6235897435897435,0.8658037555069465,40.794871794871796,2.7547039881043975,25.691282051282055,0.08718339675285512,19.0,0.0,1641.0,0.0,167.05128205128204,20.774413308517055,16.201282051282053,4.830221297909097,-0.31384615384615383,0.09607057122693943,-1.0741025641025643,0.014994375913716307,-0.02461538461538462,0.02037105193859709,-1.236923076923077,3.09328913162379,15.628717948717949,12.49767434775623,0.09743589743589744,2.643789861412787,100.0,0.0
1.0,20.0,0.0,0.0,0.0,7.503446153846153,2.2604236459992877,-0.09038512820512823,0.05252726870131334,0.4395232051282053,0.6231285542647799,-2.0832951282051284,0.736905582261219,40.82410256410256,2.7096559482016955,25.691282051282055,0.08718339675285512,22.215384615384615,5.384849040621604,1641.0,0.0,167.05128205128204,20.774413308517055,16.036966666666668,4.818083090942712,-0.31163717948717945,0.09542713100218952,-1.075491025641026,0.01398486904044056,-0.023273076923076924,0.018982571113336427,-1.4039179487179485,2.918732821847053,14.299335897435899,11.965707942271115,2.2049371794871795,2.9601242895695665,100.0,0.0
2.0,20.0,0.0,0.0,0.0,7.232120512820513,2.2514765945672055,-0.08843435897435897,0.053214475068491605,0.44683820512820516,0.6379028863965184,-1.7367405128205131,0.7427289465277737,40.84615384615385,2.6807153556119614,25.691282051282055,0.08718339675285512,29.0051282051282,10.91946472367359,1641.0,0.0,167.05128205128204,20.774413308517055,15.872358974358972,4.789894654193619,-0.3089897435897436,0.09529588491383807,-1.0771000000000002,0.013154086817411556,-0.022384615384615388,0.01798921516765471,-1.5993487179487182,2.6969021577271906,12.808694871794872,11.480150927142596,4.248748717948718,3.6366914434234543,100.0,0.0
3.0,20.0,0.0,0.02564102564102564,0.16012815380508716,7.0032508547008545,2.256408458843949,-0.08854641025641026,0.05207448594825136,0.34750551282051284,0.6115140132434834,-1.653345641025641,0.7454823450936238,40.84615384615385,2.6807153556119614,25.69365384615385,0.090304394152438,37.623931623931625,13.947975494417193,1641.0,0.0,167.05128205128204,20.774413308517055,15.730847863247863,4.74659806212616,-0.305582905982906,0.09489940769162851,-1.0778576923076926,0.012982075387876874,-0.022541880341880344,0.01650561922382536,-1.7952923076923077,2.516668234218305,11.32843717948718,11.106059751572076,5.724423504273505,4.212568545760388,100.0,0.0
4.0,20.0,0.0,0.02564102564102564,0.16012815380508716,6.762637606837607,2.2297969936073905,-0.08844461538461539,0.05087359308004983,0.32627641025641024,1.5742715932597746,-1.5231210256410257,0.724646274187384,40.84615384615385,2.6807153556119614,25.7082717948718,0.08133401550564566,43.75350427350426,12.328306181440492,1641.0,0.0,167.05128205128204,20.774413308517055,15.572434188034181,4.697284922386045,-0.3020324786324787,0.09323872632640132,-1.0771333333333335,0.01219580025499146,-0.023555555555555562,0.016846422448631007,-1.9555333333333333,2.349790403344333,9.675435897435896,10.799556498093779,7.209777777777779,4.928438737621411,100.0,0.0
5.0,20.0,0.0,0.02564102564102564,0.16012815380508716,6.541403846153846,2.2306050642554784,-0.08711410256410258,0.05042400084953013,0.6246730769230769,3.2744079573510643,-1.1942525641025643,0.7517334701374093,40.84871794871795,2.6818956173878403,25.744814102564103,0.07542091793178705,41.549358974358974,19.674546479742187,1641.0,0.0,167.05128205128204,20.774413308517055,15.399339743589744,4.648973133111444,-0.2977948717948718,0.09187790224193121,-1.0758141025641028,0.012060117769772526,-0.0246923076923077,0.016941313324709863,-2.128282051282051,2.222205511674547,7.849961538461537,10.47488587450995,8.495365384615384,5.564376367988197,100.0,0.0
6.0,20.0,0.0,0.01282051282051282,0.08006407690254358,6.356400854700856,2.204335253745601,-0.08417384615384615,0.05062524919316887,1.0469810256410255,5.2111899353399505,-0.6564620512820513,0.7598415762553453,40.864615384615384,2.691329006617799,25.79687948717949,0.06884546455071493,27.057521367521367,22.638863129840818,1641.0,0.0,167.05128205128204,20.774413308517055,15.227311965811964,4.579340066544275,-0.2938905982905982,0.0904736044181741,-1.0745564102564105,0.012792366039161502,-0.02624957264957265,0.01597235710009745,-2.272479487179487,2.140850138831902,6.326307692307692,10.201714860164303,9.36685299145299,5.972149412594914,100.0,0.0
7.0,20.0,0.0,0.0,0.0,6.154189743589743,2.180455553083113,-0.08247871794871793,0.04684301860185937,0.694520769230769,4.408007764310811,-0.20055717948717947,0.5672823499112084,40.874871794871794,2.6954963626437416,25.835243589743584,0.0491539072970208,12.131666666666666,19.319889204124568,1641.0,0.0,167.05128205128204,20.774413308517055,15.01440769230769,4.487481895499889,-0.28885897435897434,0.08877132351084861,-1.0717346153846157,0.012190970309414281,-0.027950000000000006,0.014159435202830582,-2.434758974358974,2.019410240277038,4.595248717948717,9.524373181657948,10.291173076923076,6.499319609398459,100.0,0.0
8.0,20.0,0.0,0.005128205128205128,0.03202563076101744,6.003417094017094,2.1754150989637635,-0.08254358974358975,0.045052369964367116,0.40996444444444424,2.2177545428539465,-0.07895846153846153,0.30803316678513076,40.89179487179487,2.6933122552321214,25.83696923076923,0.029927193705339826,8.483589743589745,14.91199719886104,1641.0,0.0,167.05128205128204,20.774413308517055,14.819984615384614,4.435093186081976,-0.2838068376068376,0.08750726726027859,-1.0680136752136753,0.012042713256160369,-0.030266666666666674,0.014516947144147247,-2.5475760683760686,1.9107944380391746,3.3260034188034195,9.108728334709712,10.918974358974358,7.1825356827559235,100.0,0.0
9.0,20.0,0.0,0.015384615384615387,0.09607689228305227,5.875594017094018,2.1464316829867527,-0.08230076923076925,0.04418925047211651,-0.12960444444444447,1.6622328050994337,-0.013573846153846145,0.08182315245041019,40.93435897435898,2.7279122968536282,25.83892692307693,0.01825769068723595,5.893333333333333,7.6659154475589375,1641.0,0.0,167.05128205128204,20.774413308517055,14.618192735042738,4.353538225065018,-0.2785448717948717,0.08510105389238279,-1.063998717948718,0.011878398488528322,-0.03306239316239317,0.01502737935833681,-2.6591427350427352,1.8236225776095163,2.1189726495726497,8.673092879025848,11.35398974358974,7.570918615056768,100.0,0.0
