t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
20,1,walk,walk,5336,,5336.0,20.0,2.0,6.0,2.0,1.54,-0.01,0.05,1.112,33.0,28.14,0.0,19.0,0.0,4.0,2.26,0.04,-1.0,-0.05,-0.34,-0.91,0.52,161.0,,,0.0,1.0,0.0,100.0
40,1,walk,walk,5337,,5337.0,20.0,2.0,6.0,2.0,1.54,-0.01,0.058,1.126,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.05,-0.27,-0.89,0.59,161.0,,,0.0,1.0,0.0,100.0
60,1,walk,walk,5338,,5338.0,20.0,2.0,6.0,2.0,1.55,-0.01,-0.003,1.12,33.0,28.14,0.0,19.0,0.0,4.0,2.22,0.04,-1.0,-0.05,-0.2,-0.88,0.64,161.0,,,0.0,1.0,0.0,100.0
100,1,walk,walk,5339,,5339.0,20.0,2.0,6.0,2.0,1.56,-0.01,-0.057,1.133,33.0,28.11,0.0,19.0,0.0,4.0,2.21,0.04,-1.0,-0.05,-0.12,-0.88,0.67,161.0,,,0.0,1.0,0.0,100.0
100,1,walk,walk,5340,,5340.0,20.0,2.0,6.0,2.0,1.57,-0.01,-0.101,1.131,33.0,28.14,0.0,19.0,0.0,4.0,2.2,0.04,-1.0,-0.05,-0.06,-0.89,0.69,161.0,,,0.0,1.0,0.0,100.0
120,1,walk,walk,5341,,5341.0,20.0,2.0,6.0,2.0,1.57,-0.01,-0.014,1.142,33.0,28.14,0.0,19.0,0.0,4.0,2.19,0.04,-1.0,-0.05,0.0,-0.91,0.72,161.0,,,0.0,1.0,0.0,100.0
140,1,walk,walk,5342,,5342.0,20.0,2.0,6.0,2.0,1.58,-0.01,0.006,1.148,33.0,28.14,0.0,19.0,0.0,4.0,2.19,0.04,-1.0,-0.05,0.04,-0.94,0.74,161.0,,,0.0,1.0,0.0,100.0
160,1,walk,walk,5343,,5343.0,20.0,2.0,6.0,2.0,1.59,-0.01,0.091,1.127,33.0,28.14,0.0,19.0,0.0,4.0,2.18,0.04,-1.0,-0.05,0.07,-0.97,0.76,161.0,,,0.0,1.0,0.0,100.0
180,1,walk,walk,5344,,5344.0,20.0,2.0,6.0,2.0,1.59,-0.01,0.001,1.145,33.0,28.14,0.0,19.0,0.0,4.0,2.18,0.04,-1.0,-0.05,0.1,-1.0,0.77,161.0,,,0.0,1.0,0.0,100.0
200,1,walk,walk,5345,,5345.0,20.0,2.0,6.0,2.0,1.6,-0.01,-0.061,1.142,33.0,28.11,0.0,19.0,0.0,4.0,2.18,0.04,-1.0,-0.05,0.13,-1.02,0.77,161.0,,,0.0,1.0,0.0,100.0
240,1,walk,walk,5346,,5346.0,20.0,2.0,6.0,2.0,1.6,-0.01,0.052,1.128,33.0,28.14,0.0,19.0,0.0,4.0,2.17,0.04,-1.0,-0.05,0.16,-1.03,0.76,161.0,,,0.0,1.0,0.0,100.0
260,1,walk,walk,5347,,5347.0,20.0,2.0,6.0,2.0,1.6,-0.01,0.007,1.129,33.0,28.14,0.0,19.0,0.0,4.0,2.17,0.04,-1.0,-0.05,0.19,-1.03,0.74,161.0,,,0.0,1.0,0.0,100.0
280,1,walk,walk,5348,,5348.0,20.0,2.0,6.0,2.0,1.6,-0.01,0.085,1.139,33.0,28.11,0.0,19.0,0.0,4.0,2.17,0.04,-1.0,-0.05,0.22,-1.04,0.72,161.0,,,0.0,1.0,0.0,100.0
280,1,walk,walk,5349,,5349.0,20.0,2.0,6.0,2.0,1.6,-0.01,-0.062,1.134,33.0,28.11,0.0,19.0,0.0,4.0,2.16,0.04,-1.0,-0.05,0.26,-1.03,0.69,161.0,,,0.0,1.0,0.0,100.0
300,1,walk,walk,5350,,5350.0,20.0,2.0,6.0,2.0,1.6,-0.01,-0.07,1.111,33.0,28.14,0.0,19.0,0.0,4.0,2.15,0.04,-1.0,-0.05,0.3,-1.03,0.65,161.0,,,0.0,1.0,0.0,100.0
340,1,walk,walk,5351,,5351.0,20.0,2.0,6.0,2.0,1.6,-0.01,0.041,1.094,33.0,28.14,0.0,19.0,0.0,4.0,2.15,0.04,-1.0,-0.05,0.33,-1.01,0.6,161.0,,,0.0,1.0,0.0,100.0
340,1,walk,walk,5352,,5352.0,20.0,2.0,6.0,2.0,1.6,-0.009,0.013,1.11,33.0,28.14,0.0,19.0,0.0,4.0,2.14,0.04,-1.0,-0.05,0.36,-1.0,0.54,161.0,,,0.0,1.0,0.0,100.0
360,1,walk,walk,5353,,5353.0,20.0,2.0,6.0,2.0,1.6,-0.009,0.017,1.096,33.0,28.14,0.0,19.0,0.0,4.0,2.14,0.04,-1.0,-0.05,0.37,-0.99,0.46,161.0,,,0.0,1.0,0.0,100.0
420,1,walk,walk,5354,,5354.0,20.0,2.0,6.0,2.0,1.6,-0.009,-0.037,1.072,33.0,28.14,0.0,19.0,0.0,4.0,2.14,0.04,-1.0,-0.05,0.38,-0.98,0.39,161.0,,,0.0,1.0,0.0,100.0
420,1,walk,walk,5355,,5355.0,20.0,2.0,6.0,2.0,1.6,-0.009,-0.088,1.071,33.0,28.14,0.0,19.0,0.0,4.0,2.15,0.04,-1.0,-0.05,0.39,-0.97,0.32,161.0,,,0.0,1.0,0.0,100.0
440,1,walk,walk,5356,,5356.0,20.0,2.0,6.0,2.0,1.6,-0.009,0.095,1.074,33.0,28.14,0.0,19.0,0.0,4.0,2.15,0.04,-1.0,-0.05,0.39,-0.96,0.25,161.0,,,0.0,1.0,0.0,100.0
460,1,walk,walk,5357,,5357.0,20.0,2.0,6.0,2.0,1.6,-0.009,-0.011,1.063,33.0,28.14,0.0,19.0,0.0,4.0,2.16,0.04,-1.0,-0.05,0.39,-0.96,0.19,161.0,,,0.0,1.0,0.0,100.0
460,1,walk,walk,5358,,5358.0,20.0,2.0,6.0,2.0,1.6,-0.009,-0.096,1.07,33.0,28.14,0.0,19.0,0.0,4.0,2.18,0.04,-1.0,-0.05,0.4,-0.97,0.15,161.0,,,0.0,1.0,0.0,100.0
480,1,walk,walk,5359,,5359.0,20.0,2.0,6.0,2.0,1.6,-0.009,0.058,1.082,33.0,28.14,0.0,19.0,0.0,4.0,2.19,0.04,-1.0,-0.05,0.42,-0.97,0.13,161.0,,,0.0,1.0,0.0,100.0
500,1,walk,walk,5360,,5360.0,20.0,2.0,6.0,2.0,1.6,-0.009,-0.053,1.074,33.0,28.14,0.0,19.0,0.0,4.0,2.2,0.04,-1.0,-0.05,0.44,-0.98,0.12,161.0,,,0.0,1.0,0.0,100.0
520,1,walk,walk,5361,,5361.0,20.0,2.0,6.0,2.0,1.6,-0.009,-0.042,1.073,33.0,28.14,0.0,19.0,0.0,4.0,2.22,0.04,-1.0,-0.05,0.47,-0.98,0.12,161.0,,,0.0,1.0,0.0,100.0
580,1,walk,walk,5362,,5362.0,20.0,2.0,6.0,2.0,1.6,-0.009,0.013,1.077,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.05,0.51,-0.98,0.14,161.0,,,0.0,1.0,0.0,100.0
580,1,walk,walk,5363,,5363.0,20.0,2.0,6.0,2.0,1.61,-0.009,-0.018,1.051,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.05,0.54,-0.98,0.16,161.0,,,0.0,1.0,0.0,100.0
600,1,walk,walk,5364,,5364.0,20.0,2.0,6.0,2.0,1.61,-0.009,0.097,1.063,33.0,28.14,0.0,19.0,0.0,4.0,2.26,0.04,-1.0,-0.05,0.57,-0.98,0.18,161.0,,,0.0,1.0,0.0,100.0
600,1,walk,walk,5365,,5365.0,20.0,2.0,6.0,2.0,1.61,-0.009,0.041,1.057,33.0,28.14,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.05,0.58,-0.98,0.21,161.0,,,0.0,1.0,0.0,100.0
620,1,walk,walk,5366,,5366.0,20.0,2.0,6.0,2.0,1.62,-0.009,0.003,1.066,33.0,28.14,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.05,0.59,-0.98,0.23,161.0,,,0.0,1.0,0.0,100.0
640,1,walk,walk,5367,,5367.0,20.0,2.0,6.0,2.0,1.63,-0.009,0.015,1.072,33.0,28.14,0.0,19.0,0.0,4.0,2.29,0.04,-1.0,-0.05,0.59,-0.97,0.26,161.0,,,0.0,1.0,0.0,100.0
660,1,walk,walk,5368,,5368.0,20.0,2.0,6.0,2.0,1.63,-0.009,-0.053,1.067,33.0,28.14,0.0,19.0,0.0,4.0,2.3,0.04,-1.0,-0.05,0.58,-0.97,0.28,161.0,,,0.0,1.0,0.0,100.0
680,1,walk,walk,5369,,5369.0,20.0,2.0,6.0,2.0,1.64,-0.009,0.021,1.065,33.0,28.14,0.0,19.0,0.0,4.0,2.3,0.04,-1.0,-0.05,0.57,-0.97,0.29,161.0,,,0.0,1.0,0.0,100.0
720,1,walk,walk,5370,,5370.0,20.0,2.0,6.0,2.0,1.64,-0.009,-0.064,1.072,33.0,28.14,0.0,19.0,0.0,4.0,2.31,0.04,-1.0,-0.05,0.55,-0.96,0.3,161.0,,,0.0,1.0,0.0,100.0
740,1,walk,walk,5371,,5371.0,20.0,2.0,6.0,2.0,1.65,-0.009,-0.04,1.057,33.0,28.14,0.0,19.0,0.0,4.0,2.31,0.04,-1.0,-0.05,0.53,-0.96,0.3,161.0,,,0.0,1.0,0.0,100.0
760,1,walk,walk,5372,,5372.0,20.0,2.0,6.0,2.0,1.66,-0.009,-0.075,1.071,33.0,28.14,0.0,19.0,0.0,4.0,2.32,0.04,-1.0,-0.05,0.51,-0.96,0.31,161.0,,,0.0,1.0,0.0,100.0
780,1,walk,walk,5373,,5373.0,20.0,2.0,6.0,2.0,1.66,-0.009,-0.057,1.073,33.0,28.14,0.0,19.0,0.0,4.0,2.32,0.04,-1.0,-0.05,0.49,-0.96,0.31,161.0,,,0.0,1.0,0.0,100.0
780,1,walk,walk,5374,,5374.0,20.0,2.0,6.0,2.0,1.67,-0.009,-0.017,1.065,33.0,28.14,0.0,19.0,0.0,4.0,2.32,0.04,-1.0,-0.05,0.47,-0.97,0.32,161.0,,,0.0,1.0,0.0,100.0
800,1,walk,walk,5375,,5375.0,20.0,2.0,6.0,2.0,1.68,-0.009,-0.075,1.065,33.0,28.14,0.0,19.0,0.0,4.0,2.33,0.04,-1.0,-0.05,0.47,-0.98,0.32,161.0,,,0.0,1.0,0.0,100.0
820,1,walk,walk,5376,,5376.0,20.0,2.0,6.0,2.0,1.68,-0.009,0.034,1.061,33.0,28.14,0.0,19.0,0.0,4.0,2.34,0.04,-1.0,-0.05,0.47,-0.99,0.34,161.0,,,0.0,1.0,0.0,100.0
840,1,walk,walk,5377,,5377.0,20.0,2.0,6.0,2.0,1.69,-0.009,-0.096,1.05,33.0,28.14,0.0,19.0,0.0,4.0,2.34,0.04,-1.0,-0.05,0.47,-1.01,0.36,161.0,,,0.0,1.0,0.0,100.0
900,1,walk,walk,5378,,5378.0,20.0,2.0,6.0,2.0,1.7,-0.009,-0.002,1.073,33.0,28.14,0.0,19.0,0.0,4.0,2.36,0.04,-1.0,-0.05,0.48,-1.04,0.39,161.0,,,0.0,1.0,0.0,100.0
900,1,walk,walk,5379,,5379.0,20.0,2.0,6.0,2.0,1.7,-0.009,0.057,1.07,33.0,28.14,0.0,19.0,0.0,4.0,2.37,0.04,-1.0,-0.05,0.5,-1.07,0.43,161.0,,,0.0,1.0,0.0,100.0
920,1,walk,walk,5380,,5380.0,20.0,2.0,6.0,2.0,1.71,-0.009,-0.006,1.072,33.0,28.14,0.0,19.0,0.0,4.0,2.37,0.04,-1.0,-0.05,0.52,-1.1,0.47,161.0,,,0.0,1.0,0.0,100.0
940,1,walk,walk,5381,,5381.0,20.0,2.0,6.0,2.0,1.72,-0.009,0.022,1.08,33.0,28.14,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.05,0.55,-1.12,0.51,161.0,,,0.0,1.0,0.0,100.0
940,1,walk,walk,5382,,5382.0,20.0,2.0,6.0,2.0,1.72,-0.009,-0.006,1.092,33.0,28.14,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.05,0.58,-1.13,0.56,161.0,,,0.0,1.0,0.0,100.0
960,1,walk,walk,5383,,5383.0,20.0,2.0,6.0,2.0,1.73,-0.009,0.029,1.078,33.0,28.14,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.04,0.6,-1.14,0.6,161.0,,,0.0,1.0,0.0,100.0
980,1,walk,walk,5384,,5384.0,20.0,2.0,6.0,2.0,1.73,-0.009,-0.096,1.079,33.0,28.14,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.04,0.63,-1.14,0.64,161.0,,,0.0,1.0,0.0,100.0
1000,1,walk,walk,5385,,5385.0,20.0,2.0,6.0,2.0,1.74,-0.009,0.026,1.078,33.0,28.14,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.04,0.65,-1.14,0.68,161.0,,,0.0,1.0,0.0,100.0
1020,1,walk,walk,5386,,5386.0,20.0,2.0,6.0,2.0,1.74,-0.009,0.006,1.084,33.0,28.11,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.04,0.67,-1.14,0.71,161.0,,,0.0,1.0,0.0,100.0
1060,1,walk,walk,5387,,5387.0,20.0,2.0,6.0,2.0,1.74,-0.009,-0.029,1.077,33.0,28.14,0.0,19.0,0.0,4.0,2.38,0.04,-1.0,-0.04,0.69,-1.14,0.74,161.0,,,0.0,1.0,0.0,100.0
1060,1,walk,walk,5388,,5388.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.002,1.088,33.0,28.14,0.0,19.0,0.0,4.0,2.37,0.04,-1.0,-0.04,0.71,-1.14,0.76,161.0,,,0.0,1.0,0.0,100.0
1080,1,walk,walk,5389,,5389.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.06,1.085,33.0,28.14,0.0,19.0,0.0,4.0,2.37,0.04,-1.0,-0.04,0.73,-1.14,0.79,161.0,,,0.0,1.0,0.0,100.0
1100,1,walk,walk,5390,,5390.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.03,1.099,33.0,28.14,0.0,19.0,0.0,4.0,2.36,0.04,-1.0,-0.04,0.74,-1.14,0.81,161.0,,,0.0,1.0,0.0,100.0
1120,1,walk,walk,5391,,5391.0,20.0,2.0,6.0,2.0,1.76,-0.009,0.011,1.108,33.0,28.14,0.0,19.0,0.0,4.0,2.36,0.04,-1.0,-0.04,0.74,-1.13,0.83,161.0,,,0.0,1.0,0.0,100.0
1140,1,walk,walk,5392,,5392.0,20.0,2.0,6.0,2.0,1.76,-0.009,0.032,1.114,33.0,28.14,0.0,19.0,0.0,4.0,2.35,0.04,-1.0,-0.04,0.74,-1.13,0.85,161.0,,,0.0,1.0,0.0,100.0
1160,1,walk,walk,5393,,5393.0,20.0,2.0,6.0,2.0,1.76,-0.01,-0.011,1.085,33.0,28.14,0.0,19.0,0.0,4.0,2.34,0.04,-1.0,-0.04,0.73,-1.12,0.86,161.0,,,0.0,1.0,0.0,100.0
1200,1,walk,walk,5394,,5394.0,20.0,2.0,6.0,2.0,1.76,-0.009,0.013,1.101,33.0,28.11,0.0,19.0,0.0,4.0,2.34,0.04,-1.0,-0.04,0.7,-1.11,0.87,161.0,,,0.0,1.0,0.0,100.0
1220,1,walk,walk,5395,,5395.0,20.0,2.0,6.0,2.0,1.76,-0.009,0.025,1.105,33.0,28.14,0.0,19.0,0.0,4.0,2.32,0.04,-1.0,-0.04,0.67,-1.11,0.88,161.0,,,0.0,1.0,0.0,100.0
1240,1,walk,walk,5396,,5396.0,20.0,2.0,6.0,2.0,1.76,-0.009,0.068,1.088,33.0,28.14,0.0,19.0,0.0,4.0,2.31,0.04,-1.0,-0.04,0.64,-1.1,0.87,161.0,,,0.0,1.0,0.0,100.0
1240,1,walk,walk,5397,,5397.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.044,1.092,33.0,28.14,0.0,19.0,0.0,4.0,2.3,0.04,-1.0,-0.04,0.6,-1.09,0.85,161.0,,,0.0,1.0,0.0,100.0
1260,1,walk,walk,5398,,5398.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.036,1.116,33.0,28.11,0.0,19.0,0.0,4.0,2.29,0.04,-1.0,-0.04,0.57,-1.08,0.82,161.0,,,0.0,1.0,0.0,100.0
1300,1,walk,walk,5399,,5399.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.062,1.123,33.0,28.14,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.53,-1.08,0.79,161.0,,,0.0,1.0,0.0,100.0
1300,1,walk,walk,5400,,5400.0,20.0,2.0,6.0,2.0,1.75,-0.009,0.019,1.093,33.0,28.14,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.5,-1.07,0.75,161.0,,,0.0,1.0,0.0,100.0
1320,1,walk,walk,5401,,5401.0,20.0,2.0,6.0,2.0,1.74,-0.01,-0.095,1.089,33.0,28.11,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.48,-1.07,0.72,161.0,,,0.0,1.0,0.0,100.0
1380,1,walk,walk,5402,,5402.0,20.0,2.0,6.0,2.0,1.74,-0.009,0.021,1.109,33.0,28.14,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.46,-1.08,0.69,161.0,,,0.0,1.0,0.0,100.0
1380,1,walk,walk,5403,,5403.0,20.0,2.0,6.0,2.0,1.74,-0.009,0.064,1.116,33.0,28.11,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.44,-1.09,0.66,161.0,,,0.0,1.0,0.0,100.0
1380,1,walk,walk,5404,,5404.0,20.0,2.0,6.0,2.0,1.73,-0.009,0.042,1.095,33.0,28.11,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.42,-1.11,0.65,161.0,,,0.0,1.0,0.0,100.0
1420,1,walk,walk,5405,,5405.0,20.0,2.0,6.0,2.0,1.73,-0.009,-0.048,1.117,33.0,28.11,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.4,-1.12,0.64,161.0,,,0.0,1.0,0.0,100.0
1420,1,walk,walk,5406,,5406.0,20.0,2.0,6.0,2.0,1.73,-0.009,0.05,1.135,33.0,28.14,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.37,-1.14,0.65,161.0,,,0.0,1.0,0.0,100.0
1440,1,walk,walk,5407,,5407.0,20.0,2.0,6.0,2.0,1.72,-0.009,0.019,1.121,33.0,28.11,0.0,19.0,0.0,4.0,2.28,0.04,-1.0,-0.04,0.33,-1.16,0.65,161.0,,,0.0,1.0,0.0,100.0
1460,1,walk,walk,5408,,5408.0,20.0,2.0,6.0,2.0,1.72,-0.009,-0.077,1.094,33.0,28.14,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.28,-1.17,0.65,161.0,,,0.0,1.0,0.0,100.0
1480,1,walk,walk,5409,,5409.0,20.0,2.0,6.0,2.0,1.72,-0.009,-0.03,1.118,33.0,28.14,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.23,-1.18,0.66,161.0,,,0.0,1.0,0.0,100.0
1500,1,walk,walk,5410,,5410.0,20.0,2.0,6.0,2.0,1.72,-0.009,0.028,1.115,33.0,28.14,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.19,-1.18,0.66,161.0,,,0.0,1.0,0.0,100.0
1540,1,walk,walk,5411,,5411.0,20.0,2.0,6.0,2.0,1.71,-0.009,-0.018,1.117,33.0,28.14,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.14,-1.17,0.66,161.0,,,0.0,1.0,0.0,100.0
1540,1,walk,walk,5412,,5412.0,20.0,2.0,6.0,2.0,1.71,-0.009,0.03,1.114,33.0,28.11,0.0,19.0,0.0,4.0,2.27,0.04,-1.0,-0.04,0.1,-1.17,0.67,161.0,,,0.0,1.0,0.0,100.0
1560,1,walk,walk,5413,,5413.0,20.0,2.0,6.0,2.0,1.71,-0.009,-0.044,1.096,33.0,28.11,0.0,19.0,0.0,4.0,2.26,0.04,-1.0,-0.04,0.06,-1.16,0.68,161.0,,,0.0,1.0,0.0,100.0
1580,1,walk,walk,5414,,5414.0,20.0,2.0,6.0,2.0,1.71,-0.009,0.049,1.103,33.0,28.14,0.0,19.0,0.0,4.0,2.26,0.04,-1.0,-0.04,0.03,-1.15,0.68,161.0,,,0.0,1.0,0.0,100.0
1600,1,walk,walk,5415,,5415.0,20.0,2.0,6.0,2.0,1.7,-0.009,0.005,1.095,33.0,28.14,0.0,19.0,0.0,4.0,2.25,0.04,-1.0,-0.04,0.0,-1.14,0.69,161.0,,,0.0,1.0,0.0,100.0
1620,1,walk,walk,5416,,5416.0,20.0,2.0,6.0,2.0,1.7,-0.009,0.05,1.091,33.0,28.11,0.0,19.0,0.0,4.0,2.25,0.04,-1.0,-0.04,-0.01,-1.13,0.68,161.0,,,0.0,1.0,0.0,100.0
1640,1,walk,walk,5417,,5417.0,20.0,2.0,6.0,2.0,1.7,-0.009,-0.014,1.092,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,-0.02,-1.11,0.66,161.0,,,0.0,1.0,0.0,100.0
1680,1,walk,walk,5418,,5418.0,20.0,2.0,6.0,2.0,1.7,-0.009,0.029,1.108,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,-0.03,-1.1,0.64,161.0,,,0.0,1.0,0.0,100.0
1700,1,walk,walk,5419,,5419.0,20.0,2.0,6.0,2.0,1.7,-0.009,0.077,1.105,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,-0.02,-1.09,0.61,161.0,,,0.0,1.0,0.0,100.0
1720,1,walk,walk,5420,,5420.0,20.0,2.0,6.0,2.0,1.69,-0.009,0.006,1.123,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,-0.01,-1.09,0.59,161.0,,,0.0,1.0,0.0,100.0
1740,1,walk,walk,5421,,5421.0,20.0,2.0,6.0,2.0,1.69,-0.009,0.064,1.109,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,0.0,-1.09,0.58,161.0,,,0.0,1.0,0.0,100.0
1740,1,walk,walk,5422,,5422.0,20.0,2.0,6.0,2.0,1.69,-0.009,0.053,1.105,33.0,28.11,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,0.01,-1.1,0.58,161.0,,,0.0,1.0,0.0,100.0
1780,1,walk,walk,5423,,5423.0,20.0,2.0,6.0,2.0,1.69,-0.009,0.033,1.134,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,0.03,-1.1,0.58,161.0,,,0.0,1.0,0.0,100.0
1780,1,walk,walk,5424,,5424.0,20.0,2.0,6.0,2.0,1.69,-0.01,0.006,1.106,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.04,0.04,-1.11,0.6,161.0,,,0.0,1.0,0.0,100.0
1800,1,walk,walk,5425,,5425.0,20.0,2.0,6.0,2.0,1.69,-0.009,-0.001,1.114,33.0,28.11,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.05,-1.12,0.62,161.0,,,0.0,1.0,0.0,100.0
1880,1,walk,walk,5426,,5426.0,20.0,2.0,6.0,2.0,1.68,-0.009,0.03,1.131,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.05,-1.12,0.64,161.0,,,0.0,1.0,0.0,100.0
1880,1,walk,walk,5427,,5427.0,20.0,2.0,6.0,2.0,1.68,-0.009,0.111,1.104,33.0,28.11,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.05,-1.12,0.67,161.0,,,0.0,1.0,0.0,100.0
1900,1,walk,walk,5428,,5428.0,20.0,2.0,6.0,2.0,1.68,-0.01,-0.087,1.101,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.04,-1.12,0.7,161.0,,,0.0,1.0,0.0,100.0
1900,1,walk,walk,5429,,5429.0,20.0,2.0,6.0,2.0,1.68,-0.01,0.095,1.111,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.03,-1.12,0.73,161.0,,,0.0,1.0,0.0,100.0
1900,1,walk,walk,5430,,5430.0,20.0,2.0,6.0,2.0,1.68,-0.01,-0.075,1.121,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.02,-1.12,0.76,161.0,,,0.0,1.0,0.0,100.0
1920,1,walk,walk,5431,,5431.0,20.0,2.0,6.0,2.0,1.68,-0.009,-0.002,1.127,33.0,28.11,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.02,-1.13,0.79,161.0,,,0.0,1.0,0.0,100.0
1960,1,walk,walk,5432,,5432.0,20.0,2.0,6.0,2.0,1.68,-0.009,0.025,1.109,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.02,-1.14,0.81,161.0,,,0.0,1.0,0.0,100.0
1980,1,walk,walk,5433,,5433.0,20.0,2.0,6.0,2.0,1.68,-0.009,-0.026,1.136,33.0,28.14,0.0,19.0,0.0,4.0,2.25,0.04,-1.0,-0.04,0.02,-1.15,0.84,161.0,,,0.0,1.0,0.0,100.0
1980,1,walk,walk,5434,,5434.0,20.0,2.0,6.0,2.0,1.67,-0.01,0.054,1.124,33.0,28.11,0.0,19.0,0.0,4.0,2.25,0.04,-1.0,-0.04,0.03,-1.15,0.86,161.0,,,0.0,1.0,0.0,100.0
2020,1,walk,walk,5435,,5435.0,20.0,2.0,6.0,2.0,1.67,-0.01,0.052,1.117,33.0,28.14,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.03,-1.15,0.88,161.0,,,0.0,1.0,0.0,100.0
2020,1,walk,walk,5436,,5436.0,20.0,2.0,6.0,2.0,1.67,-0.01,-0.023,1.134,33.0,28.11,0.0,19.0,0.0,4.0,2.24,0.04,-1.0,-0.04,0.04,-1.15,0.89,161.0,,,0.0,1.0,0.0,100.0
2040,1,walk,walk,5437,,5437.0,20.0,2.0,6.0,2.0,1.67,-0.01,0.001,1.108,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.05,0.06,-1.15,0.89,161.0,,,0.0,1.0,0.0,100.0
2060,1,walk,walk,5438,,5438.0,20.0,2.0,6.0,2.0,1.66,-0.009,0.091,1.113,33.0,28.14,0.0,19.0,0.0,4.0,2.23,0.04,-1.0,-0.05,0.07,-1.16,0.89,161.0,,,0.0,1.0,0.0,100.0
2080,1,walk,walk,5439,,5439.0,20.0,2.0,6.0,2.0,1.66,-0.01,0.053,1.125,33.0,28.14,0.0,19.0,0.0,4.0,2.22,0.04,-1.0,-0.05,0.09,-1.17,0.89,161.0,,,0.0,1.0,0.0,100.0
2100,1,walk,walk,5440,,5440.0,20.0,2.0,6.0,2.0,1.66,-0.01,-0.034,1.115,33.0,28.14,0.0,19.0,0.0,4.0,2.22,0.04,-1.0,-0.05,0.12,-1.18,0.88,161.0,,,0.0,1.0,0.0,100.0
