t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_robot_id,cfg_ble_target,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
88100,2,walk,walk,8673,,8673.0,20.0,1.0,0.0,1.0,1.66,-0.021,-0.025,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.85,0.03,-1.0,-0.06,0.24,-1.1,1.09,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88100,2,walk,walk,8674,,8674.0,20.0,1.0,0.0,1.0,1.65,-0.021,-0.052,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.79,0.03,-1.0,-0.06,0.23,-1.07,1.0,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88100,2,walk,walk,8675,,8675.0,20.0,1.0,0.0,1.0,1.64,-0.021,-0.015,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.74,0.03,-1.0,-0.06,0.22,-1.05,0.91,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88100,2,walk,walk,8676,,8676.0,20.0,1.0,0.0,1.0,1.63,-0.021,-0.026,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.7,0.03,-1.0,-0.06,0.22,-1.04,0.83,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88100,2,walk,walk,8677,,8677.0,20.0,1.0,0.0,1.0,1.62,-0.021,0.017,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.67,0.03,-1.0,-0.06,0.21,-1.03,0.75,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88140,2,walk,walk,8678,,8678.0,20.0,1.0,0.0,1.0,1.61,-0.021,0.025,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.64,0.03,-1.0,-0.06,0.21,-1.03,0.69,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88140,2,walk,walk,8679,,8679.0,20.0,1.0,0.0,1.0,1.6,-0.021,-0.002,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.63,0.03,-1.0,-0.06,0.21,-1.03,0.65,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88160,2,walk,walk,8680,,8680.0,20.0,1.0,0.0,1.0,1.59,-0.021,-0.061,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.61,0.03,-1.0,-0.06,0.21,-1.03,0.64,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88180,2,walk,walk,8681,,8681.0,20.0,1.0,0.0,1.0,1.57,-0.021,-0.013,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.6,0.03,-1.0,-0.06,0.21,-1.03,0.63,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88180,2,walk,walk,8682,,8682.0,20.0,1.0,6.0,2.0,1.56,-0.021,-0.013,0.0,32.0,28.18,0.0,19.0,0.0,0.0,1.59,0.03,-1.0,-0.06,0.2,-1.03,0.63,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88180,2,walk,walk,8683,,8683.0,20.0,0.0,6.0,2.0,1.55,-0.021,0.037,-0.049,32.0,28.14,0.0,17.0,0.0,0.0,1.58,0.03,-1.0,-0.06,0.19,-1.13,0.6,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88220,2,walk,walk,8684,,8684.0,20.0,0.0,6.0,2.0,1.54,-0.014,0.383,0.592,32.0,28.14,0.0,17.0,0.0,0.0,1.56,0.03,-1.0,-0.06,0.18,-1.36,0.47,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88240,2,walk,walk,8685,,8685.0,20.0,1.0,6.0,2.0,1.53,-0.01,0.203,0.747,32.0,28.14,0.0,18.0,0.0,0.0,1.55,0.03,-1.0,-0.06,0.16,-1.69,0.25,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88240,2,walk,walk,8686,,8686.0,20.0,1.0,6.0,2.0,1.51,-0.009,0.049,0.856,32.0,28.14,0.0,18.0,0.0,0.0,1.54,0.03,-1.0,-0.06,0.14,-2.04,-0.03,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88280,2,walk,walk,8687,,8687.0,20.0,1.0,6.0,2.0,1.5,-0.008,-0.011,0.869,32.0,28.14,0.0,18.0,0.0,0.0,1.54,0.03,-1.0,-0.06,0.11,-2.38,-0.33,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88300,2,walk,walk,8688,,8688.0,20.0,1.0,6.0,2.0,1.49,-0.008,-0.019,0.833,32.0,28.14,0.0,18.0,0.0,0.0,1.55,0.03,-1.0,-0.06,0.08,-2.65,-0.61,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88320,2,walk,walk,8689,,8689.0,20.0,0.0,6.0,2.0,1.49,-0.007,-0.068,0.846,32.0,28.14,0.0,17.0,0.0,0.0,1.56,0.03,-1.0,-0.06,0.06,-2.83,-0.85,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88360,2,walk,walk,8690,,8690.0,20.0,1.0,6.0,2.0,1.48,-0.007,0.003,0.83,32.0,28.14,0.0,18.0,0.0,0.0,1.58,0.03,-1.0,-0.06,0.04,-2.93,-1.04,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88360,2,walk,walk,8691,,8691.0,20.0,1.0,6.0,2.0,1.47,-0.007,0.022,0.775,32.0,28.14,0.0,18.0,0.0,0.0,1.61,0.03,-1.0,-0.06,0.02,-2.94,-1.17,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88360,2,walk,walk,8692,,8692.0,20.0,1.0,6.0,2.0,1.47,-0.007,0.003,0.787,32.0,28.14,0.0,18.0,0.0,0.0,1.65,0.03,-1.0,-0.06,0.0,-2.89,-1.23,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88400,2,walk,walk,8693,,8693.0,20.0,1.0,6.0,2.0,1.47,-0.007,-0.005,0.755,32.0,28.14,0.0,18.0,0.0,0.0,1.69,0.03,-1.0,-0.06,-0.01,-2.8,-1.24,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88420,2,walk,walk,8694,,8694.0,20.0,1.0,6.0,2.0,1.47,-0.007,0.072,0.794,32.0,28.14,0.0,18.0,0.0,0.0,1.73,0.03,-1.0,-0.06,-0.03,-2.68,-1.2,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88420,2,walk,walk,8695,,8695.0,20.0,1.0,6.0,2.0,1.47,-0.007,-0.019,0.75,32.0,28.14,0.0,18.0,0.0,0.0,1.78,0.03,-1.0,-0.06,-0.04,-2.55,-1.11,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88480,2,walk,walk,8696,,8696.0,20.0,1.0,6.0,2.0,1.48,-0.007,-0.033,0.792,32.0,28.14,0.0,18.0,0.0,0.0,1.82,0.03,-1.0,-0.06,-0.06,-2.4,-0.99,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88480,2,walk,walk,8697,,8697.0,20.0,1.0,6.0,2.0,1.49,-0.007,0.096,0.781,32.0,28.14,0.0,18.0,0.0,0.0,1.85,0.03,-1.0,-0.07,-0.06,-2.26,-0.86,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88500,2,walk,walk,8698,,8698.0,20.0,1.0,6.0,2.0,1.5,-0.007,0.084,0.773,32.0,28.14,0.0,18.0,0.0,0.0,1.88,0.03,-1.0,-0.07,-0.07,-2.11,-0.71,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88540,2,walk,walk,8699,,8699.0,20.0,1.0,6.0,2.0,1.51,-0.007,-0.103,0.748,32.0,28.14,0.0,18.0,0.0,0.0,1.91,0.03,-1.0,-0.07,-0.06,-1.98,-0.56,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88540,2,walk,walk,8700,,8700.0,20.0,1.0,6.0,2.0,1.53,-0.007,0.052,0.733,32.0,28.14,0.0,18.0,0.0,0.0,1.94,0.03,-1.0,-0.07,-0.05,-1.86,-0.42,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88560,2,walk,walk,8701,,8701.0,20.0,1.0,6.0,2.0,1.54,-0.007,0.028,0.695,32.0,28.14,0.0,18.0,0.0,0.0,1.96,0.03,-1.0,-0.07,-0.03,-1.74,-0.29,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88580,2,walk,walk,8702,,8702.0,20.0,1.0,6.0,2.0,1.56,-0.006,-0.023,0.777,32.0,28.14,0.0,18.0,0.0,0.0,1.97,0.03,-1.0,-0.07,0.0,-1.64,-0.17,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88600,2,walk,walk,8703,,8703.0,20.0,1.0,6.0,2.0,1.57,-0.006,-0.073,0.776,32.0,28.14,0.0,18.0,0.0,0.0,1.99,0.03,-1.0,-0.07,0.04,-1.55,-0.06,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88600,2,walk,walk,8704,,8704.0,20.0,1.0,6.0,2.0,1.59,-0.006,-0.018,0.744,32.0,28.14,0.0,18.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.09,-1.47,0.04,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88640,2,walk,walk,8705,,8705.0,20.0,1.0,6.0,2.0,1.61,-0.006,-0.017,0.698,32.0,28.14,0.0,18.0,0.0,0.0,2.02,0.04,-1.0,-0.07,0.13,-1.39,0.12,231.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88700,2,walk,walk,8706,,8706.0,20.0,1.0,6.0,2.0,1.62,-0.007,-0.062,0.726,32.0,28.14,0.0,18.0,0.0,0.0,2.03,0.04,-1.0,-0.07,0.17,-1.32,0.2,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88700,2,walk,walk,8707,,8707.0,20.0,1.0,6.0,2.0,1.64,-0.007,-0.08,0.726,32.0,28.14,0.0,18.0,0.0,0.0,2.05,0.04,-1.0,-0.07,0.21,-1.27,0.27,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88700,2,walk,walk,8708,,8708.0,20.0,1.0,6.0,2.0,1.65,-0.006,0.037,0.727,32.0,28.14,0.0,18.0,0.0,0.0,2.06,0.04,-1.0,-0.07,0.24,-1.23,0.34,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88720,2,walk,walk,8709,,8709.0,20.0,1.0,6.0,2.0,1.66,-0.006,0.041,0.733,32.0,28.14,0.0,18.0,0.0,0.0,2.07,0.04,-1.0,-0.07,0.27,-1.19,0.41,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88740,2,walk,walk,8710,,8710.0,20.0,1.0,6.0,2.0,1.68,-0.007,-0.005,0.779,32.0,28.14,0.0,18.0,0.0,0.0,2.08,0.04,-1.0,-0.07,0.29,-1.17,0.47,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88760,2,walk,walk,8711,,8711.0,20.0,1.0,6.0,2.0,1.69,-0.007,-0.003,0.739,32.0,28.14,0.0,18.0,0.0,0.0,2.09,0.04,-1.0,-0.07,0.31,-1.17,0.54,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88780,2,walk,walk,8712,,8712.0,20.0,1.0,6.0,2.0,1.7,-0.007,0.044,0.747,32.0,28.14,0.0,18.0,0.0,0.0,2.09,0.04,-1.0,-0.07,0.33,-1.17,0.59,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88820,2,walk,walk,8713,,8713.0,20.0,1.0,6.0,2.0,1.7,-0.007,0.081,0.748,32.0,28.14,0.0,18.0,0.0,0.0,2.09,0.04,-1.0,-0.07,0.34,-1.18,0.64,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88840,2,walk,walk,8714,,8714.0,20.0,1.0,6.0,2.0,1.71,-0.007,-0.104,0.746,32.0,28.14,0.0,18.0,0.0,0.0,2.09,0.04,-1.0,-0.07,0.36,-1.19,0.68,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88840,2,walk,walk,8715,,8715.0,20.0,1.0,6.0,2.0,1.71,-0.007,0.083,0.755,32.0,28.14,0.0,18.0,0.0,0.0,2.08,0.04,-1.0,-0.07,0.37,-1.2,0.71,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88860,2,walk,walk,8716,,8716.0,20.0,1.0,6.0,2.0,1.72,-0.007,-0.001,0.788,32.0,28.14,0.0,18.0,0.0,0.0,2.07,0.04,-1.0,-0.07,0.38,-1.2,0.72,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88880,2,walk,walk,8717,,8717.0,20.0,1.0,6.0,2.0,1.72,-0.006,0.041,0.762,32.0,28.14,0.0,18.0,0.0,0.0,2.05,0.04,-1.0,-0.07,0.39,-1.21,0.71,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88900,2,walk,walk,8718,,8718.0,20.0,1.0,6.0,2.0,1.72,-0.007,0.006,0.774,32.0,28.14,0.0,18.0,0.0,0.0,2.04,0.04,-1.0,-0.07,0.4,-1.2,0.69,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88920,2,walk,walk,8719,,8719.0,20.0,1.0,6.0,2.0,1.72,-0.007,-0.099,0.78,32.0,28.14,0.0,18.0,0.0,0.0,2.02,0.04,-1.0,-0.07,0.41,-1.19,0.65,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88940,2,walk,walk,8720,,8720.0,20.0,1.0,6.0,2.0,1.72,-0.006,-0.029,0.715,32.0,28.14,0.0,18.0,0.0,0.0,2.01,0.04,-1.0,-0.07,0.42,-1.16,0.6,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
88960,2,walk,walk,8721,,8721.0,20.0,1.0,6.0,2.0,1.72,-0.006,-0.009,0.72,32.0,28.14,0.0,18.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.43,-1.13,0.56,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89000,2,walk,walk,8722,,8722.0,20.0,1.0,6.0,2.0,1.72,-0.007,-0.025,0.778,32.0,28.14,0.0,18.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.43,-1.09,0.53,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89000,2,walk,walk,8723,,8723.0,20.0,1.0,6.0,2.0,1.72,-0.007,-0.088,0.717,32.0,28.14,0.0,18.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.43,-1.05,0.51,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89020,2,walk,walk,8724,,8724.0,20.0,1.0,6.0,2.0,1.71,-0.006,0.037,0.754,32.0,28.14,0.0,18.0,0.0,0.0,2.01,0.04,-1.0,-0.07,0.42,-1.03,0.51,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89040,2,walk,walk,8725,,8725.0,20.0,2.0,6.0,2.0,1.71,-0.006,-0.005,0.739,32.0,28.14,0.0,19.0,0.0,0.0,2.02,0.04,-1.0,-0.07,0.41,-1.03,0.52,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89060,2,walk,walk,8726,,8726.0,20.0,2.0,6.0,2.0,1.71,-0.007,0.009,0.747,32.0,28.14,0.0,19.0,0.0,0.0,2.03,0.04,-1.0,-0.07,0.39,-1.03,0.55,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89080,2,walk,walk,8727,,8727.0,20.0,2.0,6.0,2.0,1.7,-0.007,0.006,0.758,32.0,28.14,0.0,19.0,0.0,0.0,2.04,0.04,-1.0,-0.07,0.37,-1.05,0.58,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89100,2,walk,walk,8728,,8728.0,20.0,2.0,6.0,2.0,1.7,-0.007,-0.002,0.753,32.0,28.14,0.0,19.0,0.0,0.0,2.04,0.04,-1.0,-0.07,0.34,-1.07,0.63,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89120,2,walk,walk,8729,,8729.0,20.0,2.0,6.0,2.0,1.69,-0.007,0.019,0.778,32.0,28.14,0.0,19.0,0.0,0.0,2.04,0.04,-1.0,-0.07,0.32,-1.1,0.67,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89160,2,walk,walk,8730,,8730.0,20.0,2.0,6.0,2.0,1.69,-0.006,0.075,0.74,32.0,28.14,0.0,19.0,0.0,0.0,2.03,0.04,-1.0,-0.07,0.29,-1.13,0.7,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89160,2,walk,walk,8731,,8731.0,20.0,2.0,6.0,2.0,1.69,-0.007,-0.101,0.756,32.0,28.14,0.0,19.0,0.0,0.0,2.03,0.04,-1.0,-0.07,0.28,-1.17,0.72,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89180,2,walk,walk,8732,,8732.0,20.0,2.0,6.0,2.0,1.68,-0.007,0.068,0.763,32.0,28.14,0.0,19.0,0.0,0.0,2.02,0.04,-1.0,-0.07,0.27,-1.19,0.73,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89200,2,walk,walk,8733,,8733.0,20.0,2.0,6.0,2.0,1.68,-0.007,-0.046,0.74,32.0,28.14,0.0,19.0,0.0,0.0,2.01,0.04,-1.0,-0.07,0.26,-1.21,0.73,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89220,2,walk,walk,8734,,8734.0,20.0,2.0,6.0,2.0,1.67,-0.007,-0.032,0.741,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.26,-1.23,0.72,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89240,2,walk,walk,8735,,8735.0,20.0,2.0,6.0,2.0,1.67,-0.006,0.091,0.785,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.03,-1.0,-0.07,0.26,-1.23,0.69,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89260,2,walk,walk,8736,,8736.0,20.0,2.0,6.0,2.0,1.66,-0.007,-0.038,0.753,32.0,28.14,0.0,19.0,0.0,0.0,1.99,0.03,-1.0,-0.07,0.26,-1.23,0.67,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89300,2,walk,walk,8737,,8737.0,20.0,2.0,6.0,2.0,1.66,-0.007,0.046,0.731,32.0,28.14,0.0,19.0,0.0,0.0,1.99,0.03,-1.0,-0.07,0.26,-1.22,0.65,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89300,2,walk,walk,8738,,8738.0,20.0,2.0,6.0,2.0,1.65,-0.007,-0.025,0.734,32.0,28.14,0.0,19.0,0.0,0.0,1.99,0.03,-1.0,-0.07,0.26,-1.22,0.63,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89320,2,walk,walk,8739,,8739.0,20.0,2.0,6.0,2.0,1.65,-0.007,0.037,0.772,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.03,-1.0,-0.07,0.26,-1.22,0.61,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89340,2,walk,walk,8740,,8740.0,20.0,2.0,6.0,2.0,1.64,-0.007,-0.064,0.763,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.26,-1.21,0.6,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89360,2,walk,walk,8741,,8741.0,20.0,2.0,6.0,2.0,1.64,-0.007,-0.009,0.772,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.25,-1.21,0.6,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89380,2,walk,walk,8742,,8742.0,20.0,2.0,6.0,2.0,1.63,-0.007,-0.001,0.746,32.0,28.14,0.0,19.0,0.0,0.0,2.01,0.04,-1.0,-0.07,0.25,-1.2,0.6,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89400,2,walk,walk,8743,,8743.0,20.0,2.0,6.0,2.0,1.63,-0.007,-0.003,0.748,32.0,28.14,0.0,19.0,0.0,0.0,2.01,0.04,-1.0,-0.07,0.24,-1.19,0.6,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89440,2,walk,walk,8744,,8744.0,20.0,2.0,6.0,2.0,1.62,-0.007,-0.104,0.753,32.0,28.14,0.0,19.0,0.0,0.0,2.01,0.04,-1.0,-0.07,0.23,-1.17,0.59,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89460,2,walk,walk,8745,,8745.0,20.0,2.0,6.0,2.0,1.62,-0.007,-0.002,0.758,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.04,-1.0,-0.07,0.23,-1.14,0.59,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89500,2,walk,walk,8746,,8746.0,20.0,2.0,6.0,2.0,1.61,-0.007,-0.092,0.741,32.0,28.14,0.0,19.0,0.0,0.0,2.0,0.03,-1.0,-0.07,0.23,-1.12,0.58,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89500,2,walk,walk,8747,,8747.0,20.0,2.0,6.0,2.0,1.61,-0.006,0.002,0.775,32.0,28.14,0.0,19.0,0.0,0.0,1.99,0.03,-1.0,-0.07,0.24,-1.1,0.56,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89500,2,walk,walk,8748,,8748.0,20.0,2.0,6.0,2.0,1.6,-0.006,0.038,0.761,32.0,28.14,0.0,19.0,0.0,0.0,1.99,0.03,-1.0,-0.07,0.24,-1.08,0.54,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89520,2,walk,walk,8749,,8749.0,20.0,2.0,6.0,2.0,1.6,-0.007,-0.032,0.706,32.0,28.14,0.0,19.0,0.0,0.0,1.98,0.03,-1.0,-0.07,0.25,-1.06,0.52,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89540,2,walk,walk,8750,,8750.0,20.0,2.0,6.0,2.0,1.59,-0.007,-0.003,0.719,32.0,28.14,0.0,19.0,0.0,0.0,1.98,0.03,-1.0,-0.07,0.26,-1.04,0.49,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
89560,2,walk,walk,8751,,8751.0,20.0,2.0,6.0,2.0,1.59,-0.006,-0.014,0.685,32.0,28.14,0.0,19.0,0.0,0.0,1.98,0.03,-1.0,-0.07,0.27,-1.02,0.48,232.0,TESTR,AKR-TESTR-<MAC6>,0.0,1.0,0.0,100.0
