gait_percent,walk_dt_ms_mean,walk_dt_ms_sd,walk_exec_ms_mean,walk_exec_ms_sd,walk_tilt_forward_deg_mean,walk_tilt_forward_deg_sd,walk_pos_rad_mean,walk_pos_rad_sd,walk_vel_rad_s_mean,walk_vel_rad_s_sd,walk_tq_nm_mean,walk_tq_nm_sd,walk_temp_c_mean,walk_temp_c_sd,walk_vbus_v_mean,walk_vbus_v_sd,walk_fb_age_ms_mean,walk_fb_age_ms_sd,walk_typical_stride_ms_mean,walk_typical_stride_ms_sd,walk_effective_step_count_mean,walk_effective_step_count_sd,walk_tilt_accel_deg_mean,walk_tilt_accel_deg_sd,walk_acc_x_mean,walk_acc_x_sd,walk_acc_y_mean,walk_acc_y_sd,walk_acc_z_mean,walk_acc_z_sd,walk_gyr_x_mean,walk_gyr_x_sd,walk_gyr_y_mean,walk_gyr_y_sd,walk_gyr_z_mean,walk_gyr_z_sd,cfg_assist_pct_mean,cfg_assist_pct_sd,ankle_joint_angle_deg_mean,ankle_joint_angle_deg_sd,leg_tilt_angle_deg_mean,leg_tilt_angle_deg_sd,foot_tilt_angle_deg_mean,foot_tilt_angle_deg_sd
0.0,20.0,0.0,0.0,0.0,-5.775,1.6051323932934634,0.0855,0.10960155108391488,-5.7059999999999995,1.1327850634608487,-3.0460000000000003,0.32244069222106564,33.0,0.0,28.265,0.02121320343559723,19.0,0.0,0.0,0.0,2.5,0.7071067811865476,8.185,0.6576093065034896,0.14,0.014142135623730944,-0.96,0.028284271247461926,-0.15000000000000002,0.014142135623730944,-22.25,1.5839191898578677,-16.645,5.946768029778866,2.815,0.03535533905932725,100.0,0.0,-4.8987891483685395,6.279706305195816,-5.775,1.6051323932934634,0.8762108516314608,4.674573911902353
1.0,20.0,0.0,0.0,0.0,-6.0136,1.5041575449400242,0.0023200000000000026,0.13480283676540342,-6.4204,0.8210923943138196,-2.1559,0.1893631960017576,33.0,0.0,28.265,0.02121320343559723,19.0,0.0,0.0,0.0,2.5,0.7071067811865476,6.0786,0.3979596964517891,0.1048,0.007353910524340099,-0.9814,0.026304372260139576,-0.1312,0.02998132752230962,-20.511000000000003,1.8398918446473969,-19.773799999999998,6.867703901596225,3.4386,0.14340125522463204,100.0,0.0,-0.13292620847035108,7.723633613048581,-6.0136,1.5041575449400242,5.880673791529649,6.219476068108558
2.0,20.0,0.0,0.0,0.0,-6.1795,1.399364319968177,-0.12595,0.20796010434696366,-22.91379,13.935957428472578,-0.7855100000000002,1.11087889537969,33.0,0.0,28.2357,0.02022325394193586,15.59,2.248599564173221,0.0,0.0,2.5,0.7071067811865476,4.4816,0.01640487732352798,0.0785,0.0021213203435596446,-1.0039,0.0369109739779378,-0.11739999999999999,0.038749451609022795,-18.9904,2.404728741459211,-21.9132,7.264532227198116,5.3309,1.4977935839093448,100.0,0.0,7.216403429672719,11.915236286181221,-6.1795,1.399364319968177,13.39590342967272,10.515871966213044
3.0,20.0,0.0,0.0,0.0,-6.303,1.3053191180703667,-0.1653,0.14806815998046308,-10.01006,18.625277469267402,-0.3821400000000002,0.5404275707252548,33.0,0.0,28.1798,0.0002828427124739598,14.260000000000002,0.3676955262170057,0.0,0.0,2.5,0.7071067811865476,3.2274000000000003,0.3498764353311038,0.054000000000000006,0.005656854249492385,-1.0146,0.03592102448427666,-0.10360000000000001,0.047517575695735996,-17.5806,3.0979762297345017,-23.1148,6.739010467420273,7.8526,3.4894305437993753,100.0,0.0,9.470992353512509,8.483680647148413,-6.303,1.3053191180703667,15.773992353512508,7.178361529078045
4.0,20.0,0.0,0.1766666666666666,0.22156012477178494,-6.448833333333333,1.4455619630056986,-0.25481333333333334,0.0026210091355981535,1.31209,1.647431520944042,0.0,0.0,33.0,0.0,28.18,0.0,13.176666666666666,1.6357736871448807,0.0,0.0,2.5,0.7071067811865476,0.2826333333333333,3.2866794594071522,0.0013666666666666688,0.059349829167590885,-1.0434333333333332,0.004572623851672975,-0.08823333333333333,0.030499872495179745,-14.374566666666666,0.5073726857273877,-27.842399999999998,0.10238906191581211,13.1368,2.30064262326855,100.0,0.0,14.599728563660218,0.150172761535006,-6.448833333333333,1.4455619630056986,21.048561896993554,1.295389201470692
5.0,20.0,0.0,0.5333333333333333,0.18856180831641264,-6.481666666666666,1.4259986753928708,-0.24776666666666666,0.006269680126520698,0.9627999999999999,1.1754943130445166,0.0,0.0,33.0,0.0,28.18,0.0,13.533333333333333,1.6027753706895072,0.0,0.0,2.5,0.7071067811865476,-0.20233333333333325,3.4445528334200683,-0.007666666666666669,0.06269680126520721,-1.0486666666666666,0.006599663291074502,-0.08466666666666667,0.03016988933062602,-13.626333333333333,0.6368675075886834,-28.308,0.9164103884177651,14.336,2.3136533880423826,100.0,0.0,14.195984304024698,0.35922621014668393,-6.481666666666666,1.4259986753928708,20.67765097069136,1.7852248855395554
6.0,20.0,0.0,0.8899999999999999,0.1555634918610406,-6.5945,1.2932983027901952,-0.23922,0.017281689732199214,0.033010000000000005,0.11739386781259062,0.0,0.0,33.0,0.0,28.16,0.028284271247461298,13.89,1.5697770542341358,0.0,0.0,2.5,0.7071067811865476,-1.4022999999999997,2.591263510336222,-0.026699999999999998,0.05190163773909258,-1.0639,0.022768838354206837,-0.0761,0.036910973977937786,-10.848099999999999,2.104491202167403,-27.3086,3.8022545837963024,17.6052,0.6007579212960925,100.0,0.0,13.706296375119553,0.990167884509584,-6.5945,1.2932983027901952,20.300796375119553,2.28346618729978
7.0,20.0,0.0,0.8400000000000002,0.22627416997969493,-6.6548,1.237154024363983,-0.23886000000000002,0.015358359287371805,0.1298599999999999,0.23738988857994758,0.0,0.0,33.0,0.0,28.18,0.0,13.84,1.6404877323527904,0.0,0.0,2.5,0.7071067811865476,-2.2459999999999996,2.3843640661610377,-0.043199999999999995,0.04695189027078675,-1.0682,0.01668772003600257,-0.0784,0.026021529547664957,-8.6054,3.656307744159401,-25.6822,7.710575184770591,18.4454,0.03478965363437744,100.0,0.0,13.685669894494843,0.8799691674119551,-6.6548,1.237154024363983,20.340469894494845,2.1171231917759368
8.0,20.0,0.0,1.0,0.0,-6.6854000000000005,1.252144688125138,-0.23186,0.005458864350760131,0.31815,0.5086219077074836,0.0,0.0,33.0,0.0,28.18,0.0,14.0,1.4142135623730951,0.0,0.0,2.5,0.7071067811865476,-3.1001000000000003,3.2174772757550287,-0.0577,0.06038691911333116,-1.08,0.0,-0.0775,0.017677669529663684,-6.6216,1.699319016547511,-25.9574,9.754396625112182,18.9334,1.0796106335156217,100.0,0.0,13.284599437903267,0.31276988823297747,-6.6854000000000005,1.252144688125138,19.96999943790327,1.5649145763581156
9.0,20.0,0.0,1.0,0.0,-6.6992,1.2433765640384251,-0.23053,0.003577960312803917,0.25370000000000004,0.42242559108084354,0.0,0.0,33.0,0.0,28.18,0.0,14.0,1.4142135623730951,0.0,0.0,2.5,0.7071067811865476,-3.3048,3.132200197943931,-0.0621,0.059538390975907296,-1.08,0.0,-0.08,0.014142135623730944,-6.004300000000001,1.6748531219184564,-25.3002,10.479605339897109,18.578200000000002,1.0015460448726254,100.0,0.0,13.208396051150867,0.20500202518897315,-6.6992,1.2433765640384251,19.90759605115087,1.4483785892273984
