cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
12,77.0,1,20.0,0.0,1,5,21.599200000000003,-0.0680800000000003,-3.6232000000000197,-0.09971000000000806,37.0,26.7014,0,0,17.039999999999985,1685.0,7.0,12.867499999999996,-0.2052999999999999,-0.9103999999999999,-0.08019999999999994,3.4960999999999993,-40.576599999999985,35.780999999999956,0,1,1,100.0
12,78.0,1,20.0,0.0,1,5,21.998800000000003,-0.10212000000000021,-5.798800000000013,-0.9799400000000054,37.0,26.6496,0,0,15.55999999999999,1685.0,7.0,12.404999999999998,-0.19419999999999993,-0.8956,-0.07279999999999996,3.4553999999999996,-39.22239999999999,30.933999999999973,0,1,1,100.0
12,79.0,1,20.0,0.0,1,5,23.7084,-0.24374000000000018,-4.854139999999996,-2.5784600000000015,37.0,26.53,0,0,15.0,1685.0,7.0,10.411799999999996,-0.15079999999999996,-0.8361999999999999,-0.05539999999999998,2.522199999999998,-30.87679999999999,10.261199999999972,0,1,1,100.0
12,80.0,1,20.0,0.0,1,5,24.466,-0.28940000000000005,-3.1932,-3.2124,37.0,26.522000000000002,0,0,13.8,1685.0,7.0,9.591999999999999,-0.136,-0.814,-0.048,1.75,-26.464,0.7719999999999998,0,1,1,100.0
12,81.0,1,20.0,0.0,1,6,25.1912,-0.32047999999999993,-1.1256400000000064,-4.057479999999997,37.0,26.4924,0,0,9.360000000000014,1685.0,7.0,8.896400000000002,-0.12120000000000004,-0.7918000000000001,-0.040600000000000025,0.751000000000003,-21.964800000000015,-8.803599999999971,0,1,1,100.0
12,82.0,1,20.0,0.0,1,6,25.862000000000005,-0.32572000000000007,-0.31335999999999353,-4.434720000000003,36.31999999999999,26.49,0,0,9.0,1685.0,7.0,8.438799999999995,-0.11319999999999993,-0.7832,-0.04,-0.4996000000000118,-17.71039999999996,-18.56960000000009,0,1,1,100.0
12,83.0,1,20.0,0.0,1,6,26.486000000000004,-0.32574,0.10382000000000124,-4.58336,36.0,26.49,0,0,9.0,1685.0,7.0,8.1954,-0.11,-0.78,-0.04,-1.9362000000000097,-13.704399999999977,-28.474200000000064,0,1,1,100.0
12,84.0,1,20.0,0.0,1,6,27.0036,-0.32384,0.23955999999999972,-4.57496,36.08,26.49,0,0,9.0,1685.0,7.0,8.1472,-0.11080000000000001,-0.7808,-0.04080000000000001,-3.352000000000003,-10.318399999999993,-37.40680000000002,0,1,1,100.0
12,85.0,1,20.0,0.0,1,6,27.2515,-0.3231,0.1404,-4.51465,36.45,26.49,0,0,9.0,1685.0,7.0,8.273,-0.1145,-0.7845,-0.044500000000000005,-4.24,-8.5535,-42.4795,0,1,1,100.0
12,86.0,1,20.0,0.0,1,6,27.4994,-0.32236000000000004,0.041240000000000304,-4.45434,36.82,26.49,0,0,9.0,1685.0,7.0,8.3988,-0.11819999999999999,-0.7882,-0.04819999999999999,-5.127999999999997,-6.788600000000005,-47.552199999999985,0,1,1,100.0
12,87.0,1,20.0,0.0,1,6,27.821400000000004,-0.322,-0.0035799999999999383,-4.4136,37.0,26.49,0,0,9.0,1685.0,7.0,8.737400000000004,-0.12380000000000006,-0.7976000000000002,-0.05,-6.529000000000017,-4.132599999999967,-55.1652000000001,0,1,1,100.0
12,88.0,1,20.0,0.0,1,6,28.556400000000004,-0.322,-0.004759999999999762,-4.3741200000000005,36.0,26.49,0,0,9.0,1685.0,7.0,10.340400000000004,-0.15360000000000013,-0.8448000000000001,-0.06,-10.993600000000011,4.586800000000026,-77.96480000000005,0,1,1,100.0
12,89.0,1,20.0,0.0,1,6,28.7192,-0.322,0.033720000000000125,-4.39336,36.0,26.49,0,0,9.0,1685.0,7.0,11.206200000000003,-0.17580000000000007,-0.8744000000000001,-0.06,-12.865800000000005,8.760400000000013,-86.87440000000002,0,1,1,100.0
12,90.0,1,20.0,0.0,1,6,28.768,-0.3202,0.1274,-4.5434,36.6,26.49,0,0,9.0,1685.0,7.0,12.144,-0.19799999999999998,-0.904,-0.066,-14.63,13.120000000000001,-95.022,0,1,1,100.0
12,91.0,1,20.0,0.0,1,6,28.7545,-0.31798,0.22256999999999974,-4.68418,37.0,26.4849,0,0,9.0,1685.0,7.0,12.8929,-0.21509999999999996,-0.9251,-0.0717,-15.918499999999998,16.504699999999993,-100.88719999999999,0,1,1,100.0
12,92.0,1,20.0,0.0,1,6,28.698999999999998,-0.31576,0.3043400000000008,-4.778160000000001,37.0,26.4738,0,0,9.0,1685.0,7.0,13.399800000000004,-0.2262000000000001,-0.9362000000000001,-0.07540000000000004,-16.677000000000007,18.69140000000002,-104.27640000000002,0,1,1,100.0
12,93.0,1,20.0,0.0,1,6,28.6435,-0.31354,0.3861100000000005,-4.87214,37.0,26.4627,0,0,9.0,1685.0,7.0,13.906700000000003,-0.23730000000000007,-0.9473,-0.07910000000000003,-17.435500000000005,20.878100000000014,-107.66560000000001,0,1,1,100.0
12,94.0,1,20.0,0.0,1,6,27.9832,-0.29191999999999996,1.1899600000000004,-5.844520000000001,37.0,26.3808,0,0,9.0,1685.0,7.0,16.397200000000005,-0.29800000000000015,-1.0068000000000001,-0.08560000000000002,-19.914000000000005,29.52440000000001,-118.62160000000002,0,1,1,100.0
12,95.0,1,20.0,0.0,1,6,27.6405,-0.2819,1.17425,-5.98385,37.0,26.3455,0,0,9.0,1685.0,7.0,17.38,-0.326,-1.0245,-0.09,-20.5145,32.195,-121.263,0,1,1,100.0
12,96.0,1,20.0,0.0,1,6,27.370399999999997,-0.2767199999999999,1.009599999999998,-5.98348,37.0,26.334400000000002,0,0,9.0,1685.0,7.0,18.046000000000006,-0.34080000000000016,-1.0356,-0.09,-20.747600000000006,33.63800000000002,-122.23240000000001,0,1,1,100.0
12,97.0,1,20.0,0.0,1,6,27.100299999999997,-0.27153999999999995,0.8449499999999985,-5.98311,37.0,26.3233,0,0,9.0,1685.0,7.0,18.712000000000007,-0.35560000000000014,-1.0467000000000002,-0.09,-20.980700000000002,35.08100000000001,-123.2018,0,1,1,100.0
12,98.0,1,20.0,0.0,1,6,26.783399999999997,-0.26766,0.7374999999999995,-6.01602,37.0,26.3096,0,0,9.0,1685.0,7.0,19.437800000000006,-0.3730000000000001,-1.0578,-0.09,-21.070800000000002,36.31080000000001,-123.40419999999999,0,1,1,100.0
12,99.0,1,20.0,0.0,3,7,26.4467,-0.26433,0.6542499999999998,-6.06301,37.0,26.294800000000002,0,0,9.0,1685.0,7.0,20.188900000000004,-0.3915,-1.0689000000000002,-0.09,-21.1004,37.4504,-123.2821,0,1,1,100.0
12,100.0,1,20.0,0.0,3,7,26.11,-0.261,0.571,-6.11,37.0,26.28,0,0,9.0,1685.0,7.0,20.94,-0.41,-1.08,-0.09,-21.13,38.59,-123.16,0,1,1,100.0
13,0.0,1,20.0,0.0,0,1,1.87,-0.026,-0.218,-1.226,37.0,26.84,0,0,19.0,1685.0,7.0,13.18,-0.25,-1.08,-0.12,-8.34,-0.84,-2.49,0,1,1,100.0
13,1.0,1,20.0,0.0,0,1,1.0375,-0.0275,-0.22925,-0.92075,37.0,26.84,0,0,19.0,1685.0,7.0,12.16,-0.2275,-1.0725,-0.12,-8.084999999999999,-2.2350000000000003,0.4199999999999999,0,1,1,100.0
13,2.0,1,20.0,0.0,0,1,-0.665,-0.028,-0.233,-0.819,37.0,26.84,0,0,49.0,1685.0,7.0,10.030000000000001,-0.19,-1.06,-0.13,-7.61,-4.71,6.0649999999999995,0,1,1,100.0
13,3.0,1,20.0,0.0,0,1,-1.1925000000000001,-0.028,-0.233,-0.819,37.0,26.84,0,0,61.5,1685.0,7.0,9.345,-0.1775,-1.05875,-0.13,-7.4775,-5.35625,7.7475000000000005,0,1,1,100.0
13,4.0,1,20.0,0.0,0,1,-1.47,-0.028,-0.233,-0.819,37.0,26.84,0,0,69.0,1685.0,7.0,8.97,-0.16999999999999998,-1.0550000000000002,-0.13,-7.41,-5.645,8.64,0,1,1,100.0
13,5.0,1,20.0,0.0,0,1,-1.7475,-0.028,-0.233,-0.819,37.0,26.84,0,0,76.5,1685.0,7.0,8.595,-0.1625,-1.05125,-0.13,-7.3425,-5.93375,9.5325,0,1,1,100.0
13,6.0,1,20.0,0.0,0,1,-2.725,-0.054,-3.0055,0.0,37.0,26.88,0,0,17.0,1685.0,7.0,7.175000000000001,-0.13,-1.045,-0.14,-7.06,-6.5600000000000005,12.97,0,1,1,100.0
13,7.0,1,20.0,0.0,0,1,-3.0825,-0.061,-0.5275000000000001,0.0,37.0,26.869999999999997,0,0,15.0,1685.0,7.0,6.6075,-0.1175,-1.04,-0.14250000000000002,-6.915,-6.6425,14.415000000000001,0,1,1,100.0
13,8.0,1,20.0,0.0,0,1,-3.39,-0.067,-0.472,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,6.09,-0.11,-1.04,-0.15,-6.75,-6.62,15.78,0,1,1,100.0
13,9.0,1,20.0,0.0,0,1,-3.6149999999999998,-0.073,-0.4975,0.0,37.0,26.87,0,0,15.0,1685.0,7.0,5.6625,-0.10250000000000001,-1.0325,-0.15,-6.5475,-6.4925,17.04,0,1,1,100.0
13,10.0,1,20.0,0.0,0,1,-3.79,-0.0775,-0.3955,0.0,37.0,26.88,0,0,15.0,1685.0,7.0,5.295,-0.095,-1.03,-0.155,-6.305000000000001,-6.32,18.220000000000002,0,1,1,100.0
13,11.0,1,20.0,0.0,0,1,-3.92,-0.08075,-0.25475,0.0,37.0,26.869999999999997,0,0,15.0,1685.0,7.0,4.9825,-0.0875,-1.03,-0.16,-6.0225,-6.117500000000001,19.302500000000002,0,1,1,100.0
13,12.0,1,20.0,0.0,0,1,-4.01,-0.083,-0.164,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.72,-0.08,-1.03,-0.16,-5.7,-5.9,20.27,0,1,1,100.0
13,13.0,1,20.0,0.0,0,1,-4.0325,-0.086,-0.24275000000000002,0.0,37.0,26.87,0,0,15.0,1685.0,7.0,4.5475,-0.08,-1.0225,-0.16,-5.325,-5.6825,21.0575,0,1,1,100.0
13,14.0,1,20.0,0.0,0,1,-4.02,-0.089,-0.272,0.0,37.0,26.88,0,0,15.0,1685.0,7.0,4.425000000000001,-0.08,-1.02,-0.165,-4.91,-5.4799999999999995,21.73,0,1,1,100.0
13,15.0,1,20.0,0.0,0,1,-3.9725,-0.09225,-0.29000000000000004,0.0,37.0,26.869999999999997,0,0,15.0,1685.0,7.0,4.3525,-0.08,-1.02,-0.17,-4.4625,-5.29,22.2925,0,1,1,100.0
13,16.0,1,20.0,0.0,0,1,-3.89,-0.096,-0.335,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.33,-0.08,-1.02,-0.17,-3.99,-5.11,22.75,0,1,1,100.0
13,17.0,1,20.0,0.0,0,1,-3.83,-0.09825,-0.346625,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.3525,-0.08,-1.02,-0.17,-3.73875,-5.03125,22.91875,0,1,1,100.0
13,18.0,1,20.0,0.0,0,1,-3.77,-0.10049999999999999,-0.35825,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.375,-0.08,-1.02,-0.17,-3.4875,-4.952500000000001,23.0875,0,1,1,100.0
13,19.0,1,20.0,0.0,0,1,-3.4425,-0.11025,-0.43825000000000003,0.0,37.0,26.869999999999997,0,0,15.0,1685.0,7.0,4.577500000000001,-0.08,-1.01,-0.18,-2.4425,-4.66,23.6025,0,1,1,100.0
13,20.0,1,20.0,0.0,0,1,-3.24,-0.114,-0.358,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.72,-0.08,-1.01,-0.18,-1.91,-4.54,23.79,0,1,1,100.0
13,21.0,1,20.0,0.0,0,1,-3.1275,-0.11625,-0.4225,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.81375,-0.08375,-1.01,-0.18,-1.6512499999999999,-4.48375,23.857499999999998,0,1,1,100.0
13,22.0,1,20.0,0.0,0,1,-3.015,-0.1185,-0.487,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,4.9075,-0.0875,-1.01,-0.18,-1.3925,-4.427499999999999,23.924999999999997,0,1,1,100.0
13,23.0,1,20.0,0.0,0,1,-2.8525,-0.122,-0.5515,0.0,37.0,26.85,0,0,15.0,1685.0,7.0,5.0424999999999995,-0.09,-1.01,-0.18,-1.0574999999999999,-4.3549999999999995,24.0075,0,1,1,100.0
13,24.0,1,20.0,0.0,0,1,-2.22,-0.136,-0.43,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,5.57,-0.1,-1.01,-0.18,0.03,-4.07,24.28,0,1,1,100.0
13,25.0,1,20.0,0.0,0,1,-1.9125,-0.14049999999999999,-0.39625,0.0,37.0,26.84,0,0,15.0,1685.0,7.0,5.825,-0.1,-1.0025,-0.18,0.43499999999999994,-3.935,24.4075,0,1,1,100.0
13,26.0,1,20.0,0.0,0,1,-1.705,-0.14375,-0.434,0.0,37.0,26.85,0,0,15.0,1685.0,7.0,6.0,-0.10250000000000001,-1.0,-0.18,0.695,-3.845,24.4925,0,1,1,100.0
13,27.0,1,20.0,0.0,0,1,-1.5474999999999999,-0.146375,-0.5075,0.0,37.0,26.865,0,0,15.0,1685.0,7.0,6.135,-0.10625,-1.0,-0.18,0.8825000000000001,-3.7775,24.556250000000002,0,1,1,100.0
13,28.0,1,20.0,0.0,0,1,-0.94,-0.159,-0.387,0.0,37.0,26.84,0,0,9.0,1685.0,7.0,6.63,-0.12,-1.0,-0.18,1.51,-3.52,24.84,0,1,1,100.0
13,29.0,1,20.0,0.0,0,1,-0.595,-0.1635,-0.35775,0.0,37.0,26.84,0,0,9.0,1685.0,7.0,6.9075,-0.12,-1.0,-0.18,1.81,-3.3925,25.0425,0,1,1,100.0
13,30.0,1,20.0,0.0,0,1,-0.245,-0.1675,-0.4105,0.0,37.0,26.86,0,0,9.0,1685.0,7.0,7.1850000000000005,-0.125,-1.0,-0.18,2.0949999999999998,-3.2750000000000004,25.27,0,1,1,100.0
13,31.0,1,20.0,0.0,0,1,0.1125,-0.17200000000000001,-0.50225,0.0,37.0,26.869999999999997,0,0,9.0,1685.0,7.0,7.465,-0.1325,-1.0,-0.18,2.37,-3.1675,25.5325,0,1,1,100.0
13,32.0,1,20.0,0.0,0,1,0.48,-0.178,-0.59,0.0,37.0,26.84,0,0,9.0,1685.0,7.0,7.75,-0.14,-1.0,-0.18,2.64,-3.07,25.84,0,1,1,100.0
13,33.0,1,20.0,0.0,0,1,0.855,-0.184,-0.4505,0.0,37.0,26.84,0,0,9.0,1685.0,7.0,8.05,-0.14,-1.0,-0.18,2.9175,-2.98,26.2375,0,1,1,100.0
13,34.0,1,20.0,0.0,0,1,1.23,-0.1885,-0.4005,0.0,37.0,26.86,0,0,9.0,1685.0,7.0,8.355,-0.145,-1.0,-0.18,3.21,-2.915,26.69,0,1,1,100.0
13,35.0,1,20.0,0.0,0,1,1.6075,-0.1925,-0.43700000000000006,0.0,37.0,26.869999999999997,0,0,9.0,1685.0,7.0,8.6725,-0.1525,-1.0,-0.18,3.5225,-2.88,27.1875,0,1,1,100.0
13,36.0,1,20.0,0.0,6,2,1.99,-0.197,-0.557,0.0,37.0,26.84,0,0,9.0,1685.0,7.0,9.01,-0.16,-1.0,-0.18,3.86,-2.88,27.72,0,1,1,100.0
13,37.0,1,20.0,0.0,6,2,2.38,-0.20075,-0.9575,0.07575000000000001,37.0,26.787499999999998,0,0,15.75,1685.0,7.0,9.370000000000001,-0.1675,-1.0,-0.18,4.235,-2.985,28.275000000000002,0,1,1,100.0
13,38.0,1,20.0,0.0,6,2,2.775,-0.1945,0.03499999999999995,1.21,37.0,26.735,0,0,16.5,1685.0,7.0,9.76,-0.175,-1.0,-0.18,4.615,-3.23,28.695,0,1,1,100.0
13,39.0,1,20.0,0.0,6,2,3.1725,-0.18275,1.1755,2.4295,37.0,26.682499999999997,0,0,15.0,1685.0,7.0,10.1725,-0.1825,-1.0,-0.18,4.9975,-3.6075,28.919999999999998,0,1,1,100.0
13,40.0,1,20.0,0.0,6,2,3.57,-0.17,1.219,2.761,37.0,26.63,0,0,15.0,1685.0,7.0,10.6,-0.19,-1.0,-0.18,5.38,-4.11,28.89,0,1,1,100.0
13,41.0,1,20.0,0.0,6,2,3.975,-0.16025,0.832,3.17875,37.0,26.6075,0,0,15.0,1685.0,7.0,11.02,-0.1975,-1.0,-0.17250000000000001,5.7475000000000005,-4.755,28.47,0,1,1,100.0
13,42.0,1,20.0,0.0,6,2,4.245,-0.15575,0.5815,3.3897500000000003,37.0,26.6075,0,0,15.0,1685.0,7.0,11.285,-0.2025,-1.0,-0.17,5.995,-5.205,28.115,0,1,1,100.0
13,43.0,1,20.0,0.0,6,2,4.447500000000001,-0.15387499999999998,0.39925,3.497375,37.0,26.61875,0,0,15.0,1685.0,7.0,11.4725,-0.20625,-1.0,-0.17,6.1825,-5.5575,27.7925,0,1,1,100.0
13,44.0,1,20.0,0.0,6,2,5.2,-0.149,0.296,3.473,37.0,26.63,0,0,15.0,1685.0,7.0,12.09,-0.21,-1.0,-0.17,6.9,-6.84,26.57,0,1,1,100.0
13,45.0,1,20.0,0.0,6,2,5.62,-0.1445,0.3515,3.257,37.0,26.63,0,0,15.0,1685.0,7.0,12.345,-0.2175,-1.0,-0.17,7.3425,-7.47,26.0,0,1,1,100.0
13,46.0,1,20.0,0.0,6,2,6.04,-0.13999999999999999,0.3835,3.1830000000000003,37.0,26.65,0,0,15.0,1685.0,7.0,12.559999999999999,-0.225,-1.005,-0.17,7.815,-8.04,25.6,0,1,1,100.0
13,47.0,1,20.0,0.0,6,2,6.4575000000000005,-0.13525,0.42775,3.10525,37.0,26.67,0,0,14.75,1685.0,7.0,12.7375,-0.23,-1.01,-0.17,8.315,-8.545,25.395,0,1,1,100.0
13,48.0,1,20.0,0.0,6,2,6.87,-0.13,0.52,2.878,37.0,26.67,0,0,14.0,1685.0,7.0,12.88,-0.23,-1.01,-0.17,8.84,-8.98,25.41,0,1,1,100.0
13,49.0,1,20.0,0.0,6,2,7.29,-0.124,0.5965,2.665,37.0,26.6925,0,0,14.0,1685.0,7.0,12.9775,-0.2375,-1.0175,-0.17,9.4025,-9.34,25.8225,0,1,1,100.0
13,50.0,1,20.0,0.5,6,2,7.71,-0.11649999999999999,0.7434999999999999,2.41,37.0,26.7,0,0,14.5,1685.0,7.0,13.065,-0.24,-1.025,-0.17,9.965,-9.665,26.495,0,1,1,100.0
13,51.0,1,20.0,1.0,6,2,8.13,-0.108,0.84575,2.17325,37.0,26.71,0,0,15.0,1685.0,7.0,13.145,-0.24,-1.0325,-0.1675,10.52,-9.9575,27.4225,0,1,1,100.0
13,52.0,1,20.0,1.0,6,2,8.55,-0.099,0.788,2.015,37.0,26.74,0,0,15.0,1685.0,7.0,13.22,-0.24,-1.04,-0.16,11.06,-10.22,28.6,0,1,1,100.0
13,53.0,1,20.0,1.0,6,2,8.9625,-0.08925,0.90125,1.67375,37.0,26.7625,0,0,15.0,1685.0,7.0,13.295,-0.2475,-1.04,-0.16,11.54,-10.452499999999999,30.13,0,1,1,100.0
13,54.0,1,20.0,1.0,6,2,9.375,-0.079,0.939,1.3545,37.0,26.79,0,0,15.0,1685.0,7.0,13.38,-0.25,-1.045,-0.16,11.96,-10.68,31.875,0,1,1,100.0
13,55.0,1,20.0,1.0,6,2,9.790000000000001,-0.06799999999999999,0.9927499999999999,1.07575,37.0,26.81,0,0,15.0,1685.0,7.0,13.48,-0.2525,-1.0525,-0.1575,12.315000000000001,-10.9075,33.824999999999996,0,1,1,100.0
13,56.0,1,20.0,1.0,6,2,10.21,-0.056,1.154,0.856,37.0,26.81,0,0,15.0,1685.0,7.0,13.6,-0.26,-1.06,-0.15,12.6,-11.14,35.97,0,1,1,100.0
13,57.0,1,20.0,1.0,6,2,10.6225,-0.04475,0.94475,0.62875,37.0,26.81,0,0,15.0,1685.0,7.0,13.75,-0.26,-1.06,-0.15,12.7275,-11.4325,38.4225,0,1,1,100.0
13,58.0,1,20.0,1.0,6,2,11.04,-0.0335,0.8945,0.36950000000000005,37.0,26.825,0,0,15.0,1685.0,7.0,13.935,-0.265,-1.065,-0.14500000000000002,12.715,-11.83,41.105,0,1,1,100.0
13,59.0,1,20.0,1.0,6,2,11.4625,-0.023,0.85675,0.14325000000000002,37.0,26.84,0,0,15.0,1685.0,7.0,14.1525,-0.2725,-1.07,-0.14,12.545,-12.335,44.012499999999996,0,1,1,100.0
13,60.0,1,20.0,1.0,6,2,11.89,-0.014,0.685,0.015,37.0,26.84,0,0,15.0,1685.0,7.0,14.4,-0.28,-1.07,-0.14,12.2,-12.95,47.14,0,1,1,100.0
13,61.0,1,20.0,1.0,6,2,12.325000000000001,-0.005750000000000002,0.4675,-0.16649999999999998,37.0,26.84,0,0,11.25,1685.0,7.0,14.692499999999999,-0.28,-1.0775000000000001,-0.14,11.585,-13.76,50.6275,0,1,1,100.0
13,62.0,1,20.0,1.0,6,2,12.77,2.168404344971009e-19,0.4525,-0.34700000000000003,37.0,26.84,0,0,10.0,1685.0,7.0,15.024999999999999,-0.29,-1.08,-0.14,10.815000000000001,-14.71,54.335,0,1,1,100.0
13,63.0,1,20.0,1.0,6,2,13.225,0.005,0.53675,-0.539,37.0,26.84,0,0,10.0,1685.0,7.0,15.3925,-0.3025,-1.0825,-0.1375,9.93,-15.785,58.2175,0,1,1,100.0
13,64.0,1,20.0,1.0,6,2,13.69,0.011,0.617,-0.755,37.0,26.84,0,0,10.0,1685.0,7.0,15.79,-0.31,-1.09,-0.13,8.97,-16.97,62.23,0,1,1,100.0
13,65.0,1,20.0,1.0,6,2,14.1775,0.01775,0.5690000000000001,-0.851,37.0,26.84,0,0,10.0,1685.0,7.0,16.225,-0.3175,-1.0975000000000001,-0.13,8.0325,-18.275000000000002,66.2275,0,1,1,100.0
13,66.0,1,20.0,1.0,6,2,14.684999999999999,0.022500000000000003,0.34950000000000003,-0.811,37.0,26.84,0,0,10.0,1685.0,7.0,16.66,-0.33,-1.1,-0.13,7.215,-19.615000000000002,69.995,0,1,1,100.0
13,67.0,1,20.0,1.0,6,2,15.12,0.024875,0.08399999999999999,-0.700875,37.0,26.84,0,0,10.0,1685.0,7.0,17.01625,-0.34125,-1.1,-0.12875,6.63125,-20.75625,72.9025,0,1,1,100.0
13,68.0,1,20.0,1.0,6,2,15.39,0.0245,-0.10200000000000001,-0.5865,37.0,26.84,0,0,10.0,1685.0,7.0,17.215,-0.345,-1.1,-0.125,6.3950000000000005,-21.465,74.32,0,1,1,100.0
13,69.0,1,20.0,1.0,6,2,15.66,0.024125,-0.288,-0.472125,37.0,26.84,0,0,10.0,1685.0,7.0,17.41375,-0.34875,-1.1,-0.12125,6.15875,-22.17375,75.7375,0,1,1,100.0
13,70.0,1,20.0,1.0,6,2,16.93,0.018,-0.303,-0.314,37.0,26.84,0,0,10.0,1685.0,7.0,17.995,-0.35,-1.08,-0.11499999999999999,6.035,-25.37,78.025,0,1,1,100.0
13,71.0,1,20.0,0.875,6,2,17.44875,0.01525,-0.288125,-0.252125,37.0,26.84,0,0,9.875,1685.0,7.0,18.095000000000002,-0.34875,-1.0675000000000001,-0.11,6.23625,-26.57,77.49375,0,1,1,100.0
13,72.0,1,20.0,0.5,6,2,17.775000000000002,0.013,-0.3785,-0.11749999999999998,37.0,26.84,0,0,9.5,1685.0,7.0,18.080000000000002,-0.34500000000000003,-1.06,-0.11,6.465,-27.23,76.39500000000001,0,1,1,100.0
13,73.0,1,20.0,0.12499999999999994,6,2,18.10125,0.01075,-0.468875,0.017125000000000026,37.0,26.84,0,0,9.125,1685.0,7.0,18.064999999999998,-0.34125,-1.0525,-0.11,6.69375,-27.89,75.29625,0,1,1,100.0
13,74.0,1,20.0,0.0,6,2,19.61,-0.004499999999999999,-0.762,0.665,37.0,26.84,0,0,9.0,1685.0,7.0,17.405,-0.315,-1.005,-0.095,8.135,-29.595,65.32000000000001,0,1,1,100.0
13,75.0,1,20.0,0.0,6,2,20.215,-0.011375,-0.6920000000000001,0.78275,37.0,26.84,0,0,9.0,1693.5,7.125,16.96125,-0.29625,-0.985,-0.08875,8.7675,-29.7475,59.96625,0,1,1,100.0
13,76.0,1,20.0,0.0,6,2,20.59,-0.0155,-0.767,0.89,37.0,26.84,0,0,9.0,1719.0,7.5,16.604999999999997,-0.28500000000000003,-0.97,-0.08499999999999999,9.15,-29.53,56.05500000000001,0,1,1,100.0
13,77.0,1,20.0,0.0,1,5,20.965,-0.019625,-0.842,0.99725,37.0,26.84,0,0,9.0,1744.5,7.875,16.248749999999998,-0.27375,-0.955,-0.08125,9.5325,-29.3125,52.143750000000004,0,1,1,100.0
13,78.0,1,20.0,0.0,1,5,22.619999999999997,-0.07200000000000001,-3.5889999999999995,-0.12099999999999997,37.0,26.7,0,0,17.0,1753.0,8.0,14.36,-0.22999999999999998,-0.895,-0.065,10.975,-25.21,32.1,0,1,1,100.0
13,79.0,1,20.0,0.0,1,5,23.256249999999998,-0.12862500000000002,-6.41,-1.46,37.0,26.6175,0,0,15.0,1753.0,8.0,13.5875,-0.21625,-0.87625,-0.05875,11.39875,-22.7325,23.98625,0,1,1,100.0
13,80.0,1,20.0,0.0,1,5,23.635,-0.1635,-6.047,-1.8679999999999999,37.0,26.58,0,0,15.0,1753.0,8.0,13.129999999999999,-0.205,-0.865,-0.055,11.545,-20.91,19.175,0,1,1,100.0
13,81.0,1,20.0,0.0,1,5,24.01375,-0.198375,-5.683999999999999,-2.276,37.0,26.5425,0,0,15.0,1753.0,8.0,12.6725,-0.19375,-0.85375,-0.051250000000000004,11.69125,-19.087500000000002,14.363750000000001,0,1,1,100.0
13,82.0,1,20.0,0.0,1,5,24.630000000000003,-0.244,-4.622,-2.7744999999999997,37.0,26.495,0,0,15.0,1753.0,8.0,11.97,-0.18,-0.835,-0.05,11.7,-15.75,6.594999999999999,0,1,1,100.0
13,83.0,1,20.0,0.0,1,5,26.25,-0.313,-0.9232499999999999,-4.44475,37.0,26.430000000000003,0,0,15.0,1753.0,8.0,10.3775,-0.1475,-0.7975000000000001,-0.05,10.7575,-6.04,-14.695,0,1,1,100.0
13,84.0,1,20.0,0.0,1,6,26.88,-0.316,0.06,-4.861,37.0,26.46,0,0,15.0,1753.0,8.0,9.95,-0.14,-0.79,-0.05,9.88,-1.96,-23.8,0,1,1,100.0
13,85.0,1,20.0,0.0,1,6,27.15375,-0.315625,0.069375,-4.835875,37.0,26.46,0,0,15.0,1753.0,8.0,9.889999999999999,-0.14,-0.79,-0.05,9.22375,-0.07749999999999996,-28.3975,0,1,1,100.0
13,86.0,1,20.0,0.0,1,6,27.4275,-0.31525000000000003,0.07875,-4.81075,37.0,26.46,0,0,15.0,1753.0,8.0,9.829999999999998,-0.14,-0.79,-0.05,8.5675,1.8050000000000002,-32.995000000000005,0,1,1,100.0
13,87.0,1,20.0,0.0,1,6,27.765,-0.314,0.1525,-4.8214999999999995,37.0,26.45,0,0,15.0,1753.0,8.0,9.86,-0.14,-0.7925,-0.052500000000000005,7.5475,4.1975,-39.1475,0,1,1,100.0
13,88.0,1,20.0,0.0,1,6,28.7,-0.305,0.347,-5.038,37.0,26.46,0,0,15.0,1753.0,8.0,10.75,-0.16,-0.83,-0.07,2.99,11.77,-60.8,0,1,1,100.0
