gait_percent,walk_dt_ms_mean,walk_dt_ms_sd,walk_exec_ms_mean,walk_exec_ms_sd,walk_tilt_forward_deg_mean,walk_tilt_forward_deg_sd,walk_pos_rad_mean,walk_pos_rad_sd,walk_vel_rad_s_mean,walk_vel_rad_s_sd,walk_tq_nm_mean,walk_tq_nm_sd,walk_temp_c_mean,walk_temp_c_sd,walk_vbus_v_mean,walk_vbus_v_sd,walk_fb_age_ms_mean,walk_fb_age_ms_sd,walk_typical_stride_ms_mean,walk_typical_stride_ms_sd,walk_effective_step_count_mean,walk_effective_step_count_sd,walk_tilt_accel_deg_mean,walk_tilt_accel_deg_sd,walk_acc_x_mean,walk_acc_x_sd,walk_acc_y_mean,walk_acc_y_sd,walk_acc_z_mean,walk_acc_z_sd,walk_gyr_x_mean,walk_gyr_x_sd,walk_gyr_y_mean,walk_gyr_y_sd,walk_gyr_z_mean,walk_gyr_z_sd,cfg_assist_pct_mean,cfg_assist_pct_sd
0.0,20.0,0.0,0.16666666666666666,0.408248290463863,2.1966666666666668,10.076341928828471,-0.05566666666666666,0.154365367445767,0.25933333333333336,0.94986370952188,1.5016666666666667,2.5146002995837464,43.0,0.8944271909999159,25.77,0.2992657681727058,23.0,13.856406460551018,3880.0,0.0,27.5,11.640446726822816,1.2666666666666664,9.637768759763157,-0.023333333333333334,0.17165857586111644,-1.0183333333333333,0.022286019533929058,0.018333333333333337,0.03544949458972112,-4.7299999999999995,4.020064676096641,1.3099999999999998,11.998849944890553,-2.5166666666666666,3.2292269456739437,100.0,0.0
1.0,20.0,0.0,0.0,0.0,1.8778999999999997,10.272905659451954,-0.0267,0.15534536645809555,5.595316666666666,10.853009463660607,0.5092333333333333,0.6406293207984367,43.0,0.8944271909999159,25.867833333333333,0.07421422145833337,26.189999999999998,19.22479128625328,3880.0,0.0,27.5,11.640446726822816,0.7042499999999997,9.379579416103901,-0.012650000000000002,0.16745062257274532,-1.0179333333333334,0.01720542550088975,0.011366666666666669,0.03861614515544848,-3.8340250000000005,3.5102008355292154,2.409216666666667,11.582992208650866,-0.7856416666666665,5.51839109473193,100.0,0.0
2.0,20.0,0.0,0.19666666666666668,0.40008332465458585,1.6505999999999998,10.356490356872834,-0.027553333333333336,0.16750698930691418,0.09928666666666663,0.8691596130209152,0.24583333333333335,0.38669699593695667,43.0,0.8944271909999159,25.89833333333333,0.02228601953392907,36.196666666666665,32.043471513970935,3880.0,0.0,27.5,11.640446726822816,0.1384000000000003,9.32449848431539,-0.0013333333333333391,0.1665760446963088,-1.0210333333333332,0.013827749877209484,0.006233333333333334,0.04203244778342878,-2.782683333333333,2.6533530834901464,2.2415333333333334,10.262606734483528,1.737916666666667,5.7093894666300935,100.0,0.0
3.0,20.0,0.0,0.16666666666666666,0.408248290463863,1.382016666666666,10.445250556911818,-0.02042749999999999,0.1803753130489314,0.12413333333333317,5.9872589630804045,0.0025300000000000023,0.0061972090492414455,43.0,0.8944271909999159,25.91764166666667,0.0201735077928132,15.065000000000003,13.491232338077946,3880.0,0.0,27.5,11.640446726822816,-0.2698000000000002,9.459545975362666,0.004233333333333329,0.16825739706374476,-1.0207666666666666,0.014377992442155041,0.0011333333333333308,0.043387309972694396,-1.6269749999999996,2.2637648720107837,2.4377999999999993,7.674417535227021,6.247075000000002,7.058453625671136,100.0,0.0
4.0,20.0,0.0,0.16666666666666666,0.408248290463863,1.151566666666666,10.376137499795703,-0.03183999999999999,0.18883089238787176,0.0047666666666663264,0.8248002775621902,0.0,0.0,43.0,0.8944271909999159,25.9124,0.014729562111618173,11.5,7.661592523751182,3880.0,0.0,27.5,11.640446726822816,-0.10079999999999985,10.120281529680883,0.0020333333333333267,0.1806256866192255,-1.0188,0.017499714283381894,-0.002533333333333335,0.043045402387092015,-0.20276666666666635,3.5111523496804677,1.411033333333333,5.675496714003688,11.337966666666667,10.815896050104525,100.0,0.0
5.0,20.0,0.0,0.16666666666666666,0.408248290463863,1.014875,10.384194992571643,-0.03608333333333332,0.19306982847318913,-0.17725,0.8938315624322067,0.0,0.0,43.0,0.8944271909999159,25.914500000000004,0.01592168332809126,11.5,7.661592523751182,3880.0,0.0,27.5,11.640446726822816,0.4394166666666666,10.867320407610455,-0.008124999999999993,0.19371149617407843,-1.0166666666666668,0.017511900715418277,-0.003166666666666668,0.04054832507843779,0.8322083333333334,4.582471435853874,0.6462916666666667,3.958279987622991,14.770166666666666,12.447987763757908,100.0,0.0
6.0,20.0,0.0,0.16666666666666666,0.408248290463863,0.9700500000000002,10.415654462730606,-0.03719333333333332,0.19680110199555964,-0.2074300000000001,0.7936793587085404,0.0,0.0,43.0,0.8944271909999159,25.91,0.015491933384830256,11.5,7.661592523751182,3880.0,0.0,27.5,11.640446726822816,1.0917499999999996,11.480309567908,-0.018483333333333334,0.20230114598456103,-1.0138,0.019052348936548495,-0.0027333333333333337,0.03573271143737439,1.3611500000000003,5.229056647522572,-0.165183333333334,3.185711737377797,17.079833333333333,12.524463940411449,100.0,0.0
7.0,20.0,0.0,0.0,0.0,1.1051749999999998,10.577742727999675,-0.04344999999999999,0.18133296291628834,-0.28378499999999995,0.7224296305038991,0.0,0.0,43.0,0.8944271909999159,25.915000000000003,0.01643167672515561,11.333333333333334,7.890923055426828,3880.0,0.0,27.5,11.640446726822816,2.270366666666667,11.83349011554354,-0.03997500000000001,0.20919104605599162,-1.0105666666666666,0.02038447121381047,-0.0020999999999999994,0.03154774159904319,1.1382333333333332,5.5323532170918615,-1.0874750000000002,2.466927646233265,17.875675,11.62243986638563,100.0,0.0
8.0,20.0,0.0,0.0,0.0,1.3190666666666662,10.746878615610518,-0.05241333333333333,0.16720247781258107,-0.44780000000000003,0.6603774813847002,0.0,0.0,43.0,0.8944271909999159,25.910200000000003,0.015344054223053804,11.333333333333334,7.890923055426828,3880.0,0.0,27.5,11.640446726822816,3.1650666666666667,11.88431872118325,-0.054200000000000005,0.21125859035788344,-1.0066,0.021701612843288868,-0.0025999999999999994,0.026663833182796505,0.5986666666666666,5.899613609946559,-1.5126,2.501130173341643,17.7038,12.058081717420894,100.0,0.0
9.0,20.0,0.0,0.0,0.0,1.6005583333333335,10.945666046084938,-0.06150416666666666,0.15121986656576134,-0.47976416666666655,0.605679855900926,0.0,0.0,43.0,0.8944271909999159,25.915000000000003,0.01643167672515561,11.333333333333334,7.890923055426828,3880.0,0.0,27.5,11.640446726822816,4.029541666666667,12.033411466014808,-0.06900833333333334,0.2120908258663412,-1.0024333333333333,0.02795551227694938,-0.0011833333333333338,0.026705386472894697,-0.04825000000000008,5.951041541696713,-1.7902083333333334,2.7295328102839624,16.850824999999997,13.769739508275022,100.0,0.0
