cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
3,0.0,1,20.0,0.0,0,1,8.01,-0.171,-0.395,-6.585,42.0,25.16,0,39.0,3880.0,15.0,8.78,-0.16,-1.0,-0.02,-12.37,14.06,-4.39,0,1,1,100.0
3,1.0,1,20.0,0.0,0,1,8.421199999999999,-0.11931999999999998,6.497440000000001,-1.5803999999999991,42.0,25.7224,0,32.63999999999999,3880.0,15.0,7.9079999999999995,-0.1424,-1.0176,-0.04,-10.3772,16.9568,-9.382,0,1,1,100.0
3,2.0,1,20.0,1.0,0,1,8.5952,-0.1512,-1.0092800000000002,0.0,42.0,25.93,0,19.0,3880.0,15.0,6.7538,-0.12,-1.03,-0.0526,-7.0396,16.466,-4.132,0,1,1,100.0
3,3.0,1,20.0,0.0,0,1,8.6016,-0.21036000000000002,-1.0253199999999991,0.0,42.0,25.93,0,18.0,3880.0,15.0,6.3104000000000005,-0.11280000000000001,-1.03,-0.06280000000000001,-2.014399999999998,13.080399999999997,11.656000000000008,0,1,1,100.0
3,4.0,1,20.0,0.0,0,1,8.54,-0.2392,-0.3537599999999999,0.0,42.0,25.93,0,18.0,3880.0,15.0,7.397200000000001,-0.13080000000000003,-1.03,-0.07,2.729200000000001,9.388799999999998,25.746000000000002,0,1,1,100.0
3,5.0,1,20.0,0.0,0,1,8.58,-0.2464,-0.038400000000000004,0.0,42.0,25.93,0,18.0,3880.0,15.0,9.176,-0.164,-1.02,-0.07,5.726,6.428,32.519999999999996,0,1,1,100.0
3,6.0,1,20.0,0.0,0,1,8.788400000000001,-0.24544,0.07339999999999992,0.0,42.0,25.93,0,18.0,3880.0,15.0,11.026000000000002,-0.19560000000000002,-1.01,-0.06,6.8740000000000006,3.7387999999999972,33.9912,0,1,1,100.0
3,7.0,1,20.0,0.0,0,1,9.6524,-0.22408,0.42292000000000035,0.0,42.0,25.93,0,18.0,3880.0,15.0,13.983600000000001,-0.24640000000000004,-1.0,-0.05,5.310799999999999,-0.8792000000000019,28.333599999999997,0,1,1,100.0
3,8.0,1,20.0,0.0,0,1,10.6368,-0.213,-0.015759999999999955,0.0,42.0,25.93,0,18.0,3880.0,15.0,15.9588,-0.28040000000000004,-0.9796,-0.04,3.154,-3.0536000000000003,20.6636,0,1,1,100.0
3,9.0,1,20.0,0.0,0,1,11.669,-0.213,0.046759999999999996,0.0,42.0,25.93,0,18.0,3880.0,15.0,17.623,-0.30419999999999997,-0.9658,-0.03,1.8687999999999998,-3.4506,12.994,0,1,1,100.0
3,10.0,1,20.0,0.0,6,2,12.75,-0.2148,-0.08320000000000001,-0.0304,42.0,25.849999999999998,0,18.0,3880.0,15.0,18.872,-0.32,-0.942,-0.03,1.326,-2.8000000000000003,4.586,0,1,1,100.0
3,11.0,1,20.0,0.0,6,2,13.8768,-0.07766666666666665,1.9656533333333321,4.856106666666667,42.0,25.316399999999998,0,18.0,3880.0,15.0,19.221066666666665,-0.33,-0.9445333333333333,-0.03,0.9757333333333332,-1.3769333333333331,-10.454000000000006,0,1,1,100.0
3,12.0,1,20.0,1.0,6,2,15.075200000000002,-0.03939999999999998,0.37411999999999945,4.259079999999997,42.0,25.523200000000003,0,19.0,3880.0,15.0,17.621199999999998,-0.30879999999999996,-0.9612,-0.02,-1.0792000000000042,0.262800000000002,-30.720000000000017,0,1,1,100.0
3,13.0,1,20.0,1.0,6,2,15.401,-0.031239999999999997,0.20953999999999995,3.48446,42.0,25.6482,0,19.0,3880.0,15.0,16.1616,-0.2812,-0.9793999999999999,-0.02,-2.7448000000000006,1.0448000000000004,-35.9902,0,1,1,100.0
3,14.0,1,20.0,1.0,6,2,15.4508,-0.02718,0.013359999999999995,3.21494,42.0,25.69,0,19.0,3880.0,15.0,13.298999999999998,-0.23359999999999997,-0.9982,-0.028200000000000017,-4.7982000000000005,1.9868000000000003,-36.5182,0,1,1,100.0
3,15.0,1,20.0,1.0,6,2,15.016,-0.028,-0.034,3.3544,42.0,25.69,0,19.0,3880.0,15.0,10.702,-0.192,-1.014,-0.04,-4.994000000000001,2.226,-30.566,0,1,1,100.0
3,16.0,1,20.0,1.0,6,2,13.711199999999998,-0.029160000000000002,0.03551999999999988,3.6272,42.0,25.65,0,19.0,3880.0,15.0,8.0908,-0.14839999999999998,-1.03,-0.05160000000000003,-2.7931999999999984,1.8543999999999996,-17.546799999999994,0,1,1,100.0
3,17.0,1,20.0,1.0,6,2,12.918,-0.03,-0.0483600000000001,3.6029600000000004,42.0,25.65,0,19.0,3880.0,15.0,7.54,-0.14,-1.03,-0.06,-1.5175999999999985,1.5567999999999997,-11.987199999999993,0,1,1,100.0
3,18.0,1,20.0,1.0,6,2,11.6772,-0.03,0.015240000000000021,3.6252400000000002,42.0,25.65,0,19.0,3880.0,15.0,7.2728,-0.13,-1.02,-0.06,-0.08439999999999954,1.1483999999999999,-6.013199999999998,0,1,1,100.0
3,19.0,1,20.0,1.0,6,2,10.3992,-0.03,-0.03852000000000009,3.64148,42.0,25.65,0,19.0,3880.0,15.0,7.2472,-0.13,-1.02,-0.06,0.9243999999999997,0.9312,-2.293600000000001,0,1,1,100.0
3,20.0,1,20.0,1.0,6,2,9.404,-0.03,0.015200000000000003,3.6358,42.0,25.65,0,19.0,3880.0,15.0,7.318,-0.13,-1.014,-0.06,1.5879999999999999,0.836,-0.814,0,1,1,100.0
3,21.0,1,20.0,1.0,6,2,8.779599999999999,-0.03,-0.02972000000000013,3.55856,42.0,25.65,0,19.0,3880.0,15.0,7.3888,-0.13,-1.01,-0.06,1.8376000000000001,0.7904,-0.6388,0,1,1,100.0
3,22.0,1,20.0,1.0,6,2,8.0892,-0.027279999999999995,0.03923999999999951,3.2436399999999996,42.0,25.69,0,19.0,3880.0,15.0,7.3168,-0.13,-1.01,-0.05,1.8188000000000002,0.9088000000000002,-1.3468000000000009,0,1,1,100.0
3,23.0,1,20.0,1.0,6,2,7.804,-0.027160000000000004,-0.02376000000000014,3.29664,42.0,25.69,0,19.0,3880.0,15.0,7.102399999999999,-0.13,-1.02,-0.06,2.1880000000000006,0.8871999999999999,-1.4775999999999998,0,1,1,100.0
3,24.0,1,20.0,1.0,6,2,7.5628,-0.029120000000000007,-0.04872000000000003,3.5202400000000007,42.0,25.65,0,18.0,3880.0,15.0,6.8016,-0.12,-1.02,-0.06,3.317600000000002,0.5383999999999992,-0.6659999999999979,0,1,1,100.0
3,25.0,1,20.0,1.0,6,2,7.4,-0.03,0.022,3.71,42.0,25.65,0,18.0,3880.0,15.0,6.65,-0.12,-1.02,-0.06,4.68,0.04,0.72,0,1,1,100.0
3,26.0,1,20.0,2.0,6,2,7.3086,-0.031,-0.03847999999999999,3.7644,42.0,25.62,0,19.0,3880.0,15.0,6.6852,-0.12,-1.02,-0.05,5.5074000000000005,-0.2266000000000001,1.7216000000000005,0,1,1,100.0
3,27.0,1,20.0,2.0,6,2,7.2496,-0.031,-0.03184000000000008,3.78144,42.0,25.62,0,19.0,3880.0,15.0,6.7912,-0.12,-1.02,-0.04479999999999996,5.7444,-0.29479999999999995,2.2280000000000006,0,1,1,100.0
3,28.0,1,20.0,2.0,6,2,7.21,-0.031,-0.059493333333333204,3.80384,42.0,25.62,0,19.0,3880.0,15.0,6.973733333333334,-0.12,-1.02,-0.039066666666666645,4.900799999999999,-0.12253333333333316,2.3753333333333333,0,1,1,100.0
3,29.0,1,20.0,2.0,6,2,7.21,-0.03104000000000001,-0.009000000000000683,3.8128,42.0,25.62,0,19.0,3880.0,15.0,7.0112,-0.12040000000000009,-1.02,-0.03,4.501599999999995,-0.046399999999999185,2.3275999999999994,0,1,1,100.0
3,30.0,1,20.0,2.0,6,2,7.246,-0.031,-0.036,3.8015999999999996,42.0,25.62,0,19.0,3880.0,15.0,7.106,-0.13,-1.02,-0.03,2.7680000000000002,0.41200000000000003,2.066,0,1,1,100.0
3,31.0,1,20.0,2.0,6,2,7.3056,-0.031,0.03523999999999995,3.79714,42.0,25.62,0,19.0,3880.0,15.0,7.1478,-0.13,-1.02,-0.03,1.7015999999999996,0.8236000000000001,1.9065999999999999,0,1,1,100.0
3,32.0,1,20.0,2.0,6,2,7.3788,-0.031,0.05711999999999992,3.83032,42.0,25.62,0,19.0,3880.0,15.0,7.1888,-0.13,-1.02,-0.03,1.298,1.0276,1.962,0,1,1,100.0
3,33.0,1,20.0,2.0,6,2,7.466200000000001,-0.031,-0.022739999999999934,3.80204,42.0,25.62,0,19.0,3880.0,15.0,7.3224,-0.13,-1.02,-0.04,1.3678000000000001,1.0692,2.0391999999999997,0,1,1,100.0
3,34.0,1,20.0,2.0,6,2,7.5284,-0.031,-0.0009466666666667453,3.811653333333333,42.0,25.62,0,19.0,3880.0,15.0,7.424533333333334,-0.13,-1.02,-0.04,1.5413333333333337,1.0093333333333332,1.892533333333333,0,1,1,100.0
3,35.0,1,20.0,2.0,6,2,7.617999999999999,-0.032600000000000004,-0.03860000000000001,3.9488,42.0,25.62,0,19.0,3880.0,15.0,7.48,-0.13,-1.016,-0.04,1.9,0.8380000000000001,1.604,0,1,1,100.0
3,36.0,1,20.0,2.0,6,2,7.7254,-0.03418,-0.059380000000000044,4.18402,42.0,25.572799999999997,0,19.0,3880.0,15.0,7.4718,-0.13,-1.02,-0.04,2.6314,0.5301999999999999,1.7016,0,1,1,100.0
3,37.0,1,20.0,2.0,6,2,7.8018,-0.036,-0.03491999999999996,4.39062,42.0,25.54,0,19.0,3880.0,15.0,7.5424,-0.13060000000000002,-1.02,-0.03939999999999998,3.2596000000000003,0.2245999999999998,2.0766,0,1,1,100.0
3,38.0,1,20.0,2.0,6,2,7.8564,-0.036879999999999996,0.00663999999999987,4.46176,42.0,25.5136,0,19.0,3880.0,15.0,7.624,-0.14,-1.02,-0.03,3.4979999999999993,0.06960000000000036,2.2415999999999996,0,1,1,100.0
3,39.0,1,20.0,2.0,6,2,7.9592,-0.037,0.04588000000000105,4.46096,42.0,25.5292,0,19.0,3880.0,15.0,7.848400000000001,-0.14,-1.01,-0.03,3.205599999999998,-0.08,2.0111999999999983,0,1,1,100.0
3,40.0,1,20.0,2.0,6,2,7.986,-0.037,-0.018400000000000007,4.460999999999999,42.0,25.54,0,19.0,3880.0,15.0,7.91,-0.14,-1.01,-0.03,2.9139999999999997,-0.064,1.766,0,1,1,100.0
3,41.0,1,20.0,2.0,6,2,8.067400000000001,-0.037,-0.013299999999999897,4.44316,42.0,25.54,0,19.0,3880.0,15.0,7.9958,-0.14,-1.01,-0.02,1.9711999999999976,0.11800000000000069,0.9601999999999978,0,1,1,100.0
3,42.0,1,20.0,2.0,6,2,8.1584,-0.036,0.06372000000000008,4.27872,42.0,25.54,0,19.0,3880.0,15.0,7.9616,-0.14,-1.01,-0.02,0.8439999999999986,0.5872000000000007,-0.09520000000000141,0,1,1,100.0
3,43.0,1,20.0,2.0,6,2,8.2268,-0.03316,-0.0050399999999997105,4.00572,42.0,25.5736,0,19.0,3880.0,15.0,7.848,-0.14,-1.01,-0.028399999999999977,0.21560000000000037,1.0659999999999996,-0.9567999999999994,0,1,1,100.0
3,44.0,1,20.0,2.0,6,2,8.26,-0.033,0.03380000000000109,3.95348,42.0,25.6024,0,19.0,3880.0,15.0,7.693599999999999,-0.14,-1.02,-0.03,0.006799999999999727,1.408400000000001,-1.4872000000000012,0,1,1,100.0
